Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
ENG	37.38817600634569	3.808465119470346e-08	1.2635143102242796e-06	30.161417408589426	1.2762632180817943e-06	3.811386064907904e-05	25.56657003912436	1.1753108642231646e-05	0.00026441882643099996	31.03872115135316	3	3.851057537826349e-16	1.6148494817303754e-14
SLC26A2	32.582517713386146	3.9445003667085593e-07	1.1123491034118138e-05	17.151046058294153	0.0006579452351565	0.0100527911511127	42.255471930880006	3.541261322077804e-09	1.5000723692349658e-07	30.663011900853444	3	6.489834356740928e-16	2.7021933545232912e-14
APOC3	59.56847229709293	7.268323730334521e-13	4.382936347575307e-11				21.86064982113655	6.973420793391659e-05	0.001265213478715	40.71456105911474	2	1.810029559055091e-15	7.304982776732579e-14
FTH1	28.72496546416653	2.558122852198397e-06	6.147188447839155e-05	31.509966092690586	6.638062824984678e-07	2.16095856018758e-05	27.5813030350763	4.4464232334222936e-06	0.00011142472479	29.272078197311128	3	4.4606892562062705e-15	1.7294311624471847e-13
PIR	33.963551480761396	2.0166012412585445e-07	6.042241469120914e-06	21.37756779866892	8.787997701304259e-05	0.0016936229169953	27.19374161150576	5.36165453645741e-06	0.0001307985313905	27.511620296978695	3	5.061118990674397e-14	1.813567638324992e-12
TUBA3C							64.62879000157366	6.022267316185217e-14	4.5841679931623416e-12	64.62879000157366	1	6.022267316185217e-14	2.125770478026573e-12
LNX2	66.27824725401292	2.6723749847637447e-14	1.8840243642584397e-12				1.9662247047464652	0.5794464044036078	0.9735007298675946	34.122235979379695	2	9.362405375452253e-13	3.024875507232866e-11
MUC1	26.74676018290916	6.652759984380169e-06	0.000145631650069	19.71167615079337	0.0001947707426612	0.0034928242114470004	26.920899580036288	6.1164905147234965e-06	0.0001463908982767	24.459778637912947	3	3.2990197751710673e-12	1.0239083685406264e-10
PABPN1	27.438818753498694	4.763215096782133e-06	0.0001077115715753	14.561760318396995	0.0022321686329573	0.0277180115298668	31.099267918558677	8.101045274797335e-07	2.2909212950292803e-05	24.366615663484787	3	3.744890489441085e-12	1.1592494774251527e-10
STEAP3	23.186041954504105	3.693302565616413e-05	0.0006836174710256	17.550073562699712	0.0005445543509765	0.0084816687381622	31.86825799836205	5.578950000088411e-07	1.632407219679048e-05	24.20145783852196	3	4.6879910904115064e-12	1.4361527109874632e-10
DECR1	24.33747827987027	2.1238187130957823e-05	0.0004172781520729	17.928527445292186	0.0004550335846388	0.0071801915200552	25.060555065374732	1.499683560335243e-05	0.0003244187257443	22.44218693017906	3	5.078638247925663e-11	1.4130564066287286e-09
CD151	32.234225816800425	4.671121121842901e-07	1.3019392243090034e-05	1.1753642813653844	0.7589188341762522	1.0	30.91524801935455	8.857023283821819e-07	2.477030489652268e-05	21.44161270584012	3	1.9517912704643638e-10	5.050313298302209e-09
GSTM4	20.253779861821712	0.0001503773867928	0.0024396250161918	5.461246768802186	0.1409749507237538	0.5393467278351343	37.45788557406973	3.6812657839579375e-08	1.3031166012863692e-06	21.05763740156455	3	3.265903714068851e-10	8.323127460962105e-09
SERINC3	25.556551868225323	1.180997693226505e-05	0.0002435141050033	28.835176576661173	2.4253163221541333e-06	6.846781664143718e-05	8.37831385055433	0.0388071267111695	0.2425205869283213	20.92334743181361	3	3.909159898018002e-10	9.877311067107449e-09
APCS	25.651672891963766	1.1280902523354171e-05	0.0002341153536664				27.913921519612387	3.7863144953241187e-06	9.559263828095107e-05	26.78279720578808	2	9.025331944438707e-10	2.20505269097082e-08
HPX	14.718051485735376	0.0020741554368836	0.0228061953312393	8.307464575113851	0.0400668793629337	0.2474900317571984	35.58333139527468	9.172101305993252e-08	3.126543892992448e-06	19.53628248537464	3	2.4831934555850423e-09	5.757600512214338e-08
ECH1	17.362896010768946	0.0005950965956503	0.0078918204136863	21.47789797327568	8.375997092633064e-05	0.001636035972661	17.816711112790106	0.0004798403135446	0.0070302508456242	18.885835032278237	3	5.876815340574032e-09	1.301373434499774e-07
PON2	21.723211111656443	7.447866847602977e-05	0.0012843551678923	21.90641121500782	6.822228965257983e-05	0.0013545123277999	12.569402144478588	0.0056666756884868	0.0551629083367699	18.733008157047614	3	7.19132382541202e-09	1.5689557977028992e-07
TPRG1L	11.168306859236727	0.0108497350145665	0.0872711907044164	14.231185533114715	0.0026067763185949	0.0313986207574764	29.16663127456553	2.065951320563989e-06	5.475311824447599e-05	18.188707888972328	3	1.4732245703822453e-08	3.1053263003155174e-07
PLEK2	3.2833618164760603	0.3499650916101822	0.8228213090628806				43.93600632640929	1.5571670605569077e-09	6.975557221715987e-08	23.60968407144268	2	1.6917768031007135e-08	3.5035482831288857e-07
ACAT1	18.610444873336412	0.0003290825049435	0.0048025008483996	13.934614578893607	0.0029955180473987	0.0351438456632315	17.651099050718514	0.0005190727559093	0.0075072751154661	16.73205283431618	3	9.895038186733503e-08	1.8751414512519817e-06
LPCAT3	16.04080035346298	0.0011123505532994	0.0134661832134283	11.628764696591153	0.0087693341287436	0.0811472186279514	21.76636597534098	7.295530266555813e-05	0.0013165766206526	16.478643675131703	3	1.374942139752522e-07	2.5563979249329516e-06
WDR73	6.144170467676887	0.1048028567287333	0.43918260066219206	16.480057979393724	0.0009038774777844	0.0130908267173315	25.24889788678156	1.3696555432514725e-05	0.0003014433199973	15.957708777950726	3	2.697340304589969e-07	4.8622026069781055e-06
EMSY	4.506727115205316	0.2116910283565899	0.656646256836941	2.7378568385648347	0.4338322092517577	0.8889439683193799	40.305085757549364	9.180829299777496e-09	3.7178686332378954e-07	15.849889903773176	3	3.099739881973092e-07	5.545298654210563e-06
ACAA2	5.171134016150868	0.1596862975213356	0.5624806100788267	37.538214246784094	3.539942235828917e-08	1.4134343943831811e-06	4.646484840108405	0.1995904587761318	0.6499368943871209	15.785277701014452	3	3.36886850080272e-07	5.972544231183234e-06
NDFIP1	14.204117678400072	0.002640077285947	0.0281882639394877	14.50850166963307	0.0022886957840236	0.0282741956087839	16.921774591056913	0.0007334107722733	0.0101713022719111	15.211464646363352	3	7.039952101009752e-07	1.1943677703649972e-05
FAHD1	18.279597709200345	0.0003851397206766	0.0054145449293956	8.766793504270414	0.0325576872804609	0.2184720575449317	18.231770837718003	0.0003939932984897	0.0059534151550897	15.092720683729588	3	8.195355606938376e-07	1.3591876585139735e-05
RPS6KA4	24.255478741954693	2.2092481858562452e-05	0.0004314108270058	19.04136844564912	0.0002680666419048	0.0046126610024905	1.2738731127599192	0.7353463145226131	1.0	14.856906766787915	3	1.1075928906544255e-06	1.789246712020298e-05
NCOA4	18.508067971838077	0.0003455013715272	0.0049889565515112	8.402844004556849	0.0383800388041053	0.2397342613978129	17.106789831379107	0.0006718851441675	0.0094474516660441	14.672567269258012	3	1.4008709431354164e-06	2.220549450747493e-05
EPHB4	15.677191796461251	0.0013205429836558	0.0155545038418828				21.585648138626265	7.954930945914657e-05	0.0014104329403929	18.631419967543764	2	1.5648617636097584e-06	2.470559459904592e-05
NEDD4L	25.89114316570065	1.0051258287617227e-05	0.0002095031836123	5.6115266387733005	0.1321181900405789	0.521758557061893	11.979529872629767	0.0074536124744326	0.069420766045222	14.494066559034572	3	1.7578377504550761e-06	2.7278781363689346e-05
NCS1	19.52322902534374	0.0002130807716942	0.0033165883750066				16.95151583278626	0.0007231556558767	0.0100428365707767	18.237372429065	2	2.228657048571965e-06	3.4092974902151986e-05
FDXR	15.919371995608882	0.0011779720627703	0.0141356647532447	9.936545204021204	0.0191132974976483	0.14836928143448402	15.807321574614374	0.0012419291080721	0.0160169303058888	13.887746258081489	3	3.7866310833859405e-06	5.5623493864644424e-05
SDC4	7.89265144745037	0.0482831647727434	0.2716778074184646				26.871694172997092	6.263492298403499e-06	0.0001488535118052	17.382172810223732	2	4.787020853219091e-06	6.954118131365573e-05
NFIA	8.406391952555497	0.0383186475171114	0.2274917599963247	0.0462751932033113	0.9973889209137172	1.0	31.21649548041975	7.653400182001552e-07	2.1764894225444862e-05	13.223054208726186	3	8.722117652760985e-06	0.00012148296966301372
NBR1	7.115341441469339	0.0683109132735228	0.3360518401572791	4.410697463099853	0.2203955313646402	0.6754870675030769	26.65896365678348	6.940662673835041e-06	0.0001626557150692	12.728334187117559	3	1.614826826359816e-05	0.00021311749131366992
EPCAM	17.72747622825643	0.0005005982786189	0.0067792885528232				14.024430158559088	0.0028720870373725	0.031778152094382006	15.875953193407764	2	1.8204971906062572e-05	0.0002381347265367145
TUBB1	13.561726001517766	0.0035666920081790002	0.0364190021026843	12.187628235606544	0.0067672985703662	0.0663599277720984	11.95463039422181	0.0075402045796353	0.0700339735451636	12.567994877115373	3	1.9696780756795745e-05	0.0002553886320713922
ATP2C1	15.176284576295426	0.0016720333730789998	0.0190850666441451	9.02579786652884	0.028949848924058996	0.2011736136290144	12.82810673344747	0.0050234721127741	0.0501554552955876	12.343396392090574	3	2.5993818488075225e-05	0.00033122511166108786
SRD5A3	10.726441731933043	0.0133009246229868	0.1027633080460903				18.960313304238245	0.0002786135068043	0.0043596339148186	14.843377518085642	2	4.508118565447212e-05	0.0005547190638544566
PIK3R6	22.76013833879138	4.530899939716019e-05	0.0008274717832761				6.894011267520338	0.0753538272845256	0.3767319246560678	14.827074803155858	2	4.572827608716806e-05	0.0005620965329841604
NPPB	20.271138487607214	0.0001491362044071	0.0024235897082295	2.3485634202076384	0.5032813347132612	0.9250290452626496	12.303564745578749	0.0064124253414702	0.0612447114689097	11.641088884464535	3	6.146902027853916e-05	0.000729058339813165
GTLF3B	14.66531744546448	0.0021261896476061	0.0232981786757117				14.238044258598373	0.0025984045121495	0.0293924550625718	14.451680852031426	2	6.345289141288407e-05	0.0007488327754065411
PIP4K2A	11.515863680582905	0.0092397361654781	0.0773716946328425	6.885635397438282	0.0756336855463618	0.3759316681179895	15.686400489730628	0.0013148209877509	0.0167859365447554	11.362633189250605	3	8.620821827092541e-05	0.000992611666069808
GPR176	18.711578275233173	0.0003136254669667	0.004626216888119	9.17010931113207	0.0271126357970605	0.1919128490747858				13.94084379318262	2	9.89076515775652e-05	0.0011235187126846383
CCDC146				22.244510684954466	5.801869673635033e-05	0.0011778121385213	4.9702419261443564	0.1739891905224396	0.6122581038752793	13.60737630554941	2	0.0001319886526425296	0.001455938262591336
LMNA	11.719017688206048	0.0084103655009114	0.0715515389731494	8.269804095323973	0.0407526645532504	0.2504417574203577	11.91700158510093	0.00767295392061	0.0710063852762855	10.635274456210317	3	0.0002067316228474247	0.0021964074035676524
SAA4							19.3685924068138	0.0002293777637997	0.0036685947562543	19.3685924068138	1	0.0002293777637997816	0.0024088739404373154
ATPIF1	10.004459389128394	0.0185282670297321	0.1328713719379741	6.471419977837616	0.0907964694518006	0.4190204883321605	14.899541005795765	0.0019045419242675	0.0226842146368056	10.458473457587258	3	0.00025517833259931945	0.00265389954528316
RANBP10	9.503879937084246	0.0232901202182381	0.1582605759407988	6.462399789632312	0.0911572164086687	0.4204168493844601	14.158308364279508	0.0026973987628922	0.0301417936815909	10.041529363665356	3	0.0004178109664870517	0.004096695421815412
EPHX1	11.88277970068358	0.0077956869405951	0.0677038463645164	7.7497952281220925	0.0514758543603021	0.2924654083819997	8.369606401327177	0.0389598426547604	0.2427258135611045	9.334060443377618	3	0.0009530670233016727	0.008589952401327958
MAP2K2	12.669238386864444	0.0054093380233755	0.0511486518423324	5.756722966916642	0.1240650668382775	0.5040012580327328	9.39489312843244	0.0244762148869732	0.1741371746421059	9.273618160737842	3	0.001021868329404912	0.009168128220950748
BPHL	3.3769202485385983	0.3370794626662139	0.8116318151792212	6.691472920923322	0.0824095513497712	0.3962567049932115	17.326190160965538	0.0006055416926183	0.0085861401905712	9.131527776809152	3	0.0012032178293382126	0.010539296912536564
ISOC2	3.4972890790344433	0.3211138884051653	0.7976269331680635	12.184288484790086	0.0067778038297743	0.066372883845229	11.570801104326437	0.0090078086042949	0.0807035878848516	9.084126222716991	3	0.0012704134674265655	0.01102983792387602
NIN	17.835846291136892	0.0004755017380884	0.0064944596364553				3.9938968838161655	0.2621239108259869	0.7373555079750742	10.914871587476533	2	0.0012999561264568262	0.011253280523683728
LAPTM5	9.480433337390718	0.0235404305025953	0.1591718248652213	10.796192825440624	0.012880564822445	0.1113490932677159	6.257597564550006	0.0997284327971667	0.4495327932495621	8.844741242460449	3	0.001669546596371874	0.013942364761368226
CASP3	9.571658389214337	0.0225811286778072	0.1549805739175486	2.754961795130029	0.4309677697647445	0.8873515874899739	14.110295663776247	0.0027588014813106	0.0307600288510892	8.812305282706873	3	0.0017322303971474252	0.014374473295626878
ITGB1	8.706758320174131	0.0334547794909149	0.20614680318694897	5.7058933951244475	0.1268296069315964	0.5100709901472716	11.97382143531501	0.0074733773231301	0.0695408750178032	8.79549105020453	3	0.0017656180120442953	0.014590099924824454
TRPC6	15.026997168996363	0.0017937227551368	0.0202331926779438							15.026997168996363	1	0.0017937227551368625	0.014729702485759303
ACADS	9.233802082340905	0.0263385748879403	0.1727320492650972	3.5057244263575305	0.3200204404910712	0.8033302269638665	13.373197981311414	0.0038952731659262	0.0408237531385477	8.704241496669951	3	0.0019579934234002947	0.015880159281007188
TNPO2	8.35900485717484	0.0391465703035138	0.2318328079494074	10.17752282919716	0.0171158636918388	0.1369837728692352	6.904190753755298	0.07501505197514599	0.3757804978705483	8.480239480042432	3	0.0025204476875723613	0.019843071841240463
THEMIS2	6.211216905935818	0.1017742488878116	0.4327323717677774	6.1568123325014765	0.1042252738026085	0.4565066992554253	12.814845175571515	0.0050546126542682	0.0503670260943025	8.394291471336269	3	0.0027754078353346354	0.02154904639056603
PRKAG1	7.8271051747251486	0.049723386186300005	0.276535862386453	4.458505594556668	0.2160214908532786	0.6680305153601389	12.810231836026606	0.005065490321588001	0.0504257856595453	8.36528086843614	3	0.002866969396167975	0.022085936879274463
CD59	8.544149615226807	0.0360077251846576	0.2179558516859199	7.151921603289758	0.0672099651418076	0.3462055724018842	9.270394951825676	0.0259037006625416	0.1809862425863158	8.32215539011408	3	0.0030085000487087713	0.02290760661685848
PDE6A	7.506987598943748	0.0573791822352176	0.3029469158982744	10.12162437912646	0.0175600785066984	0.1391520694823567	7.184917753810108	0.0662316338294165	0.3488704791306001	8.271176577293438	3	0.0031845259761954904	0.02397009526958095
MTHFR	13.15354168983951	0.0043160584940496	0.0426622359185029	2.9290528564143243	0.4026936751742809	0.8661509495489667	8.621678493671936	0.0347676291206698	0.2243387362763936	8.234757679975258	3	0.00331632980704365	0.02485145752109706
LETM2	14.62608279088873	0.0021657415680838	0.0236774574170897				4.8325658252433445	0.1844761533100737	0.6292576065064643	9.729324308066037	2	0.003455247712602171	0.025664763945678817
FAM45A	8.30669164644409	0.040080840299036004	0.2357638630596058				11.056443377528106	0.0114245475214154	0.09752286602597801	9.681567511986099	2	0.0035923484241380007	0.02661624067382948
OXCT1	7.7018103198176435	0.0525936369285909	0.2871684458264976	4.664540536697364	0.1980748849061066	0.6387716167855567	11.575603484226663	0.0089878097788828	0.0805957362279986	7.98065144691389	3	0.004394029325359885	0.031452419353741295
ETFA	10.349862619326505	0.0158147303996463	0.1175439031564413	4.3907977285741575	0.2222401698487754	0.678264234584924	8.762192884379267	0.0326255926911042	0.2143423104508368	7.834284410759976	3	0.0051605040202896075	0.03628000002373639
RFWD3	14.09779068695642	0.0027750200047568	0.0293350516048602	3.609486649253558	0.3068372211765949	0.7857946837148305	4.996676065410866	0.1720407009856592	0.6085744433189426	7.567984467206948	3	0.0068965631574427495	0.04633628371406846
