Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
PLA2G6	4.295940293661775	0.2312302592908797	0.6842702858274552				27.45811238741409	4.719035054474532e-06	0.00011681054007700001	15.877026340537936	2	1.8187750588849772e-05	0.0002381729243777946
BOLA3	5.4549079006724455	0.14136063798970497	0.5251320406994543				23.901371341487962	2.619277192008473e-05	0.0005261421089661	14.678139621080202	2	5.208195350024208e-05	0.0006303675538795933
CTDNEP1	0.1445217816422015	0.9860051844700648	1.0	32.09022194524893	5.009269240478911e-07	1.6760180000435698e-05	2.041463719272727	0.563845507433401	0.9688343376197812	11.425402482054622	3	7.989219550604522e-05	0.000926201188097044
TMCC1				21.442280169588013	8.520009205179415e-05	0.0016552179173610002				21.442280169588013	1	8.520009205179415e-05	0.0009819601252558149
THSD7B	20.886584547547447	0.0001111426826331	0.0018630000718291							20.886584547547447	1	0.00011114268263311064	0.001249298690243853
TLE4	20.83931776245997	0.0001136826657748	0.0018989362359738							20.83931776245997	1	0.00011368266577482375	0.0012754245946748491
SERPINH1	12.159291438138045	0.0068569459583919	0.0617318289662555	7.082345188702325	0.0693189530819375	0.3545421613044321	13.954079763882525	0.0029683290846970003	0.0327000692638443	11.06523879690763	3	0.0001234677924922932	0.0013670474215555872
CCNB3	22.84935935489852	4.3410395496113655e-05	0.0007973541609516				2.8458258656690285	0.4160116158044611	0.8831414548971198	12.847592610283773	2	0.0002537107857175272	0.002640959543230422
SIX1	18.538358987259226	0.0003405603009893	0.0049250258912307							18.538358987259226	1	0.00034056030098935964	0.003427340901446108
LILRA6	17.938398992261146	0.0004529058096633	0.0062302165036623							17.938398992261146	1	0.0004529058096633972	0.00438984524530301
DENND4C	2.8496665426393317	0.4153890456911381	0.8778378157563659	26.381029305187308	7.936566768396951e-06	0.00020055093718599997	0.6618392920108852	0.8821408639923642	1.0	9.964178379945839	3	0.0004575785354407588	0.004431503834223565
C9orf64	14.946572910351534	0.0018628799826754	0.0208416490943898	7.780044585824673	0.0507831199129373	0.2905855958913683	7.1603780193929465	0.0669579084907765	0.3514162081703585	9.96233183852305	3	0.000458571765489662	0.004437488647230158
ABCA13	17.33478787248406	0.0006030788834371	0.0079646285597736	10.983308609226494	0.0118164754821166	0.1036379469772535	1.3859694424378295	0.7088268427069023	1.0	9.901355308049464	3	0.0004925814497121899	0.004735589953533858
IGF2R	11.77160868135565	0.0082079230075473	0.070328477029816	0.8393069711302057	0.8400440413202281	1.0	16.2551788243266	0.001005237986964	0.013320719083801	9.62203149227082	3	0.0006826122415636204	0.006350818061754375
A4GALT							16.477739752506864	0.0009048687266359	0.0121336304482943	16.477739752506864	1	0.0009048687266359373	0.008224498610661
EIF1AX	9.794700114027712	0.0203943458237452	0.1431486001157169	6.237805923961068	0.1005965572097996	0.4469789849094508	11.994119336854837	0.0074033323447193	0.0690159637734239	9.342208458281208	3	0.000944144663454262	0.00852903792616245
ZNF366	16.12643978091625	0.0010682655450968	0.0129981345766358							16.12643978091625	1	0.001068265545096893	0.009490788933712066
CA8	4.687603823741901	0.1961545500367965	0.6309056778774926	9.222163111494666	0.0264783878838694	0.1894646626106181	13.669188540688168	0.0033918408211583	0.0363375624057214	9.192985158641578	3	0.001121228853925067	0.009894426266913376
UGCG	18.65146416430073	0.0003227238952102	0.0047168852245066	1.4013011423674555	0.7052297645384551	0.9927338348888616	7.210519934510131	0.0654820473240853	0.346726070663724	9.087761747059439	3	0.0012651330780775794	0.010992063665148698
HSD17B12	8.733885373263224	0.0330464717320526	0.2048154951305241	6.869766474242937	0.0761666597253434	0.3770249656404499	11.053866147560846	0.0114381384559675	0.09755662487634	8.885839331689	3	0.0015932808719222836	0.013409641502121709
CRAMP1L				16.86245000736379	0.0007543001328257	0.0112398496081061	4.201585562124708	0.2405031883249211	0.7144525465379993	10.53201778474425	2	0.0017866392381459114	0.014691939493098338
IL13RA2							14.971589226850313	0.0018410895855479998	0.0220843494835177	14.971589226850313	1	0.0018410895855480976	0.01503514112507338
GNB2	9.999310057104825	0.0185720011411087	0.1330854610918912	8.666130669041253	0.0340755355939308	0.2240799779229643	7.428106242323444	0.05943477135979001	0.3275545047613034	8.69784898948984	3	0.0019722073668959656	0.015951677232246782
STMN4				14.756397381803026	0.0020371133966696	0.0257381442617682				14.756397381803026	1	0.0020371133966696317	0.016409309206824516
NLRP5				14.215996352889205	0.0026254116186574	0.0315704655042223				14.215996352889205	1	0.0026254116186574853	0.02057355360545047
PDE4B				14.09982516146444	0.0027723749401164	0.0330626298551514				14.09982516146444	1	0.0027723749401164736	0.021539641042626345
NLRC4	9.434310377781626	0.0240405545547361	0.1617549733830247				10.54961192080976	0.0144281000701633	0.1166693970529823	9.991961149295694	2	0.002787702678119742	0.021601955549650036
PDLIM4							13.846842967268536	0.0031212144588077	0.0339046944001816	13.846842967268536	1	0.003121214458807718	0.02355351689559749
CHCHD2	15.439428268229653	0.0014771510771110002	0.0171049813132133	1.9296195051765663	0.5871421546928897	0.9565546329949309	7.285830352037461	0.0633244205834327	0.3393840306970211	8.218292708481227	3	0.003377633773287729	0.025214974349196596
NPBWR2							13.560975847628189	0.003567943424958	0.0379033150412122	13.560975847628189	1	0.003567943424958053	0.02645199435744764
HSDL2	7.132586445850277	0.0677897352946469	0.3345177467859366	6.242160561639007	0.1004049293210616	0.4470896020969269	11.030474522129929	0.0115622244809065	0.0982013092656863	8.135073843206403	3	0.003704607687885564	0.027243150441073883
SCG2	15.846494815169216	0.0012191868178864	0.0145573638977523	6.244974636840334	0.1002812808588501	0.4468143136664055	2.093051758895403	0.5533197183482095	0.9633377177226607	8.061507070301651	3	0.0040189240482849786	0.029227415049796975
BRWD1							13.30112051620344	0.0040286663844786	0.0419180046006798	13.30112051620344	1	0.004028666384478615	0.02924430939009185
RAB11FIP4	12.439774785478368	0.0060189394156369	0.0554899914587764							12.439774785478368	1	0.006018939415636997	0.04133214784547473
