Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
TBCA	7.738189991775182	0.0517440553232704	0.28463683444608	9.046762526177528	0.028675570947186	0.2000370185669051	9.542660466758738	0.0228818287487631	0.1651144934087511	8.775870994903817	3	0.0018053673231459766	0.014804763242857956
NDUFA4	7.02195288923655	0.0712013411211004	0.3447871003379351	7.354888362315535	0.0614065920855119	0.3282436693801737	11.941486164361265	0.007586315801716	0.0703976729391139	8.77277580530445	3	0.0018117168483422878	0.014846536196567953
FAM213A	11.564365098610725	0.0090346793178694	0.0761199519329805	7.223847160664179	0.0650951080797988	0.3386913938752386	7.392620150116231	0.060382648659274	0.33026144517908695	8.726944136463713	3	0.0019083122256690426	0.015498483563555241
GCM2	3.9226895789385927	0.2699341804378068	0.7356818993853587	16.389317963569535	0.0009434938840205	0.0135290283726514				10.156003771254065	2	0.002436500468506395	0.01924623783573021
CDV3	9.227438680060708	0.02641492528213	0.1731143565311433	9.428096778749339	0.0241087220206808	0.1768870396380309	6.731448521532228	0.0809682880567742	0.3940975712917224	8.462327993447426	3	0.002571636994114241	0.020219153893218687
KHDRBS3	13.106674659811352	0.0044115035095802	0.0432932401738537	6.097197767926358	0.1069759199210033	0.4637762287157116	5.982863473156142	0.1124469374003677	0.4827874445467866	8.395578633631281	3	0.002771411614366323	0.021546313175464668
PPIA	8.675602837466064	0.0339298098609605	0.2086715952193004	8.122492860518486	0.0435468328903185	0.2603084874262467	8.26380434776314	0.0408629703314333	0.2521003727211649	8.353966681915898	3	0.002903464801259059	0.022308948196808558
CEP97	1.0255419702828281	0.7950718796080368	1.0	3.3935578269173465	0.3348319614439218	0.8198646740149833	20.589657880751414	0.0001280890870356	0.0021612898619148	8.336252559317197	3	0.0029615080852394273	0.02269593850159185
RAB3C	4.783021855605262	0.1883924954179998	0.6166975916926536				14.97304086671685	0.0018398329291804	0.0221085680415701	9.878031361161057	2	0.003060207203687814	0.023196762938210512
CACYBP	7.933155801292338	0.0474135639343045	0.2677274740884053	10.356979311953816	0.0157631465682086	0.1298976741715439	6.596416446388657	0.0859366545009362	0.4094224424317546	8.295517186544938	3	0.00309927242789736	0.023447790441385973
ZNF580	13.829713393880004	0.0031463480671606	0.0325428104292736							13.829713393880004	1	0.0031463480671606826	0.023712916439882138
FBXL20	4.029093141935882	0.2583396847338262	0.7225673562508534				15.434213642427151	0.0014807847780039	0.0184851604100028	9.731653392181515	2	0.003448693403143416	0.0256321806990389
RDX	6.265602863243204	0.099379339705809	0.4263306975835782	7.605989555954522	0.0548967634895355	0.3047149844384587	10.637013764779962	0.0138596849402739	0.1133404283807218	8.169535394659231	3	0.003565658896870885	0.02646824636252242
CCDC115	0.0406305256164015	0.9978481602155757	1.0	23.510542313639803	3.1603725401994585e-05	0.0006797622722625	0.5416239296197335	0.9096561423053232	1.0	8.030932256291978	3	0.004156986921071365	0.029991684162092063
CBX5	4.297636740354658	0.2310665827238725	0.6842082752181871	12.050391549495945	0.0072125187659158	0.0694072877779947	7.64713703548354	0.0538959893264247	0.3072314166332908	7.998388441778048	3	0.00430896091412688	0.030918363355309682
ZNF207	5.906963864416793	0.1162254191951156	0.4684192178405921	7.799772100828968	0.0503362379792243	0.2887142792665511	10.182283052732561	0.0170785497202688	0.1318865273592689	7.963006339326108	3	0.00448026117395704	0.031953611810640534
SZRD1	4.7145346063980815	0.1939341312631331	0.6273415825070582				13.974012801589055	0.0029407400438682	0.0324667962967523	9.344273703993569	2	0.004723276080455747	0.033504942802273084
PKHD1				12.886234127747608	0.0048892026191821	0.0516582855684635				12.886234127747608	1	0.004889202619182108	0.034557573802647006
KIR3DP1	12.658622895378144	0.0054361418784814	0.0513514564836254							12.658622895378144	1	0.005436141878481415	0.03801441615200635
PPM1K	12.611530326203756	0.0055566420725853	0.0520792611847003							12.611530326203756	1	0.0055566420725853645	0.038651348534307024
FAM161A	2.6022221304922253	0.4571001118755337	0.9062605195745692	18.29017881005897	0.0003832078658463	0.0062799166586663	2.3791358915308995	0.4975302865977321	0.9362447251887436	7.757178944027365	3	0.005614444004348084	0.039007520770514746
FKBP4	6.6813632831313035	0.0827779393690238	0.378842426095561	8.658346821925496	0.0341957449860279	0.2246660445582034	7.844587329861358	0.0493352209822717	0.2887108538870054	7.72809914497272	3	0.00579541424073167	0.04009992591963254
TMSB15A							12.502984334723005	0.0058445422568335	0.0565139883554756	12.502984334723005	1	0.005844542256833568	0.040345424510833006
CMTM1	7.589909175863648	0.0552927511684604	0.2958409030151779	10.131582647533293	0.0174801204667979	0.138670505613116	5.4258790432153665	0.1431396997047571	0.553320473390974	7.71579028887077	3	0.0058736910994066785	0.040522985560375716
LEFTY1							12.492223303452098	0.0058738753312956	0.056743429250035005	12.492223303452098	1	0.0058738753312956036	0.04050062728429768
STMN1	6.66298956966338	0.0834515316457038	0.3806533232250277	10.509398728614897	0.0146972755090561	0.1242306550923379	5.849701484092129	0.1191559897326071	0.4993109437305109	7.674029927456799	3	0.006146897076730393	0.04208862648079728
AK2	8.485194905974431	0.0369795472601149	0.2222946076050044	5.872510985704426	0.1179802962989341	0.4903068437909127	8.5922017989999	0.0352341197224573	0.2261954521687746	7.649969230226254	3	0.0063098029056727	0.042955336418871434
ILF3	7.242180827006263	0.0645664302722335	0.3256512011836799	8.474447825221544	0.0371594445034524	0.2361928807620498	6.754027993877255	0.0801649902749304	0.3916941899340715	7.49021888203502	3	0.007501199783489256	0.04997278165620308
