Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
ERGIC1	11.944615228533252	0.0075753135468041	0.0660291875334163	8.160948831707586	0.042799894672794	0.2577623656669019	11.114629284641195	0.0111219084265957	0.0952607452714513	10.406731114960678	3	0.0002713523725451343	0.002804844235442494
IL1RAPL1				18.859331539966146	0.0002923324956186	0.0049710281078498				18.859331539966146	1	0.00029233249561867904	0.002982598585583158
GNPTG	2.7861206855466647	0.4257897986635361	0.8859532529483474	27.49579460543236	4.633922795127689e-06	0.0001226716484995	0.085477487416836	0.9935213138689304	1.0	10.122464259465287	3	0.0003798239450588011	0.0037616567423118287
FEM1C	9.488526451401617	0.0234537335017311	0.1589218352046631	14.910439632884914	0.0018948061466243	0.0241939293668805				12.199483042143266	2	0.00044096209383096924	0.004281097503736627
ACSL5	6.612539184366286	0.0853283447724593	0.3873712924613355	8.967732600332182	0.0297229897495335	0.2032242638787879	14.160585354268894	0.0026945206386854	0.0301429027028197	9.913619046322452	3	0.00048554887153671257	0.004671778198471624
GPX1	7.8163896915521125	0.0499627746525433	0.2770636688077417	13.26041822986228	0.0041059814957009	0.0448924784711505	8.49152420359311	0.0368739983518186	0.2334661409092007	9.856110708335834	3	0.0005193988067984659	0.0049691673870484315
PALM	2.5624380457194422	0.4641127269698184	0.9101887556119082	21.34994761137185	8.904920064749941e-05	0.0017070519179827	5.358010674796342	0.1473821487776402	0.5609386745206126	9.756798777295877	3	0.0005833653449080799	0.0055274801310401
SLC24A4	17.23719513876816	0.0006316289609279999	0.0082846217200792							17.23719513876816	1	0.0006316289609280309	0.0059277876690269566
RAG2	16.573826765090622	0.0008646744605374	0.0108656601934899							16.573826765090622	1	0.0008646744605374227	0.007907792340181765
MUC12	7.290506556237843	0.0631927444294723	0.3207475032238121				15.148872226893321	0.0016937470676646	0.020684554056739	11.21968939156558	2	0.0010077200900499856	0.009048056237540684
TUBA3E							16.059620463818707	0.0011025101004199	0.0143468023864413	16.059620463818707	1	0.001102510100419929	0.0097583697136719
STAMBPL1	16.043021240013235	0.0011111847968181	0.0134690769050473							16.043021240013235	1	0.0011111847968181506	0.009820448596692549
PIK3AP1	10.386059872917038	0.0155540772850605	0.1160564147931211	8.625811069996724	0.0347027124005859	0.2271707450353571	8.354593857386165	0.0392245194263483	0.24407439131674902	9.122154933433306	3	0.0012162242018012364	0.010637463895192026
SSR1	6.8230858860068695	0.0777555816705516	0.3658098709800047	10.823747084903088	0.012718137654468999	0.1103409133599617	9.495881697731717	0.0233752126347374	0.1680757476662512	9.047571556213892	3	0.0013247129459653011	0.0114257699387598
CD37	7.629767775301938	0.0543162572014149	0.2924111589259777				13.809658214184553	0.0031760292095003	0.0342794453272724	10.719712994743245	2	0.0015291222837469295	0.01295262965996235
TFPI	6.757773054126179	0.0800324995787487	0.3725007795927395	13.026387526156864	0.004579887005997	0.0491080762497633	6.952944953827907	0.0734127961092598	0.3716155739050732	8.912368511370317	3	0.0015458599870632392	0.013085035323566788
ZNF761				15.285534169934593	0.0015882052897541	0.020907030289714003				15.285534169934593	1	0.001588205289754122	0.0133955260708577
FGFBP1				13.93671804360497	0.0029925680767672	0.0351663243752794	7.405136601292537	0.0600466568438049	0.32931330113038	10.670927322448751	2	0.0015923283939368949	0.013411170411897282
TGFBRAP1	20.11713103220841	0.000160514054159	0.0025865693298775	1.6125971990480377	0.6565368744795963	0.9843966788099672	4.8723420896670575	0.1813871264385376	0.624188738294954	8.867356773641168	3	0.0016271506528614686	0.013655824322275984
DRAM2	6.586236282927473	0.0863228998000038	0.3909607762316657				14.689318000662837	0.0021023490085610003	0.0246630143252278	10.637777141795153	2	0.0016367297661744845	0.01369733155344181
TRAFD1	4.392702859830214	0.2220629561311734	0.6725014603239705				16.637143819718233	0.0008391628940441	0.0113883178811031	10.514923339774224	2	0.0018120994004380247	0.014839387403171497
LYSMD3	3.3587494876301944	0.3395491558303154	0.8128832224971446	1.1441163719733516	0.7664362835960246	1.0	21.67820680148209	7.610107751899748e-05	0.0013588135957713	8.727024220361878	3	0.0019081391585080746	0.01550772889990239
MKX	14.541309142456438	0.0022537092805493	0.024499506328692994							14.541309142456438	1	0.002253709280549362	0.017994674032745583
PDIA5	13.2934785935937	0.0040430716988279	0.0405491333141867	7.780283652942345	0.050777681363033	0.2907847093586688	4.577295669186618	0.2054984477570195	0.6596278646455502	8.55035263857422	3	0.002329397648403866	0.01847426371051356
RCN1	6.355944078403485	0.0955201641532529	0.4172425211395852	9.29517162242928	0.0256132559423189	0.1849220786165225	9.352923669978834	0.0249485950108924	0.1763823853982369	8.334679790270533	3	0.0029667154211987087	0.022706414146067784
OR5H1							13.948856669309508	0.0029756006044301	0.0326735146629618	13.948856669309508	1	0.0029756006044301445	0.02275968767618788
NRGN	9.625965617403427	0.0220283754078526	0.1524967966862749	1.7547443720282003	0.6248322256756538	0.9734129111786914	13.592247408719757	0.0035161427621287	0.0374709782355701	8.324319132717127	3	0.0030012408105635586	0.022881800506069683
GFOD2							13.92956138132983	0.0030026166045107	0.0328632329773698	13.92956138132983	1	0.00300261660451078	0.022877539528569562
HEG1							13.902304791948344	0.0030411941088533	0.0332136452621693	13.902304791948344	1	0.003041194108853315	0.02306742805464429
CYB5B	3.418478129770944	0.3314901621669784	0.8060683933190437	13.194863153888027	0.0042336043036270005	0.0460094109809218	8.20006296094473	0.0420529908988235	0.2581834322981745	8.271134748201233	3	0.003184674416090178	0.02395596372154348
SPSB1				13.782911282838233	0.0032160460397659	0.0372473793740198				13.782911282838233	1	0.003216046039765935	0.02416120992390863
DPP10				13.724872181847427	0.0033046058839042	0.0379085503539301				13.724872181847427	1	0.0033046058839042484	0.024795028285004912
ANO8							13.666509590648609	0.0033960947388301	0.0363446756193624	13.666509590648609	1	0.0033960947388301946	0.025304864704894167
PRKX	1.7218691916425508	0.632082768912495	0.9928587136849609				17.77829439761357	0.0004886698339396	0.0071389515134264	9.750081794628061	2	0.003397259239885125	0.025297601077859957
KLP6	13.528011338331172	0.0036233667805663	0.0369190655601167							13.528011338331172	1	0.0036233667805663228	0.026778945112622982
MFSD3							13.321225559171712	0.0039910098559799	0.0416546224556087	13.321225559171712	1	0.003991009855979903	0.029078060102872668
BMP1	17.77213284822286	0.0004901009306079	0.0066559316185116	1.2985932640348017	0.7294671467690081	0.997324833465687				9.535363056128832	2	0.004045840118942929	0.02933296100950345
LAMP5	13.290626105671251	0.0040484618064713	0.0405607646817632							13.290626105671251	1	0.004048461806471359	0.029333983371031755
TMEM82	17.949100557593304	0.0004506103023647	0.0062164770921912				0.9445924901722612	0.8146554247884291	1.0	9.446846523882783	2	0.004346987206420672	0.03115340831268149
KCNN4	7.102802201931987	0.0686923064166762	0.3372359620701957				11.535358457654526	0.0091567688413721	0.0819656301945638	9.319080329793255	2	0.004820435906803519	0.03411230077675142
CALB1	6.023656193220679	0.110464954957655	0.4533981113587316	7.641948181772909	0.0540212071057423	0.3021759007377708	10.016513134479318	0.018426288038385	0.1403669978183676	7.894039169824302	3	0.0048332028228039005	0.034182191016540735
KDELR3	19.67651707162626	0.0001980638194498	0.0031080783975211	0.6917691177362805	0.8751382072166721	1.0	3.1877816312050844	0.3635691914179429	0.8457661980503801	7.8520226068558765	3	0.005061182826271921	0.03566655954747643
C1orf101							12.764601000161822	0.0051743371022832	0.0512573276159645	12.764601000161822	1	0.0051743371022832645	0.036355636502970655
TBCEL	1.356087040663324	0.7158596669555313	1.0	20.033474802751147	0.0001670524497438	0.0030564254539202	1.9362638485942107	0.5857401854058497	0.9772632889005971	7.775275230669561	3	0.00550458061184355	0.03837951989094928
ITFG2	16.286832620007402	0.0009903154378176	0.0121266212232384				1.8743199102381465	0.598897132170698	0.977468090616822	9.080576265122774	2	0.0058418373557172255	0.04035030767018469
GABARAP	16.491285191052178	0.0008990920838262	0.0112100063715559				1.6128250967725524	0.6564853240163433	0.993610019485941	9.052055143912366	2	0.005977217812910567	0.041117277857863566
ITPR1	2.053447113544015	0.5613879837797697	0.9668740773271838	11.232947768023836	0.0105306776662223	0.0940731860244607	9.57586170306246	0.0225378645815314	0.1633309527726731	7.6207521948767685	3	0.0065131927715138095	0.04406092936107025
GP5	0.178727667986603	0.9809480436265832	1.0	21.21665199203357	9.49133934410772e-05	0.0018098656844291	1.3510311468818696	0.7170523495369409	1.0	7.582136935634013	3	0.006791670978309012	0.04573548366657408
PTP4A3	12.17866606969508	0.0067955256729241	0.0612939794468451							12.17866606969508	1	0.006795525672924132	0.04573539617662371
