	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
11	intramolecular oxidoreductase activity (GO:0016860)	10/45	TPI1,HPGDS,ERO1L,EBP,PDIA3,PDIA6,IDI1,PDIA4,P4HB,GPI	7.255004827224395e-05	0.05122033408020423	0.004268361173350352
12	phospholipase activity (GO:0004620)	11/54	PNPLA3,SMPDL3A,PLA2G7,PLCH1,PDIA3,PLCG2,PLCL2,PROCA1,SMPD1,PLD3,PLD4	7.458813001268519e-05	0.05265921978895574	0.004050709214535057
13	phospholipid binding (GO:0005543)	25/217	ANXA6,ZFYVE16,MAPKAP1,PIK3C2B,SPTBN1,PTAFR,SGK3,ANXA1,SGK1,IQGAP1,MYOF,PFN1,ARHGAP26,ANXA11,SH3PXD2B,NCF4,BTK,DYSF,PXK,PLA2G7,HIP1,PEBP1,ANXA5,TWF2,ANXA2	0.0001238857823470518	0.08746336233701857	0.006247383024072755
14	Rho GTPase activator activity (GO:0005100)	8/33	ABR,SH3BGRL3,GMIP,ARHGAP26,MYO9B,ARHGAP15,DOCK2,NCKAP1L	0.00020157258390817722	0.14231024423917313	0.009487349615944876
15	phosphoric diester hydrolase activity (GO:0008081)	11/63	SMPDL3A,PLCH1,PDIA3,PLCG2,PLCL2,SMPD1,DPYSL3,PDE1C,PDE9A,PLD3,PLD4	0.00031563026731654283	0.22283496872547923	0.013927185545342452
16	MHC class II protein complex binding (GO:0023026)	5/13	HLA-DRB1,HLA-DRA,PKM,ANXA11,HLA-DMA	0.0003172112857442493	0.22395116773544002	0.012797209584882285
17	MHC protein complex binding (GO:0023023)	5/13	HLA-DRB1,HLA-DRA,PKM,ANXA11,HLA-DMA	0.0003172112857442493	0.22395116773544002	0.012797209584882285
18	GTPase activator activity (GO:0005096)	22/192	ABR,GMIP,GDI2,GDI1,ALDH1A1,RP2,IQGAP1,ARHGDIA,ARHGAP25,SH3BGRL3,ARHGEF6,ARHGAP26,RGS19,MYO9B,DOCK2,NCKAP1L,ARHGAP30,ARHGDIB,SH3BP1,ARHGAP15,ARHGAP18,SIPA1L2	0.0003354256374453505	0.23681050003641746	0.012463710528232497
19	isomerase activity (GO:0016853)	17/130	DHRS9,TPI1,HPGDS,ERO1L,EBP,PDIA3,PDIA6,PGAM1,PPIB,FKBP15,PGM2L1,IDI1,PDIA4,TRUB2,P4HB,PUSL1,GPI	0.000337731422542935	0.2384383843153121	0.011921919215765605
20	enzyme inhibitor activity (GO:0004857)	22/197	ENSA,TESC,C5,SERPINB2,SERPINB8,SERPINB9,PRDX5,ANXA1,IQGAP1,SERPING1,SERPINB10,CSTB,SET,PRKAR1A,SERPINB6,GMFB,PEBP1,DNAJC3,SERPINB1,ANXA5,NAIP,ANXA2	0.0004801723501863913	0.33900167923159225	0.016142937106266297
21	glycoprotein binding (GO:0001948)	10/58	CALR,LGALS1,ITGB2,FBXO6,CTSB,VIM,CTSS,PTPRC,FST,HSPA5	0.000651011441241645	0.4596140775166013	0.020891548978027336
22	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides (GO:0016812)	4/9	DPYS,DPYSL3,DPYSL2,CD101	0.0006997846791494417	0.49404798347950585	0.02102331844593642
23	phosphotyrosine binding (GO:0001784)	4/9	GRB2,CBLB,CBL,SAMSN1	0.0006997846791494417	0.49404798347950585	0.02102331844593642
24	GTPase regulator activity (GO:0030695)	24/230	ABR,GMIP,GDI2,WASL,GDI1,ALDH1A1,RP2,IQGAP1,ARHGDIA,ARHGAP25,SH3BGRL3,ARHGEF6,ARHGAP26,RGS19,WAS,MYO9B,DOCK2,NCKAP1L,ARHGAP30,ARHGDIB,SH3BP1,ARHGAP15,ARHGAP18,SIPA1L2	0.0007304571858176482	0.5157027731872597	0.020628110927490385
25	nucleoside-triphosphatase regulator activity (GO:0060589)	25/245	ABR,GMIP,GDI2,WASL,GDI1,ALDH1A1,RP2,IQGAP1,ARHGDIA,ARHGAP25,SH3BGRL3,PFN1,ARHGEF6,ARHGAP26,RGS19,WAS,MYO9B,DOCK2,NCKAP1L,ARHGAP30,ARHGDIB,SH3BP1,ARHGAP15,ARHGAP18,SIPA1L2	0.000792605560900553	0.5595795259957904	0.021522289461376555
26	oxidoreductase activity, acting on a sulfur group of donors (GO:0016667)	8/41	TXNRD1,SH3BGRL3,ERO1L,PDIA3,SQRDL,IFI30,TXNDC12,TXNDC17	0.0009659172933245897	0.6819376090871604	0.025256948484709642
27	SH3 domain binding (GO:0017124)	13/96	CBL,WAS,EVL,GRB2,SH3BP1,ARHGAP26,SH3KBP1,HCLS1,DPYSL3,MICAL1,CYBA,OSTF1,BAIAP2L1	0.001184005144042685	0.8359076316941356	0.029853843989076274
28	peptide binding (GO:0042277)	14/108	CALR,HLA-B,CLSTN1,ITM2C,HLA-DPB1,HLA-DQB1,PPIB,HLA-DPA1,HLA-DQA1,NPR1,CRIP1,HLA-DRB1,HLA-DRA,TLR2	0.0012016297993849752	0.8483506383657925	0.029253470288475605
29	endopeptidase inhibitor activity (GO:0004866)	12/85	SERPING1,C5,SERPINB10,CSTB,SERPINB2,SERPINB8,SERPINB9,PEBP1,SERPINB6,SERPINB1,NAIP,PRDX5	0.0012524570290246067	0.8842346624913724	0.02947448874971241
30	calcium-dependent phospholipid binding (GO:0005544)	6/25	ANXA6,ANXA5,DYSF,ANXA2,ANXA1,ANXA11	0.0013552858269971673	0.9568317938600001	0.030865541737419358
31	hydrolase activity, acting on glycosyl bonds (GO:0016798)	12/86	CTBS,GAA,MAN2B1,HEXB,SMPDL3A,GLB1L,CD44,SMPD1,MAN1C1,PARG,MANBA,NAGA	0.0013894346295441474	0.9809408484581681	0.030654401514317753
32	GDP-dissociation inhibitor activity (GO:0005092)	4/11	ARHGDIB,GDI1,GDI2,ARHGDIA	0.0016878428963425693	1.0	0.03610960863084406
33	amide binding (GO:0033218)	14/113	CALR,HLA-B,CLSTN1,ITM2C,HLA-DPB1,HLA-DQB1,PPIB,HLA-DPA1,HLA-DQA1,NPR1,CRIP1,HLA-DRB1,HLA-DRA,TLR2	0.0018653240993949877	1.0	0.0387329062992018
34	peptidase inhibitor activity (GO:0030414)	12/89	SERPING1,C5,SERPINB10,CSTB,SERPINB2,SERPINB8,SERPINB9,PEBP1,SERPINB6,SERPINB1,NAIP,PRDX5	0.001876462350029306	1.0	0.037850926260591146
35	calcium-dependent protein binding (GO:0048306)	7/36	S100B,ANXA6,ANXA2,RAC3,S100A11,ANXA1,ANXA11	0.0020393609719701633	1.0	0.03999413461697043
36	endopeptidase regulator activity (GO:0061135)	12/90	SERPING1,C5,SERPINB10,CSTB,SERPINB2,SERPINB8,SERPINB9,PEBP1,SERPINB6,SERPINB1,NAIP,PRDX5	0.0020669486741283017	1.0	0.039439615241475164
37	serine-type endopeptidase inhibitor activity (GO:0004867)	8/46	SERPING1,SERPINB10,SERPINB2,SERPINB8,SERPINB9,PEBP1,SERPINB6,SERPINB1	0.0021059506361861334	1.0	0.039126346030195006
38	phospholipase C activity (GO:0004629)	5/19	PLCH1,PDIA3,PLCL2,PLCG2,PLD4	0.0022180416651178033	1.0	0.04015224142495305
39	hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	10/68	GAA,CTBS,MAN2B1,HEXB,GLB1L,CD44,MAN1C1,PARG,MANBA,NAGA	0.0022919205046693265	1.0	0.04045239690741361
40	adrenergic receptor binding (GO:0031690)	4/12	ADRBK1,ARRB2,UCHL1,SLC9A3R1	0.0024298809905755497	1.0	0.04184136534991069
41	carbohydrate binding (GO:0030246)	18/170	GAA,CALR,MAN2B1,LGALS1,PKD1L2,CD33,PGLS,CLEC10A,PRG3,PYGL,FBXO6,ALDOA,TALDO1,MRC1,MANBA,CLEC5A,GPI,ASGR2	0.00275497516415009	1.0	0.0463098206164277
42	protein disulfide isomerase activity (GO:0003756)	5/20	ERO1L,PDIA3,PDIA6,PDIA4,P4HB	0.0028343063849044646	1.0	0.04600046684465637
43	intramolecular oxidoreductase activity, transposing S-S bonds (GO:0016864)	5/20	ERO1L,PDIA3,PDIA6,PDIA4,P4HB	0.0028343063849044646	1.0	0.04600046684465637
44	cytokine activity (GO:0005125)	10/70	BMP7,BMP5,TNFSF10,C5,IL16,NAMPT,IL1F10,TNF,CCL2,GPI	0.0028535773953092983	1.0	0.04476945869085255
45	protein homodimerization activity (GO:0042803)	37/449	ANXA6,TESC,LGALS1,KYNU,MAX,ANXA1,CORO1A,DPYD,HPGDS,CAMK2D,ARID3A,PYGL,SYNE1,ACPP,PTPRE,CEBPB,S100B,MYO9B,CRYM,STK10,HPGD,SEPHS1,CSF1R,NAGA,S100A11,HEXB,MYH9,S100A10,GLIPR2,AMICA1,LRRFIP1,PRDX1,ENO3,DSCAML1,HM13,PYCARD,STK4	0.0028950107208256795	1.0	0.04443212106310716
46	small GTPase regulator activity (GO:0005083)	16/147	ARHGDIB,ABR,SH3BGRL3,WAS,GMIP,GDI2,IQGAP1,ARHGAP15,ARHGAP26,MYO9B,WASL,GDI1,DOCK2,ALDH1A1,NCKAP1L,ARHGDIA	0.0035204963444150747	1.0	0.052882349343766864
47	peptidase activator activity (GO:0016504)	6/30	MMP14,CASP1,CTSC,PINK1,EBAG9,PYCARD	0.0036544590411471027	1.0	0.053751001730205306
48	phospholipase inhibitor activity (GO:0004859)	3/7	ANXA2,ANXA1,ANXA5	0.004013738788252408	1.0	0.056673991690124
49	chloride channel regulator activity (GO:0017081)	3/7	SLC9A3R1,SGK3,SGK1	0.004013738788252408	1.0	0.056673991690124
50	profilin binding (GO:0005522)	3/7	EVL,FMNL1,WIPF1	0.004013738788252408	1.0	0.056673991690124
51	phosphatase binding (GO:0019902)	13/110	ENSA,PPP1R18,MVP,HSP90B1,GRB2,CTSC,PSTPIP1,HSF4,CSF1R,JAK3,MAST2,SLC9A3R1,IQGAP1	0.00404973219410484	1.0	0.054982902481500326
52	phosphatidylinositol phosphate kinase activity (GO:0016307)	4/14	PIK3CD,PIP5K1A,PIK3CG,PIK3C2B	0.004527288153284101	1.0	0.05974327918165561
53	Rac GTPase activator activity (GO:0030675)	4/14	NCKAP1L,ARHGAP15,ABR,DOCK2	0.004527288153284101	1.0	0.05974327918165561
54	protein kinase binding (GO:0019901)	29/340	MVP,PAK2,PGAM1,NPR1,MAPKAP1,MARCKS,PXN,IQGAP1,ARRB2,DPYSL2,PINK1,CENPJ,NEK6,WAS,GRB2,PRKAR1A,PTPRC,APPL1,CNTLN,CDC42,DIXDC1,MSN,HDAC5,ITGB2,HCLS1,CEP152,PEBP1,TWF2,ACTB	0.004919017350274089	1.0	0.06314229544170012
55	intramolecular transferase activity (GO:0016866)	5/24	PGAM1,PGM2L1,TRUB2,PUSL1,GPI	0.006559188249519217	1.0	0.08269262328858155
56	Ras GTPase activator activity (GO:0005099)	11/92	ABR,SH3BGRL3,GMIP,GDI2,ARHGAP15,ARHGAP26,MYO9B,DOCK2,ALDH1A1,NCKAP1L,IQGAP1	0.007226354105493231	1.0	0.08950536839435476
57	protein phosphorylated amino acid binding (GO:0045309)	4/16	GRB2,CBLB,CBL,SAMSN1	0.007586408084763159	1.0	0.09234489841108258
58	kinase binding (GO:0019900)	31/383	MVP,PAK2,PGAM1,NPR1,MAPKAP1,MARCKS,PXN,IQGAP1,PIP5K1A,ARRB2,DPYSL2,PER2,PINK1,CENPJ,NEK6,WAS,GRB2,PRKAR1A,PTPRC,APPL1,CNTLN,CDC42,DIXDC1,MSN,HDAC5,ITGB2,HCLS1,CEP152,PEBP1,TWF2,ACTB	0.007877055898518236	1.0	0.09425765193820126
59	insulin-like growth factor binding (GO:0005520)	3/9	IGFBP2,HTRA3,IGFBP1	0.008918434843245766	1.0	0.10238073169644732
60	signaling pattern recognition receptor activity (GO:0008329)	3/9	TLR2,PTAFR,CD14	0.008918434843245766	1.0	0.10238073169644732
61	aldehyde dehydrogenase (NAD) activity (GO:0004029)	3/9	ALDH7A1,ALDH1A1,ALDH2	0.008918434843245766	1.0	0.10238073169644732
62	pattern recognition receptor activity (GO:0038187)	3/9	TLR2,PTAFR,CD14	0.008918434843245766	1.0	0.10238073169644732
63	cell adhesion molecule binding (GO:0050839)	13/121	CALR,GPNMB,MMP14,ITGB2,ICAM1,AMICA1,ITGAL,PXN,CTNNAL1,ICAM3,NDRG1,NPTN,MSN	0.008997898715318536	1.0	0.0992580702033576
64	peptidase activator activity involved in apoptotic process (GO:0016505)	4/17	EBAG9,CASP1,PYCARD,CTSC	0.009525200360260097	1.0	0.10345833006682505
65	magnesium ion binding (GO:0000287)	15/151	TESC,ATP8B4,NEK6,HPGDS,ENO1,RPS6KA5,NUDT5,IDI1,FARS2,ENO3,PKM,PINK1,MAST2,ENO2,STK4	0.010598020293419021	1.0	0.11336670192657317
66	sodium channel regulator activity (GO:0017080)	4/18	CAMK2D,SGK3,SGK1,SNTA1	0.011759422957606746	1.0	0.12209047953044651
67	proteoglycan binding (GO:0043394)	4/18	FST,PTPRC,CTSB,CTSS	0.011759422957606746	1.0	0.12209047953044651
68	phosphatidylinositol phospholipase C activity (GO:0004435)	4/18	PLCH1,PLCL2,PLCG2,PLD4	0.011759422957606746	1.0	0.12209047953044651
69	phosphoprotein binding (GO:0051219)	6/38	DPYS,CBL,SAMSN1,GRB2,CBLB,DPYSL3	0.012021551951212676	1.0	0.12124593825080213
70	1-phosphatidylinositol-3-kinase activity (GO:0016303)	3/10	PIK3CD,PIK3CG,PIK3C2B	0.012260962805887284	1.0	0.11939641022008858
71	hexosaminidase activity (GO:0015929)	3/10	HEXB,NAGA,CD44	0.012260962805887284	1.0	0.11939641022008858
72	actin-dependent ATPase activity (GO:0030898)	3/10	MYL6,MYH9,MYO9B	0.012260962805887284	1.0	0.11939641022008858
73	lipase inhibitor activity (GO:0055102)	3/10	ANXA2,ANXA1,ANXA5	0.012260962805887284	1.0	0.11939641022008858
74	phosphatidylinositol binding (GO:0035091)	14/140	PXK,SH3PXD2B,ZFYVE16,PFN1,HIP1,NCF4,BTK,SGK3,MAPKAP1,PIK3C2B,TWF2,ANXA2,SGK1,IQGAP1	0.01257286520007361	1.0	0.11835257108335959
75	cysteine-type endopeptidase regulator activity involved in apoptotic process (GO:0043028)	5/28	CASP1,SERPINB9,NAIP,PRDX5,PYCARD	0.012815530468306212	1.0	0.11904953303452875
76	phosphatidylinositol phosphate binding (GO:1901981)	9/74	SH3PXD2B,ZFYVE16,PFN1,NCF4,BTK,MAPKAP1,TWF2,ANXA2,IQGAP1	0.012979217572144854	1.0	0.11900425462252294
77	protein disulfide oxidoreductase activity (GO:0015035)	4/19	TXNRD1,ERO1L,PDIA3,SH3BGRL3	0.014303791302327912	1.0	0.12946764948004497
78	transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	2/4	BMP5,SYNJ2BP	0.01468190429263766	1.0	0.1303826972402791
79	receptor serine/threonine kinase binding (GO:0033612)	2/4	BMP5,SYNJ2BP	0.01468190429263766	1.0	0.1303826972402791
80	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds (GO:0016810)	10/89	ADA,DPYS,DPYSL2,NADSYN1,ASAH1,DPYSL3,CD101,ASAH2,DDAH2,HDAC5	0.015413045282182123	1.0	0.13434086381753801
81	phosphatidylinositol 3-kinase activity (GO:0035004)	3/11	PIK3CD,PIK3CG,PIK3C2B	0.016225882772451194	1.0	0.13885422105879444
82	protein kinase B binding (GO:0043422)	3/11	PINK1,ARRB2,APPL1	0.016225882772451194	1.0	0.13885422105879444
83	protein phosphatase binding (GO:0019903)	9/77	ENSA,MVP,HSP90B1,GRB2,PSTPIP1,HSF4,CSF1R,JAK3,IQGAP1	0.01656070292947587	1.0	0.13918876509773767
84	monosaccharide binding (GO:0048029)	7/53	PYGL,ALDOA,TALDO1,MRC1,MANBA,GPI,PGLS	0.017819308408632967	1.0	0.14800507925288087
85	calmodulin binding (GO:0005516)	13/134	MYH9,CAMK2D,MYO1F,MYO9B,RASGRF2,CNN2,SLC8A3,SNTA1,PDE1C,SPTBN1,MARCKS,SPTAN1,IQGAP1	0.0199015932937424	1.0	0.16337819610909457
86	electron carrier activity (GO:0009055)	9/80	TXNRD1,NCF2,CYBB,UGDH,SH3BGRL3,SURF1,TXNDC17,ALDH2,CYBA	0.020816668865098392	1.0	0.16892607147999386
87	superoxide-generating NADPH oxidase activity (GO:0016175)	2/5	CYBA,CYBB	0.023643716958365747	1.0	0.18968709287052518
88	potassium channel regulator activity (GO:0015459)	4/22	ENSA,SGK3,KCNAB2,SGK1	0.023916944671530552	1.0	0.18972317907978167
89	hormone binding (GO:0042562)	5/33	CALR,CRYM,NPR1,ALDH1A1,LHCGR	0.02510923768327317	1.0	0.19696802004878733
90	cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	3/13	SERPINB9,PRDX5,NAIP	0.02606126145154199	1.0	0.20108470584468466
91	phospholipase A2 activity (GO:0004623)	3/13	PNPLA3,PLA2G7,PROCA1	0.02606126145154199	1.0	0.20108470584468466
92	disulfide oxidoreductase activity (GO:0015036)	4/23	TXNRD1,ERO1L,PDIA3,SH3BGRL3	0.027811698108480706	1.0	0.21112966521061696
93	oxidoreductase activity, acting on the aldehyde or oxo group of donors (GO:0016903)	5/35	GAPDH,PDHA2,ALDH7A1,ALDH1A1,ALDH2	0.03160418351754904	1.0	0.2373675910998896
94	aspartic-type endopeptidase activity (GO:0004190)	3/14	CASP7,HM13,CTSD	0.03193416326076186	1.0	0.23607873572877353
95	phosphatidylinositol kinase activity (GO:0052742)	3/14	PIK3CD,PIK3CG,PIK3C2B	0.03193416326076186	1.0	0.23607873572877353
96	protein binding, bridging (GO:0030674)	10/100	GRAP2,GRB2,ARHGAP26,SKAP2,ARPC4,FSCN1,CNTLN,LASP1,ANXA1,BAIAP2L1	0.031967984315807565	1.0	0.23267419512330043
97	cysteine-type endopeptidase inhibitor activity (GO:0004869)	4/24	SERPINB9,PRDX5,NAIP,CSTB	0.032062200079980445	1.0	0.23097870669863466
98	inward rectifier potassium channel activity (GO:0005242)	2/6	KCNH7,KCNQ5	0.03427354890081951	1.0	0.24441540933311692
99	kinesin binding (GO:0019894)	4/25	ARPC2,CLSTN1,NEK6,ACTB	0.036672111741969486	1.0	0.25761702377940754
100	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	4/25	ALDH2,ALDH1A1,GAPDH,ALDH7A1	0.036672111741969486	1.0	0.25761702377940754
101	aspartic-type peptidase activity (GO:0070001)	3/15	CASP7,HM13,CTSD	0.03843607368662946	1.0	0.26345502934718834
102	ephrin receptor binding (GO:0046875)	3/15	GRB2,PIK3CG,CBL	0.03843607368662946	1.0	0.26345502934718834
103	mannosidase activity (GO:0015923)	3/15	MANBA,MAN1C1,MAN2B1	0.03843607368662946	1.0	0.26345502934718834
104	channel regulator activity (GO:0016247)	7/62	ENSA,SLC9A3R1,CAMK2D,KCNAB2,SNTA1,SGK3,SGK1	0.0384587801175287	1.0	0.2585895120283358
105	antioxidant activity (GO:0016209)	6/51	TXNRD1,NQO1,PRDX1,CYGB,TXNDC17,PRDX5	0.04502537295153203	1.0	0.2998859745639775
106	glycosaminoglycan binding (GO:0005539)	9/92	BMP7,LRPAP1,CD44,CTSG,DPYSL3,PTPRC,CCL2,TLR2,GPNMB	0.04574251075239136	1.0	0.301815070945685
107	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)	2/7	TXNRD1,TXNDC17	0.04637747294590639	1.0	0.3003898706404579
108	triglyceride lipase activity (GO:0004806)	2/7	PNPLA3,AOAH	0.04637747294590639	1.0	0.3003898706404579
109	uridylyltransferase activity (GO:0070569)	2/7	GALT,ZCCHC11	0.04637747294590639	1.0	0.3003898706404579
110	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	4/27	BTK,IQGAP1,ZFYVE16,MAPKAP1	0.04697637876666517	1.0	0.2974468467198709
111	Rac GTPase binding (GO:0048365)	4/27	FMNL1,NCF2,BRK1,IQGAP1	0.04697637876666517	1.0	0.2974468467198709
112	protease binding (GO:0002020)	7/65	IL1R1,CSTB,SERPINB9,ADAMTSL4,TNF,SERPINB6,PINK1	0.04783371804634551	1.0	0.29885491097982236
113	binding, bridging (GO:0060090)	10/108	GRAP2,GRB2,ARHGAP26,SKAP2,ARPC4,FSCN1,CNTLN,LASP1,ANXA1,BAIAP2L1	0.04999822272449096	1.0	0.3096381161709703
114	Rho guanyl-nucleotide exchange factor activity (GO:0005089)	7/66	TRIO,ABR,ARHGEF6,DOCK10,RASGRF2,DOCK2,VAV1	0.05125487542195713	1.0	0.31466036563392813
115	phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	4/28	PFN1,TWF2,ANXA2,MAPKAP1	0.052669853483388374	1.0	0.32055962551096717
116	Rho GTPase binding (GO:0017048)	6/54	NCF2,PFN1,FMNL1,DOCK10,BRK1,IQGAP1	0.05688792254090025	1.0	0.34327242148611603
117	NADP binding (GO:0050661)	5/41	PGD,TXNRD1,DPYD,GAPDH,CRYM	0.056943224465096795	1.0	0.34069420739286727
118	IgG binding (GO:0019864)	2/8	FCER1G,FCGR2C	0.05977700233302186	1.0	0.3473462028569007
119	misfolded protein binding (GO:0051787)	2/8	DNAJC3,HSPA5	0.05977700233302186	1.0	0.3473462028569007
120	solute:proton symporter activity (GO:0015295)	2/8	SLC35A3,SLC36A2	0.05977700233302186	1.0	0.3473462028569007
121	nitric-oxide synthase binding (GO:0050998)	2/8	ACTB,SNTA1	0.05977700233302186	1.0	0.3473462028569007
122	protein histidine kinase activity (GO:0004673)	2/8	CNTLN,NME2	0.05977700233302186	1.0	0.3473462028569007
123	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor (GO:0016671)	2/8	ERO1L,TXNDC12	0.05977700233302186	1.0	0.3473462028569007
124	virus receptor activity (GO:0001618)	3/18	CLEC5A,ANPEP,ICAM1	0.061579252221181685	1.0	0.3464139607024245
125	3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	3/18	DPYSL3,PDE9A,PDE1C	0.061579252221181685	1.0	0.3464139607024245
126	phosphatidylinositol bisphosphate binding (GO:1902936)	5/42	SH3PXD2B,PFN1,MAPKAP1,TWF2,ANXA2	0.06203846053505134	1.0	0.344875221557057
127	protein kinase activator activity (GO:0030295)	4/30	NCKAP1L,PAK2,STK4,IQGAP1	0.06512620195634891	1.0	0.359211707665487
128	phosphoric ester hydrolase activity (GO:0042578)	19/255	TIGAR,PDIA3,PGAM1,PDE1C,PLD3,SMPDL3A,CPPED1,PLCH1,ACPP,PTPRE,SMPD1,DPYSL3,PTPRC,PDE9A,PLD4,SAMHD1,PLCG2,PLCL2,DUSP3	0.06519722797539204	1.0	0.3568158368265642
129	protein kinase regulator activity (GO:0019887)	8/84	TESC,STK4,GMFB,PAK2,PRKAR1A,DNAJC3,NCKAP1L,IQGAP1	0.06549449068740101	1.0	0.3556854648100394
130	cysteine-type endopeptidase activity (GO:0004197)	6/56	CASP1,PDIA3,CTSB,CASP7,CTSS,UCHL1	0.06574466497678572	1.0	0.3543185761344329
131	integrin binding (GO:0005178)	7/70	MMP14,CALR,ICAM1,AMICA1,ICAM3,GPNMB,PXN	0.06645285528400383	1.0	0.35542208962505073
132	cyclic-nucleotide phosphodiesterase activity (GO:0004112)	3/19	PDE9A,DPYSL3,PDE1C	0.0704434011425361	1.0	0.373932640651357
133	voltage-gated potassium channel activity (GO:0005249)	5/44	KCNH7,KCNV2,KCNAB2,CNGB3,KCNQ5	0.07297469088723811	1.0	0.38447859527156797
