	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
10	viral life cycle (GO:0019058)	72/108	RPL28,RPL19,RPL10,CHMP3,RPL23,RPL4,RPL22,VTA1,RPL17,RPS27,RPL12,RPS16,RPS29,RPL15,RPL27,RPL39,RPL24,RPL13,RPL29,RPL35A,RPL32,RPS17,RPL30,RPS3,RPL11,RPS23,UBA52,RPL37,RPL18A,RPL9,RPL5,CPSF4,RPL23A,RPS5,RPL8,RPL3,RPL26L1,RPS7,RPS3A,RPL7A,RPL35,RPS13,RPS24,RPL13A,RPS21,RPS10,RPS11,RPS4X,RPLP0,RPL36A,RPL26,FAU,RPL27A,RPL21,RPL6,RPS19,RPL34,RPS20,RPS8,RPL38,RPS25,RPS9,CHMP2B,RPL31,RPS18,RPL7,RPL36,RPS15,RPS12,RPSA,RPS6,RPL37A	3.7718937699844473e-41	1.1964447038390668e-37	1.0876770034900607e-38
11	protein complex disassembly (GO:0043241)	73/111	RPL28,RPL19,RPL10,RPL23,RPL4,RPL22,GSPT1,RPL17,RPS27,RPL12,DSTN,RPS16,RPS29,RPL15,RPL27,RPL39,RPL24,RPL13,RPL29,RPL35A,RPL32,RPS17,RPL30,RPS3,RPL11,RPS23,UBA52,RPL37,RPL18A,RPL9,RPL5,RPL23A,RPS5,RPL8,RPL3,RPL26L1,RPS7,RPS3A,RPL7A,RPL35,RPS13,SMARCE1,RPS24,RPL13A,RPS21,RPS10,RPS11,RPS4X,RPLP0,RPL36A,RPL26,FAU,RPL27A,SMARCC2,RPL6,RPS8,RPL34,RPS20,RPS19,RPL38,RPL21,RPS25,RPS9,RPL31,RPS18,KIF2A,RPL7,RPL36,RPS15,RPS12,RPSA,RPS6,RPL37A	4.3519425307485157e-41	1.380436170753429e-37	1.1503634756278577e-38
12	establishment of protein localization to endoplasmic reticulum (GO:0072599)	70/105	RPL28,RPL19,RPL10,RPL23,RPL4,RPL22,RPL17,RPS27,RPL12,RPS16,RPS29,RPL15,RPL27,RPL39,RPL24,RPL13,RPL29,RPL35A,RPL32,RPS17,RPL30,RPS3,RPL11,RPS23,UBA52,RPL37,SRP9,RPL18A,RPL9,RPL5,RPL23A,RPS5,RPL8,RPL3,RPL26L1,RPS7,RPS3A,RPL7A,RPL35,RPS13,RPS24,RPL13A,SRP19,RPS10,RPS21,RPS11,RPS4X,RPLP0,RPL36A,RPL26,FAU,RPL27A,RPL21,RPL6,RPS8,RPL34,RPS20,RPS19,RPL38,RPS25,RPS9,RPL31,RPS18,RPL7,RPL36,RPS15,RPS12,RPSA,RPS6,RPL37A	5.0170054967994986e-40	1.591394143584801e-36	1.2241493412190777e-37
13	protein localization to endoplasmic reticulum (GO:0070972)	71/108	RPL28,RPL19,RPL10,RPL23,RPL4,RPL22,RPL17,RPS27,RPL12,RPS16,RPS29,RPL15,RPL27,RPL39,RPL24,RPL13,RPL29,RPL35A,RPL32,RPS17,RPL30,RPS3,RPL11,RPS23,UBA52,RPL37,SRP9,RPL18A,RPL9,RPL5,RPL23A,RPS5,RPL8,RPL3,RPL26L1,RPS7,RPS3A,RPL7A,RPL35,RPS13,RPS24,RPL13A,SRP19,RPS10,RPS21,VAPA,RPS11,RPS4X,RPLP0,RPL36A,RPL26,FAU,RPL27A,RPL21,RPL6,RPS8,RPL34,RPS20,RPS19,RPL38,RPS25,RPS9,RPL31,RPS18,RPL7,RPL36,RPS15,RPS12,RPSA,RPS6,RPL37A	5.790198954191621e-40	1.8366511082695822e-36	1.3118936487639873e-37
14	macromolecular complex disassembly (GO:0032984)	75/121	RPL28,RPL19,RPL10,RPL23,RPL4,RPL22,GSPT1,RPL17,RPS27,RPL12,DSTN,RPS16,RPS29,RPL15,MRRF,RPL27,RPL39,RPL24,RPL13,RPL29,RPL35A,RPL32,KLC1,RPS17,RPL30,RPS3,RPL11,RPS23,UBA52,RPL37,RPL18A,RPL9,RPL5,RPL23A,RPS5,RPL8,RPL3,RPL26L1,RPS7,RPS3A,RPL7A,RPL35,RPS13,SMARCE1,RPS24,RPL13A,RPS21,RPS10,RPS11,RPS4X,RPLP0,RPL36A,RPL26,FAU,RPL27A,SMARCC2,RPL6,RPS8,RPL34,RPS20,RPS19,RPL38,RPL21,RPS25,RPS9,RPL31,RPS18,KIF2A,RPL7,RPL36,RPS15,RPS12,RPSA,RPS6,RPL37A	1.6902531398978405e-39	5.36148295975595e-36	3.5743219731706332e-37
15	nuclear-transcribed mRNA catabolic process (GO:0000956)	88/165	CNOT4,LSM7,RPL27,LSM6,RPL32,RPL11,RPS23,PPP2R1A,LSM4,RPL8,RPS7,PAIP1,RPS3A,PELO,RPL34,RPS12,RPL37A,RPS24,RPL28,DDX6,RPL4,RPS16,RPS29,RPL39,UBA52,RNPS1,RPL5,RPL23A,RPL3,RPL26L1,RPL7A,CASC3,RPL35,RPS13,RPL13A,RPS10,RPS4X,RPL36A,RPL26,EIF4E,RPS20,RPL38,RPSA,RPS6,RPL19,THRAP3,RPL10,RPL22,RPL17,RPS27,RPL12,RPL15,RPL24,RPL13,PPP2CA,RPS17,RPS3,LSM2,RPL9,LSM3,RPLP0,RPL27A,RPL6,RPS8,RPS19,UPF3B,RPL7,RPL36,RPS15,EIF4B,RPL23,GSPT1,RPL29,RPL35A,RPL30,RPL37,RPL18A,RPS5,SMG9,RPS21,RPS11,FAU,NCBP2,RPL21,RPS25,RPS9,RPL31,RPS18	6.579279930627277e-39	2.0869475939949722e-35	1.3043422462468576e-36
16	mRNA catabolic process (GO:0006402)	90/173	CNOT4,LSM7,RPL27,LSM6,RPL32,RPL11,RPS23,PPP2R1A,LSM4,RPL8,RPS7,PAIP1,RPS3A,PELO,RPL34,RPS12,RPL37A,RPS24,RPL28,DDX6,RPL4,RPS16,RPS29,RNH1,RPL39,UBA52,RNPS1,RPL5,RPL23A,RPL3,RPL26L1,RPL7A,RPL35,CASC3,RPS13,RPL13A,RPS10,RPS4X,RPL36A,RPL26,EIF4E,RPS20,RPL38,RPSA,RPS6,RPL19,THRAP3,RPL10,RPL22,RPL17,RPS27,RPL12,RPL15,RPL24,RPL13,PPP2CA,RPS17,RPS3,LSM2,RPL9,LSM3,RPLP0,KHSRP,RPL27A,RPL6,RPS19,RPS8,UPF3B,RPL7,RPL36,RPS15,EIF4B,RPL23,GSPT1,RPL29,RPL35A,RPL30,RPL37,RPL18A,RPS5,SMG9,RPS21,RPS11,FAU,NCBP2,RPL21,RPS25,RPS9,RPL31,RPS18	1.267442949844801e-38	4.0203290369077087e-35	2.364899433475123e-36
17	translation (GO:0006412)	102/223	EIF3C,RPL27,RPL32,RPL11,RPS23,MRPL41,RPL8,RPS7,RPS3A,MRPL2,EIF3I,RPL36AL,RPL34,RPS12,RPL37A,RPS24,RPL28,MRPS16,RPL4,RPS16,RPS29,RPL39,UBA52,RPL5,RPL23A,EIF2B5,RPL3,MRPL14,RPL26L1,RPL7A,RPL35,RPS13,RPL13A,RPS10,RPS4X,RPL36A,RPL26,EIF3B,EIF4E,RPS20,RPL38,EIF3G,RPSA,RPS6,RPL19,MRPS5,RPL10,RPL22,MRPL27,RPL17,RPS27,RPL12,RPL15,RPL24,RPL13,EEF1B2,RPS17,RPS3,EEF1D,RPL9,EIF3J,RPLP0,RPL27A,RPL6,RPS19,RPS8,EIF3F,MRPL24,RPL7,RPL36,RPS15,MRPS6,EIF4B,RPL23,MRRF,RPL29,RPL35A,MRPS33,RPL30,EIF1AX,EIF3H,RPL37,MRPL18,SRP9,MRPL35,RPL18A,RPS5,MRPL10,EEF2,MRPL57,MRPL1,SRP19,RPS21,RPS11,EEF1A1,FAU,RPL21,RPS25,MRPL3,RPS9,RPL31,RPS18	2.697076539819433e-37	8.555126784307241e-34	4.7528482135040226e-35
18	RNA catabolic process (GO:0006401)	93/192	CNOT4,LSM7,RPL27,LSM6,RPL32,RPL11,RPS23,PPP2R1A,LSM4,RPL8,RPS7,PAIP1,RPS3A,PELO,RPL34,RPS12,RPL37A,RPS24,RPL28,DDX6,RPL4,RPS16,RPS29,RNH1,RPL39,UBA52,RNPS1,RPL5,RPL23A,RPL3,RPL26L1,RPL7A,RPL35,CASC3,RPS13,RPL13A,RPS10,RPS4X,RPL36A,RPL26,RNASE6,EIF4E,RPS20,RPL38,RPSA,RPS6,RPL19,THRAP3,RPL10,RPL22,RPL17,RPS27,RPL12,RPL15,RPL24,RPL13,PPP2CA,RPS17,RPS3,LSM2,RPL9,LSM3,HNRNPD,RPLP0,KHSRP,RPL27A,RPL6,RPS19,RPS8,RNASEH2B,UPF3B,RPL7,RPL36,RPS15,EIF4B,RPL23,GSPT1,RPL29,RPL35A,RPL30,RPL37,RPL18A,RPS5,SMG9,RPS21,RPS11,FAU,NCBP2,RPL21,RPS25,RPS9,RPL31,RPS18	1.411365099362513e-36	4.476850095177891e-33	2.35623689219889e-34
19	RNA splicing (GO:0008380)	109/261	SRSF7,MBNL1,HNRNPK,LSM7,ZRANB2,LSM6,HNRNPH3,POLR2H,SF3B5,HNRNPA0,SF3B2,PPP2R1A,SNRPG,HNRNPC,LSM4,PCBP2,RBMXL1,HNRNPL,RBM4,SF1,RBM10,RBM25,HNRNPM,PPIL1,DDX5,SF3A2,PPP4R2,SCAF1,WBP11,SRSF2,POLR2I,CSTF2,SREK1,SRSF6,SNRPF,RTCB,PHF5A,ZRSR2,PUF60,BUD13,WBP4,RNPS1,RBMX,SFPQ,CASC3,ACIN1,PNN,HNRNPA2B1,PTBP3,SNRPA,PRPF31,ZCRB1,SRSF5,BCAS2,RBM22,SNRPA1,SRRM2,THRAP3,SAP18,HNRNPU,NONO,PRPF38B,PRPF4,DDX39B,PPP2CA,CD2BP2,LSM2,SNRPD1,GTF2F1,CTNNBL1,LSM3,HNRNPA3,SNRNP70,ALYREF,HNRNPD,RBM39,THOC3,SRSF9,KHSRP,SRSF3,FUS,SF3B6,CWC15,CIR1,SF3B1,UPF3B,SNRPB2,SNW1,ISY1,SRSF1,PPIG,RBM17,SNRNP40,GTF2F2,CLASRP,HNRNPA1,U2AF1,SRSF4,TARDBP,DDX1,U2AF2,SF3A3,SNRPD2,DDX39A,LUC7L3,NCBP2,ZNF326,YBX1,HNRNPF	2.441909660636472e-35	7.745737443538889e-32	3.872868721769444e-33
20	mRNA processing (GO:0006397)	120/322	CNOT4,SRSF7,MBNL1,HNRNPK,LSM7,ZRANB2,LSM6,HNRNPH3,POLR2H,SF3B5,HNRNPA0,SF3B2,SNRPG,HNRNPC,LSM4,PCBP2,RBMXL1,HNRNPL,RBM4,SF1,PAIP1,RBM10,RBM25,HNRNPM,PPIL1,DDX5,SF3A2,PPP4R2,SCAF1,SRSF2,POLR2I,WBP11,CSTF2,METTL3,SREK1,HNRNPLL,CPSF6,SRSF6,SNRPF,ZRSR2,PHF5A,PUF60,BUD13,WBP4,CDC73,RNPS1,CPSF4,RBMX,SFPQ,CASC3,ACIN1,PNN,PTBP3,HNRNPA2B1,SNRPA,PRPF31,EIF4E,LEO1,ZCRB1,SRSF5,BCAS2,RBM22,SNRPA1,SRRM2,THRAP3,RNGTT,SAP18,AHCYL1,HNRNPU,NONO,PRPF38B,PRPF4,DDX39B,CD2BP2,LSM2,SNRPD1,GTF2F1,CTNNBL1,LSM3,HNRNPA3,SNRNP70,ALYREF,HNRNPD,WDR33,RBM39,THOC3,SRSF9,KHSRP,SRSF3,FUS,SF3B6,CWC15,CIR1,SF3B1,UPF3B,SNRPB2,SNW1,ISY1,SRSF1,REPIN1,RBM17,EIF4B,SNRNP40,GTF2F2,CLASRP,CELF2,HNRNPA1,U2AF1,TARDBP,SRSF4,KHDRBS1,U2AF2,SF3A3,CCNH,SNRPD2,DDX39A,NCBP2,ZNF326,YBX1,HNRNPF	4.168925076905514e-33	1.322383034394429e-29	6.297062068544899e-31
21	protein targeting to membrane (GO:0006612)	71/136	RPL28,RPL19,RPL10,RPL23,RPL4,RPL22,RPL17,RPS27,RPL12,RPS16,RPS29,RPL15,RPL27,RPL39,RPL24,RPL13,RPL29,RPL35A,RPL32,RPS17,RPL30,RPS3,RPL11,RPS23,UBA52,RPL37,SRP9,RPL18A,RPL9,RPL5,RPL23A,RPS5,RPL8,RPL3,RPL26L1,RPS7,RPS3A,RPL7A,RPL35,RPS13,RPS24,RPL13A,SRP19,RPS10,RPS21,RPS11,RPS4X,RPLP0,RPL36A,RPL26,FAU,RPL27A,RPL21,RPL6,RPS8,RPL34,RPS20,RPS19,RPL38,RPS25,RPS9,RPL31,RPS18,RPL7,RABGEF1,RPL36,RPS15,RPS12,RPSA,RPS6,RPL37A	9.819388870499081e-31	3.1147101497223084e-27	1.4157773407828677e-28
22	protein targeting (GO:0006605)	94/226	HSPA9,TOMM40,RPL27,RPL32,RPL11,RPS23,TIMM13,RPL8,RPS7,RPS3A,GABARAP,CHCHD4,RPL34,RPS12,RPL37A,RPS24,RPL28,RPL4,CDC37,PMPCA,RPS16,RPS29,RPL39,GRPEL1,TIMM10B,DNAJC19,UBA52,YWHAE,RPL5,RPL23A,RPL3,RPL26L1,RPL7A,RPL35,RPS13,RPL13A,RPS10,RPS4X,RPL36A,RPL26,RPS20,TIMM8B,RPL38,RPSA,RPS6,RPL19,RPL10,RPL22,RPL17,RPS27,RPL12,TIMM21,RPL15,RPL24,RPL13,RPS17,RPS3,RPL9,RPLP0,MTX2,RPL27A,TOMM22,RPL6,RPS19,RPS8,AIP,TOMM20,RPL7,RABGEF1,RPL36,RPS15,HGS,TIMM50,RPL23,TIMM9,RPL29,RPL35A,RPL30,RPL37,SRP9,RPL18A,MTX1,ZFAND6,RPS5,GFER,SRP19,RPS21,RPS11,FAU,RPL21,RPS25,RPS9,RPL31,RPS18	2.3856103914112424e-30	7.567156161556461e-27	3.290067896328896e-28
23	establishment of protein localization to organelle (GO:0072594)	94/236	HSPA9,SNUPN,TOMM40,RPL27,RPL32,RPL11,RPS23,TIMM13,RPL8,NOP58,RPS7,RPS3A,ING1,CHCHD4,RPL34,RPS12,RPL37A,RPS24,RPL28,RPL4,PMPCA,RPS16,RPS29,RPL39,GRPEL1,TIMM10B,DNAJC19,UBA52,RPL5,RPL23A,RPL3,RPL26L1,RPL7A,RPL35,RPS13,RPL13A,RPS10,RPS4X,RPL36A,RPL26,RPS20,TIMM8B,RPL38,RPSA,RPS6,RPL19,RPL10,RPL22,RPL17,RPS27,RPL12,TIMM21,RPL15,RPL24,RPL13,RPS17,RPS3,RPL9,RPLP0,MTX2,RPL27A,TOMM22,RPL6,RPS19,RPS8,AIP,TOMM20,RPL7,RPL36,RPS15,HGS,TIMM50,MAPK1,RPL23,TIMM9,RPL29,RPL35A,RPL30,RPL37,SRP9,RPL18A,MTX1,ZFAND6,RPS5,GFER,SRP19,RPS21,RPS11,FAU,RPL21,RPS25,RPS9,RPL31,RPS18	1.3597267146556787e-28	4.313053138887813e-25	1.7971054745365887e-26
24	RNA splicing, via transesterification reactions (GO:0000375)	75/169	SRRM2,SRSF6,SRSF7,MBNL1,HNRNPK,SNRNP40,GTF2F2,HNRNPU,SNRPF,HNRNPA1,PHF5A,HNRNPH3,ZRSR2,HNRNPF,U2AF1,PRPF4,BUD13,DDX39B,WBP4,SRSF4,POLR2H,SF3B5,HNRNPA0,CD2BP2,SF3B2,LSM2,SNRPG,HNRNPC,RNPS1,SNRPD1,PCBP2,SRSF1,HNRNPL,RBMX,GTF2F1,SF1,SFPQ,LSM3,HNRNPA3,SNRNP70,ALYREF,U2AF2,SF3A3,PNN,HNRNPD,HNRNPA2B1,SNRPA,SNRPD2,SRSF9,HNRNPM,KHSRP,PRPF31,SRSF3,FUS,PPIL1,DDX39A,DDX5,SF3B6,SF3A2,NCBP2,CWC15,SRSF5,SRSF2,POLR2I,SF3B1,YBX1,CSTF2,UPF3B,SNRPB2,SNW1,ISY1,BCAS2,RBM22,RBM17,SNRPA1	1.579564734924546e-26	5.0103793391806596e-23	2.004151735672264e-24
25	mRNA splicing, via spliceosome (GO:0000398)	73/162	SRRM2,SRSF6,SRSF7,MBNL1,HNRNPK,SNRNP40,GTF2F2,HNRNPU,SNRPF,HNRNPA1,PHF5A,HNRNPH3,ZRSR2,HNRNPF,U2AF1,PRPF4,BUD13,DDX39B,WBP4,SRSF4,POLR2H,SF3B5,HNRNPA0,CD2BP2,SF3B2,LSM2,SNRPG,HNRNPC,RNPS1,SNRPD1,PCBP2,HNRNPL,RBMX,GTF2F1,SF1,SFPQ,LSM3,HNRNPA3,SNRNP70,ALYREF,U2AF2,SF3A3,PNN,HNRNPD,HNRNPA2B1,SNRPA,SNRPD2,SRSF9,HNRNPM,DDX39A,PRPF31,SRSF3,FUS,PPIL1,DDX5,SF3B6,SF3A2,NCBP2,CWC15,SRSF5,SRSF2,POLR2I,SF3B1,YBX1,CSTF2,UPF3B,SNRPB2,SNW1,ISY1,SRSF1,RBM22,RBM17,SNRPA1	2.3522168160307818e-26	7.46123174044964e-23	2.8155591473394864e-24
