Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
AKR1C3	84.45092039293958	3.4041766543398868e-18	3.6673309844731277e-16	54.35070613373404	9.44534190235219e-12	5.884610855887869e-10	73.19048536154524	8.848549539007049e-16	7.99845674400959e-14	70.66403729607295	3	1.0088073439206287e-40	1.355584868393345e-38
CLIC2	77.63761353354309	9.855352694157206e-17	8.831132862764421e-15	42.280128542719815	3.4988467877401167e-09	1.5324948930301714e-07	80.42790346439232	2.484555034142276e-17	2.9248412983321404e-15	66.78188184688507	3	2.8039001587271003e-38	3.383277487443669e-36
YPEL5	45.77304762303447	6.337952058200191e-10	2.7875359786249282e-08	2.6708261290501785	0.4452078762271561	0.8937548115260158	142.68386652241878	9.970844325813642e-31	3.60517242694776e-28	63.70924675816781	3	2.390845097579426e-36	2.5937379154932766e-34
RAB6B	44.331394509018594	1.283336289404843e-09	5.3967668170235256e-08	46.1209839976517	5.345306328934194e-10	2.5248711659612694e-08	60.85434138909962	3.861019618569205e-13	2.6957905254065264e-11	50.43557329858998	3	4.728306999171179e-28	3.6306643029350124e-26
SLC25A15	51.075196249814006	4.7149105571378e-11	2.379292759044064e-09	35.79493142598786	8.274489838666284e-08	3.035519698682296e-06	44.68609062108977	1.0788888572076207e-09	4.9201219776441233e-08	43.85207276563055	3	5.674631015962353e-24	3.607661922782517e-22
GPR56	31.55196609947341	6.504195915010237e-07	1.7716542736681292e-05	36.13905598881306	6.998198670015203e-08	2.5804072340918303e-06	57.47189502783158	2.0378537021952856e-12	1.2814429118649114e-10	41.72097237203935	3	1.1687120639896546e-22	7.015238658212013e-21
GP1BB	37.993438066577546	2.83553079807688e-08	9.539322558582852e-07	11.295569220454746	0.01023041847991	0.0918450116202607	75.8037790242393	2.4368226685647373e-16	2.4670392696549402e-14	41.69759543709053	3	1.2080870663931431e-22	7.21496442429238e-21
CD200R1L	98.75189393127444	2.882998225085272e-21	4.531506062642226e-19							98.75189393127444	1	2.8829982250852717e-21	1.6311700484035088e-19
HPSE	26.498846840775723	7.498088001166136e-06	0.0001604724726678	30.13146864948206	1.2949138603760138e-06	3.851169740303478e-05	60.49708054182343	4.603009142830047e-13	3.1275748028195545e-11	39.04246534402707	3	5.169457009445883e-21	2.869898081535097e-19
VWF	11.444872465738053	0.009548183472005	0.0795377785661027	34.83812892282026	1.3180527357964505e-07	4.6923975968477575e-06	56.80992589468288	2.8215378050409906e-12	1.720798116761144e-10	34.36430909441373	3	3.720609237296783e-18	1.7957634380014063e-16
PF4V1	84.50360690839696	3.3166808969274386e-18	3.613674595425031e-16	8.460400223686083	0.0373958789796853	0.2362412739389736				46.48200356604152	2	7.334035515319161e-18	3.4278644256383043e-16
HIST1H2AB	1.9158198865014555	0.5900610706742728	0.978637873313428	78.64877975086063	5.981923056457824e-17	6.550205746821319e-15	7.822766907849843	0.0498201701755331	0.2908762415554197	29.46245551507064	3	3.427718210304002e-15	1.351092261228161e-13
FHL2	39.549433183893946	1.3275529815547582e-08	4.714288143387786e-07				33.49799095873774	2.528609051307968e-07	7.950198147652756e-06	36.52371207131584	2	9.679285830385401e-14	3.356526537956227e-12
SPINT2	25.91011637576039	9.959750669828409e-06	0.000208048125103	20.16059538186716	0.0001572181860604	0.0029059228405606	31.02737740938214	8.38839621262622e-07	2.359003423795218e-05	25.69936305566989	3	6.080489070818898e-13	1.9972717572898185e-11
DNHD1	6.116183264317415	0.1060924636990147	0.442074985635008	64.1668122674197	7.560764387977414e-14	5.6331591991662655e-12	2.6173902409542915	0.4544489664299486	0.9097965861453032	24.30012859089713	3	4.099364535595622e-12	1.265665421238074e-10
LTBP1	33.212768440312935	2.904441022758284e-07	8.464370980609856e-06	4.278887508077904	0.2328814743243558	0.6931772713929653	32.18141632402302	4.792397180031588e-07	1.4397100608498455e-05	23.224357424137956	3	1.764819006661546e-11	5.065287561595335e-10
FBXO38	64.81216700038466	5.5022116588666163e-14	3.741503928029299e-12	3.11565320052598	0.3741351687413259	0.8502751146206171	1.3411891431514555	0.7193763131884723	1.0	23.089669781354036	3	2.1177040101824078e-11	6.034180703712525e-10
PRKAR2B	35.59737199258986	9.109639295961509e-08	2.873132288476281e-06	1.4263428649927163	0.699371600992071	0.9900800314142404	30.366947102173786	1.155302687167165e-06	3.195706121552016e-05	22.463553986585456	3	4.9343466938869536e-11	1.3794007010688704e-09
BRIP1	7.200151568200765	0.065784619558779	0.3288545006932083				50.70103209774591	5.664803943744304e-11	3.002642676778394e-09	28.950591832973338	2	1.20000322665667e-10	3.210415872220616e-09
GP1BA	9.985035520304905	0.0186937682610019	0.1337580970794673	4.147542957413665	0.245966587426193	0.7116094985304632	50.18096757037791	7.310725485549473e-11	3.8349111303472994e-09	21.437848682698828	3	1.9616757019050307e-10	5.064806806774451e-09
BAI1	45.438893387707424	7.464215149938405e-10	3.22373400259502e-08				6.336173606820462	0.0963522174396185	0.4388078494641016	25.88753349726394	2	2.069470807133895e-09	4.874799261824364e-08
SNCA	19.50105672523459	0.0002153447241258	0.0033409793121658	18.96174421415432	0.000278423784568	0.0047794980785591	20.33658804929845	0.0001445474408383	0.0024228448527282	19.59979632956245	3	2.282404489444112e-09	5.34444219557953e-08
HEATR6	38.63271866056402	2.0761747018580584e-08	7.10941537193395e-07	2.923778985323632	0.403526866007959	0.8663959181935592	17.071835705187404	0.0006831021916643	0.0095521085475277	19.542777783691683	3	2.461877683313291e-09	5.73065031598025e-08
A2M	9.816366470215163	0.0201933492188816	0.1423631119931153				38.70608269637344	2.0032043556043173e-08	7.681985187931102e-07	24.261224583294304	2	9.290581233892428e-09	2.015800423684e-07
OPTC	4.174863737136097	0.2431905816974762	0.7031698725317858	46.42639087154564	4.602875799600371e-10	2.217665560247459e-08	4.039762626619267	0.2572023721807397	0.7314373078533172	18.213672411767003	3	1.4256424893098635e-08	3.0103968635873457e-07
SAPCD2	41.49110447438935	5.1445961494731375e-09	1.957396344490018e-07				5.261411688100703	0.1536260175639951	0.5741269109700579	23.376258081245027	2	2.0963049669722412e-08	4.311096736425523e-07
CFTR	34.032234735800024	1.9503859464123442e-07	5.91781659943087e-06	12.494077872662343	0.0058688096725398	0.059403203786338				23.263156304231185	2	2.325633489474842e-08	4.7496746136511247e-07
GP6	36.21719303587194	6.736960738691347e-08	2.1896264258499194e-06	8.546395593410638	0.0359711996814285	0.2319035326473542	8.353033833692203	0.03925212368177	0.2440961303158721	17.70554082099159	3	2.7777844675511282e-08	5.634185476636721e-07
ZNF792	43.69281461478863	1.7538397898816883e-09	7.21708837141014e-08				1.4838366744450544	0.6860058104438564	0.9992982481918852	22.58832564461684	2	4.316769715624712e-08	8.564731860278896e-07
PCDH17	1.7041839024587009	0.6360040192631691	0.9925140847485784	43.271142820948	2.1554587823831544e-09	9.735937887676912e-08				22.48766336170335	2	4.7333437541181534e-08	9.313109799076068e-07
ITGA6	19.42503297656813	0.0002232905974748	0.0034419778916226	9.022794025891733	0.0289893576189609	0.2010615043303558	22.26370717889035	5.748729833186521e-05	0.0010698555299849	16.903844727116738	3	7.913759981923717e-08	1.5265939932503743e-06
KRT4							35.833289604308234	8.12142828472873e-08	2.777747971438975e-06	35.833289604308234	1	8.12142828472873e-08	1.561559178323857e-06
TPTE							35.52508538434955	9.435818214561829e-08	3.2056450873900646e-06	35.52508538434955	1	9.435818214561829e-08	1.793867369569029e-06
NEUROG2	33.47154468321724	2.5613111975201013e-07	7.55626208056084e-06							33.47154468321724	1	2.5613111975201013e-07	4.6382090215429095e-06
ABCC4	17.102971767641023	0.0006731014300099	0.0087330128700068	12.706105874496185	0.0053172598433055	0.0548185975571605	17.8322365574112	0.0004763171879818	0.0069988900016368	15.880438066516136	3	2.980036854857729e-07	5.34733472059069e-06
CYTL1	22.35444074466925	5.5040496559655056e-05	0.0009827342290762				18.34921867203698	0.0003726041879505	0.0056896603300326	20.351829708353115	2	3.312107499641465e-07	5.880731408897947e-06
METTL24							31.350976773166053	7.170195915436401e-07	2.056404063679267e-05	31.350976773166053	1	7.170195915436401e-07	1.2129837868388476e-05
PTRF	28.58272295375924	2.7403079027288912e-06	6.519620886194692e-05	4.2997043984092524	0.2308672349359771	0.6897385311625905	12.61428034291962	0.005549533287211	0.0541788572803519	15.165569231696038	3	7.466008133404816e-07	1.2522772507448504e-05
RNF24	13.262427669025238	0.0041021302732736	0.0410127477165253				25.512918405719294	1.2060880053368616e-05	0.000270142366505	19.387673037372267	2	7.921172857305447e-07	1.3192657610934775e-05
LY6G6F				6.258595320093619	0.0996848588434274	0.4452549288389681	32.01635532311343	5.192093798156958e-07	1.536981216740966e-05	19.137475321603524	2	9.925439836186454e-07	1.6211094760069726e-05
TMEM87B	33.872981118607896	2.1073602902666009e-07	6.274959771141667e-06				4.320983062531282	0.2288248757805981	0.6965192550820131	19.09698209056959	2	1.029417877045731e-06	1.6743970283446727e-05
TBXAS1	9.179057527272033	0.027002556788075	0.1761227989687504	5.195061304749545	0.1580584849907048	0.5740144075516701	29.706905025731025	1.590523524375501e-06	4.259910095443802e-05	14.693674619250864	3	1.363727724280308e-06	2.167483916614872e-05
CDK6	18.37999392744439	0.0003671931228487	0.0052546980027967	10.245302456329853	0.0165920358402005	0.1333822502971402	13.949598985619692	0.0029745660869851	0.0326976189626904	14.19163178979798	3	2.579458253393499e-06	3.895541998260297e-05
DNAJC14	35.51494643435363	9.48249131032748e-08	2.9809221863416354e-06				0.3461185398955388	0.9511337453525668	1.0	17.930532487124587	2	2.933421951220769e-06	4.39084994597286e-05
CLEC1B	33.97652762603744	2.003921682419163e-07	6.061072899380105e-06				1.7506579877176818	0.6257307067898292	0.9841382127606388	17.86359280687756	2	3.114424658779869e-06	4.644145219428997e-05
BUB1B	7.443344532306196	0.0590321827648853	0.3079437259791736	17.34494069503712	0.0006001834310223	0.0092682172136717	16.89007121846566	0.0007445016125596	0.0102969048163311	13.892785481936324	3	3.762647227981381e-06	5.533992969014904e-05
CBR1	9.998877937759652	0.0185756758118189	0.1330123821387007	13.58006440193942	0.0035362344835417	0.0399318228321188	16.645615347509924	0.0008358067770538	0.0113732631866847	13.408185895736333	3	6.918692384465169e-06	9.821553114801996e-05
ICAM2	14.045583318053898	0.002843758095186	0.0298641321102344	9.527736857210032	0.0230381102305732	0.1705905969634761	16.548428539926636	0.0008751230524065	0.0118129943767519	13.373916238396854	3	7.222130629518314e-06	0.0001022774786755
OCIAD2	8.538803332502402	0.0360948156295716	0.2182074982700712	21.614127636860538	7.84720621704741e-05	0.0015495016210546	9.77830655471679	0.0205477318700992	0.151843239016704	13.310412508026578	3	7.819613491523149e-06	0.0001098182061012
G6B							25.72356612084993	1.0896765816735876e-05	0.0002473516975978	25.72356612084993	1	1.0896765816735876e-05	0.0001489644575524
C11orf84				21.37536048341497	8.797285272930372e-05	0.001690903741156	10.976679919028832	0.0118526467344485	0.1004152263929344	16.176020201221903	2	1.3967812397578322e-05	0.0001860015558573
BCL2L1	17.365874985502902	0.0005942567910899	0.0078915984944183				14.777229898688317	0.0020172650629125	0.0238863058443591	16.07155244209561	2	1.5318531142136005e-05	0.0002030735770804
C17orf80	4.320983179111601	0.2288248646367023	0.6807237983669568	30.939703087364432	8.752638374419235e-07	2.726522307410681e-05	2.921595279927492	0.4038722815176406	0.8744232202918293	12.72742718213451	3	1.616644642355429e-05	0.0002131195417597
ZFPM1	6.352368432319667	0.0956701347348567	0.4173272301354895	22.05400420949153	6.356493169574066e-05	0.0012760660037919	9.623723700489046	0.022050929118239	0.1607225387998932	12.676698780766747	3	1.721597076976901e-05	0.0002259476740871
KANSL3	1.9707276611164344	0.5785044634273555	0.973959753352324				29.771268505983564	1.541717861171329e-06	4.151157347473014e-05	15.87099808355	2	1.828469879340013e-05	0.0002383865085247
MGAT3	4.284286024227089	0.2323575697923692	0.6859126783156516	8.71380098424311	0.0333483038987798	0.2219228289838691	24.26488738495287	2.1992745698793023e-05	0.0004525499135255	12.420991464474357	3	2.362095160743164e-05	0.0003026194504419
LGALSL	18.379119741905857	0.0003673457427428	0.0052490476623225	12.041829191975786	0.0072412363225175	0.0695909772644073	6.785275829394383	0.0790659718942415	0.3887634285853816	12.402074921092009	3	2.417892835645497e-05	0.0003087643928888
BCL11A	23.60248979836911	3.023817444468761e-05	0.0005695945315828							23.60248979836911	1	3.023817444468761e-05	0.0003820153982996
GP9	8.426525956431663	0.037972073938895	0.2262748570081579				22.1184028590356	6.163338049640001e-05	0.0011428138171163	15.272464407733631	2	3.095755734078989e-05	0.0003902698460072
HECA	25.96810982478455	9.685167608892571e-06	0.0002027541201617				4.025793915166542	0.2586922899514898	0.7332028957079739	14.996951869975543	2	3.941348524118072e-05	0.0004900782996603
GGPS1	2.516086827512916	0.472390847340119	0.9131619847373108				27.461463617638582	4.711402924368299e-06	0.0001169074588389	14.988775222575748	2	3.969662277372774e-05	0.0004930804246841
EHBP1	21.917279251065057	6.786804413775452e-05	0.0011917926871662				8.049136455753226	0.0450070438415055	0.271221018959168	14.98320785340914	2	3.989055856910589e-05	0.0004944505818445
MLL3	22.38000650584621	5.436999989482474e-05	0.0009725738040887	1.820837551476445	0.6104109833808178	0.9657268338207464	10.67055899191594	0.0136474306060557	0.1123305589070797	11.623801016412864	3	6.277670795181463e-05	0.0007415929785516
SPRYD4	11.729500468009276	0.0083696238024467	0.071331513793653	4.366027919257231	0.2245561358586096	0.6795926272404405	18.32477778943401	0.0003769579520991	0.0057302136742513	11.473435392233505	3	7.53686744951826e-05	0.000878929562037
C10orf62	21.213538396112664	9.505487357412832e-05	0.0016159328507601							21.213538396112664	1	9.505487357412832e-05	0.0010849651351487
ABCB6	24.9461681209729	1.5845877463361544e-05	0.0003178457596625	5.291477771486654	0.1516563424516007	0.5597652639927061	2.5560972295721283	0.4652383039042789	0.919756412561398	10.931247707343896	3	0.0001450553565064	0.0015941260136507
ITLN1							19.93232355686774	0.0001753132223009	0.0028953850939222	19.93232355686774	1	0.0001753132223009	0.0018966869658812
C14orf93	24.964976682005048	1.5703048205196784e-05	0.0003156411450554				1.417178516216684	0.701512978183361	1.0	13.191077599110866	2	0.0001889468805343	0.0020274926155345
RECQL4	13.316059070663815	0.0040006532337772	0.0402500138567226	15.50390028847056	0.0014329495834597	0.0191954154581347	2.468509146875678	0.4810090769079816	0.9289843370119052	10.429489502003351	3	0.0002641181828698	0.002739646940733
FAM117A	23.48672122559533	3.196741613654163e-05	0.0005998113227341				1.4310511811116553	0.6982725747974385	1.0	12.458886203353494	2	0.0003536337165743	0.0035408287032105
SAMD4A	24.074991398959508	2.4095445742232725e-05	0.0004667214823768				0.7668641556425764	0.857375146280699	1.0	12.420927777301042	2	0.000365257500593	0.0036479475882706
FAM9A	18.329426368847106	0.0003761260012766	0.0053190207968142							18.329426368847106	1	0.0003761260012766	0.0037312835277649
NIPSNAP3A	10.482200666285802	0.0148821276692236	0.1120894266241294	10.40527939689086	0.0154174022221118	0.1280707653554053	9.413958133295752	0.0242645400070901	0.1736072106231663	10.100479398824136	3	0.000389794450229	0.003850726294034
DERL1	0.973665571033044	0.8076237445919917	1.0	26.359392581536824	8.019827796737252e-06	0.0002019487647631	2.823189084585779	0.4196967936896475	0.8868733749350848	10.052082412385216	3	0.0004126546868499	0.0040562274912721
MGAT4C							18.0915959439143	0.0004211250444052	0.006306908209406	18.0915959439143	1	0.0004211250444052	0.0041223540149766
NFIX							17.617835508941212	0.0005273291085452	0.0076158058415291	17.617835508941212	1	0.0005273291085452	0.0050368874867103
MMRN1	6.703067520921231	0.0819889976964395	0.3775746925617015	3.2981219456458444	0.3479041204785004	0.8289822217929848	19.443677834306435	0.000221315270653	0.0035565012699862	9.814955766957835	3	0.0005450284984481	0.0051933618002812
ZSWIM7	6.484901450510655	0.0902598590537803	0.4023298598826806	11.994751546044633	0.0074011611327997	0.0709392460301645	9.96683346900033	0.0188501772562554	0.1426301902409047	9.482162155185206	3	0.0008030163337929	0.0074069174314365
EPS8L1	20.392654535497527	0.0001407284990654	0.0023104535086295				2.347477268754634	0.5034865856942226	0.9392478705672213	11.37006590212608	2	0.0008883540761081	0.0081055454860951
LRBA	6.7240323715623065	0.0812338177397972	0.3762656253570899	11.830623135189906	0.0079864793691859	0.0750562892082014	8.950470926692121	0.0299567022827938	0.2017842008722587	9.168375477814775	3	0.0011533854062975	0.010155459738994
SLC12A6	9.448994131158912	0.0238802140786865	0.1607889695129538	3.3146003015103687	0.3456157187678714	0.8270744369322538	14.695714542639989	0.0020960399552336	0.0246461190555005	9.153102991769757	3	0.0011737910510843	0.0103197614714297
CMTM5	12.131591709397457	0.0069457118223807	0.0621226538740544				9.836893919867164	0.0200047138040129	0.1489174430528143	10.98424281463231	2	0.0012268982668501	0.0107149719390715
ITIH3				12.284808163354986	0.0064685645547835	0.0642147198316219	9.612576419385949	0.0221634078688483	0.1614261447944033	10.948692291370469	2	0.00126382051033	0.0109887334813624
PIWIL4				15.703631789936429	0.0013041800301407	0.0177836020336366				15.703631789936429	1	0.0013041800301407	0.0112733398073207
SLC39A5							15.594129256716403	0.0013732853894852	0.0174443428897726	15.594129256716403	1	0.0013732853894852	0.0117674635729443
TBPL1	9.664819167036196	0.02164108591778	0.1506860797238017	8.977006847733309	0.0295981602323867	0.2029467779881018	8.207496619416553	0.0419124859226277	0.2574769462868223	8.949774211395352	3	0.0014813207062831	0.0125928234017244
ALDH5A1	8.133572981822777	0.0433303279578628	0.2498203153698072	5.02817338769221	0.1697457365983141	0.5992928375163734	13.08425178974465	0.0044579037151312	0.0453586102633049	8.748666053086545	3	0.0018619235562472	0.0151947867857992
STX11	16.636285573863958	0.0008395036464043	0.0106049551537871	2.1934806337513826	0.5332336243826408	0.9360406615043344	7.399682343116138	0.0601928474988567	0.3294012908532031	8.743149516910492	3	0.0018735997533546	0.015279529023047
ENDOD1	9.410998952590834	0.0242972770793174	0.1630246974363158	9.607138669428382	0.0222184802465486	0.1662245929004216	7.1909672544257415	0.0660537689829703	0.3482960193664539	8.73636829214832	3	0.0018880501578867	0.015365583700627
HSPB8	14.830201985036874	0.0019676552756887	0.0218355078510456							14.830201985036874	1	0.0019676552756887	0.0159366600239856
POLN							14.533089588836177	0.0022624246580036	0.026176899700147	14.533089588836177	1	0.0022624246580036	0.0180398999196849
DAAM1	11.79236446377536	0.0081293570941694	0.0699679316148086	7.253357102533761	0.0642461894436322	0.3364545008037173	6.647938917456485	0.0840072305738974	0.4025031719498995	8.564553494588536	3	0.002292448113342	0.0182423949799929
AASS	2.0289299201210023	0.5664239559897775	0.967897503124218	7.975562938323186	0.0465194550830944	0.2731081250085488	15.493715419961449	0.0014398439073522	0.0181305717885999	8.499402759468545	3	0.0024667735620757	0.0194593711618047
SLFN13	15.141927017035538	0.0016992927406246	0.0193271871851824				5.014014924126329	0.1707737745395866	0.6064236034509908	10.077970970580932	2	0.0025978124394731	0.0203978300775369
TGFB1	7.898113079265307	0.048165007981017	0.2711721060023438	6.285651280866941	0.0985102095496237	0.441920102057809	11.050104498335012	0.0114580039990684	0.0975616757666682	8.411289619489088	3	0.0027230805824497	0.0212544078465135
ADCY8	14.109976410206473	0.0027592143712671	0.0292324280571374							14.109976410206473	1	0.0027592143712671	0.0214797300462369
C5orf43	10.65397449563392	0.0137519643047006	0.1054830670027756	5.156987492229211	0.1606561249250717	0.5787945238452112	9.299467654472693	0.0255632214824638	0.1791017676736777	8.370143214111941	3	0.0028514219337164	0.0219948234613154
PCDH8							13.9585255283457	0.0029621536267616	0.0326675853130005	13.9585255283457	1	0.0029621536267616	0.0226861830546994
FREM1	7.303617661794805	0.0628249653283795	0.3193879997712106	7.866124429882607	0.0488610741018856	0.282269370531037	9.51462273080155	0.023176306874891	0.1667639877764019	8.228121607492987	3	0.0033409074643042	0.0249881282513587
VANGL1	10.624532587306934	0.0139394854291421	0.1064106578778781	6.676769952887794	0.0829458409558446	0.3967237541945	7.148344803647535	0.0673168534217735	0.3523866722037413	8.149882447947421	3	0.0036442707864282	0.0269166158960114
CD274	4.556090192138079	0.207341405144018	0.6492453927239861				14.740825709107806	0.0020520758062588	0.0242417916716036	9.648457950622944	2	0.0036904957898682	0.0271731710555364
INF2	5.215253226550819	0.1566969770520214	0.556242360597846	4.012870737049546	0.2600776726566273	0.733066045354698	15.17615043830923	0.0016721389502108	0.0204948362372085	8.134758133969866	3	0.0037059044662881	0.0272357491074312
EPDR1	6.875296540796228	0.075980516329077	0.360287433512953	9.870257683127033	0.0197018068871033	0.1516346734537763	7.466127403507709	0.0584352011143839	0.3239857481281614	8.07056054247699	3	0.0039788980324106	0.0290076875667425
HPS4	12.74908454358913	0.0052118743060661	0.0494277456444734	5.584373472488704	0.1336783448079865	0.525050759743108	5.493927344486916	0.1390022809125507	0.5443942328660207	7.942461786854917	3	0.0045827168648815	0.0326253021837596
CPT1A	7.539450717628859	0.0565534118670819	0.2999082483305206	5.401786492285883	0.1446323153430831	0.5466829199709529	10.402053931334756	0.0154402565374027	0.1222182620677605	7.781097047083166	3	0.0054696774522652	0.0382037423939964
RDH11	8.429619304542642	0.0379190990187174	0.2260997023578748	5.319098833491727	0.1498678865188134	0.5577215323745955	9.446142021094722	0.0239112756233558	0.1714431688462144	7.731620053043031	3	0.0057732083142754	0.0399696652905777
GLT8D1	8.55556992471514	0.035822376537963	0.2172453802947436	8.709213969014023	0.0334176156965817	0.2219752836757321	5.876784473980352	0.1177612580275607	0.4959296906285463	7.713856122569838	3	0.005886083159142	0.0405611499748568
TM7SF3	10.699394658649984	0.0134675366208027	0.1037996311256086	7.235607668835724	0.0647554967306128	0.3381416003411411	5.1997626057004736	0.157740491609052	0.5821964043201031	7.711588311062061	3	0.0059006448340217	0.0406141590001791
ABCC9				16.634283023299773	0.0008402992607372	0.0122683692067639	1.4585789298096508	0.6918627475131216	0.9997742586101688	9.046430976554712	2	0.0060042708951963	0.0412553767203352
RBL2	15.581692947753664	0.0013813600495481	0.0162111140208901				2.2357252998264103	0.5249459229309763	0.947842433342822	8.908709123790038	2	0.0067050483545925	0.0452294334244479
ACSM3	6.521395719493211	0.0888225180010229	0.3983303566855976	5.043302142506443	0.1686536707521819	0.5968952392389908	11.051429611743965	0.0114510021014428	0.0975841290193669	7.538709157914539	3	0.0071184882188131	0.0476378739034894
