	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
10	sulfur compound catabolic process (GO:0044273)	20/31	BGN,HEXB,SUOX,PRELP,IDUA,MLYCD,FMOD,PCYOX1,DCN,VCAN,GNS,AHCY,GLB1,LUM,OGN,TST,ACAN,OMD,GALNS,HEXA	1.4257526012451806e-09	5.848437170307731e-06	5.316761063916119e-07
11	keratan sulfate catabolic process (GO:0042340)	11/11	HEXB,ACAN,GNS,OMD,GLB1,LUM,PRELP,OGN,GALNS,HEXA,FMOD	1.6375754820678762e-09	6.7173346274424286e-06	5.597778856202023e-07
12	muscle structure development (GO:0061061)	25/46	TAGLN,DMD,ITGA7,CHKB,SRI,LAMA2,SGCD,SIRT1,CTF1,FHL3,EMD,MRAS,SMTN,AEBP1,COL6A3,CENPF,ITGA11,SGCE,SGCB,STRA6,UTRN,TCF12,LAMA5,LMNA,FHL1	2.1705848667074425e-09	8.903739123233928e-06	6.84903009479533e-07
13	muscle contraction (GO:0006936)	34/76	TPM3,ITGB5,DMD,SSPN,SLC8A1,CKMT2,MYH11,SORBS1,SNTB1,MYL12B,MYL6,SORBS3,SULF1,LMOD1,MYLK,ASPH,EMD,ANK2,MYOF,SMTN,TPM1,ROCK2,GNAO1,VCL,TPM4,CALD1,ITGA1,MYL6B,DES,UTRN,TLN1,EDNRA,DPYSL3,GJA1	2.5051838013101786e-09	1.0276263952974352e-05	7.340188537838824e-07
14	aminoglycan metabolic process (GO:0006022)	36/85	BGN,HEXB,UGDH,PRELP,LYVE1,GPC4,IDUA,CHST14,MAMDC2,CHPF,ITIH5,FMOD,SDC3,HPSE2,B3GAT3,FGF2,DCN,VCAN,GNS,GLB1,LUM,SDC2,PAPSS2,OGN,HSPG2,SLC26A2,GUSB,CHID1,SGSH,FUCA1,ACAN,OMD,GALNS,AGRN,HEXA,PDGFRB	5.26872776088203e-09	2.1612321275138087e-05	1.4408214183425393e-06
15	muscle system process (GO:0003012)	38/93	TPM3,ITGB5,DMD,SSPN,SLC8A1,CKMT2,MYH11,SORBS1,SNTB1,MYL12B,SULF1,MYL6,SORBS3,LMOD1,HDAC4,MYLK,ASPH,EMD,ANK2,MYOF,SMTN,PDE5A,GSTM2,TPM1,ROCK2,GNAO1,VCL,TPM4,CALD1,ITGA1,PRKG1,MYL6B,DES,UTRN,TLN1,EDNRA,DPYSL3,GJA1	6.652830954244952e-09	2.7289912574312794e-05	1.7056195358945496e-06
16	glycosaminoglycan metabolic process (GO:0030203)	35/82	BGN,HEXB,UGDH,PRELP,LYVE1,GPC4,IDUA,CHST14,MAMDC2,CHPF,ITIH5,FMOD,SDC3,HPSE2,B3GAT3,FGF2,DCN,VCAN,GNS,GLB1,LUM,SDC2,PAPSS2,OGN,HSPG2,SLC26A2,GUSB,SGSH,FUCA1,ACAN,OMD,GALNS,AGRN,HEXA,PDGFRB	6.7200806657431306e-09	2.756577089087832e-05	1.6215159347575482e-06
17	collagen metabolic process (GO:0032963)	27/56	COL16A1,CTSS,COL15A1,COL5A3,COL4A1,COL1A1,COL5A1,COL5A2,COL6A1,PEPD,COL6A3,COL11A1,COL14A1,MRC2,COL6A2,COL12A1,COL1A2,COL18A1,MMP10,COL4A2,TNXB,TRAM2,SERPINH1,MMP11,COL3A1,CTSK,MMP2	1.5286785292737436e-08	6.270639327080896e-05	3.4836885150449425e-06
18	protein N-linked glycosylation via asparagine (GO:0018279)	33/77	STT3A,MAGT1,ST6GAL1,SEC24A,PRKCSH,LMAN1,SEC31A,ALG5,SEC24C,CALR,RPN2,GMPPA,SYVN1,GFPT1,ALG6,MOGS,STT3B,FUT8,PDIA3,DAD1,SEC23A,DDOST,MAN1C1,SEC24D,SEC13,PMM2,MLEC,GMPPB,OSTC,CANX,GANAB,MGAT5,PGM3	1.605175347682991e-08	6.58442927619563e-05	3.4654890927345414e-06
19	multicellular organismal macromolecule metabolic process (GO:0044259)	28/60	ACE,COL16A1,CTSS,COL15A1,COL5A3,COL4A1,COL1A1,COL5A1,COL5A2,COL6A1,PEPD,COL6A3,COL11A1,COL14A1,MRC2,COL6A2,COL12A1,COL1A2,COL18A1,MMP10,COL4A2,TNXB,TRAM2,SERPINH1,MMP11,COL3A1,CTSK,MMP2	2.0529458000588587e-08	8.421183671841439e-05	4.210591835920719e-06
20	peptidyl-asparagine modification (GO:0018196)	33/78	STT3A,MAGT1,ST6GAL1,SEC24A,PRKCSH,LMAN1,SEC31A,ALG5,SEC24C,CALR,RPN2,GMPPA,SYVN1,GFPT1,ALG6,MOGS,STT3B,FUT8,PDIA3,DAD1,SEC23A,DDOST,MAN1C1,SEC24D,SEC13,PMM2,MLEC,OSTC,GMPPB,CANX,GANAB,MGAT5,PGM3	2.3621091597754522e-08	9.689371773398904e-05	4.6139865587613835e-06
21	negative regulation of cellular component movement (GO:0051271)	39/101	DAG1,THY1,CXCL12,ADIPOQ,ARPIN,NF1,RRAS,LRP1,PTPRU,PBLD,PTEN,PTPN23,SULF1,MIA3,CCL21,TPM1,CYP1B1,PODN,FGF2,PTPRK,NF2,VCL,MMRN2,SFRP1,NRP1,PKP2,ACTN1,SP100,NR2F2,CLIC4,TIMP1,BCL2,IGFBP5,ENG,DPEP1,COL3A1,PTPRG,DPYSL3,ILK	2.7607812447541208e-08	0.00011324724665981403	5.147602120900638e-06
22	negative regulation of cell migration (GO:0030336)	37/94	DAG1,THY1,CXCL12,ADIPOQ,ARPIN,NF1,RRAS,LRP1,PTPRU,PBLD,PTEN,PTPN23,SULF1,MIA3,CCL21,TPM1,CYP1B1,PODN,FGF2,PTPRK,NF2,VCL,MMRN2,SFRP1,PKP2,SP100,NR2F2,CLIC4,TIMP1,BCL2,IGFBP5,ENG,DPEP1,COL3A1,PTPRG,DPYSL3,ILK	3.452304968273633e-08	0.00014161354979858444	6.1571108608080185e-06
23	protein N-linked glycosylation (GO:0006487)	33/80	STT3A,MAGT1,ST6GAL1,SEC24A,PRKCSH,LMAN1,SEC31A,ALG5,SEC24C,CALR,RPN2,GMPPA,SYVN1,GFPT1,ALG6,MOGS,STT3B,FUT8,PDIA3,DAD1,SEC23A,DDOST,MAN1C1,SEC24D,SEC13,PMM2,MLEC,OSTC,GMPPB,CANX,GANAB,MGAT5,PGM3	4.977187509602346e-08	0.00020416423164388824	8.50684298516201e-06
24	mucopolysaccharide metabolic process (GO:1903510)	28/62	BGN,HEXB,PRELP,LYVE1,IDUA,GPC4,CHPF,CHST14,MAMDC2,ITIH5,SDC3,FMOD,B3GAT3,FGF2,DCN,VCAN,GNS,GLB1,LUM,SDC2,OGN,HSPG2,GUSB,ACAN,OMD,GALNS,AGRN,HEXA	4.9932136132115074e-08	0.00020482162241393603	8.03222048682102e-06
25	multicellular organismal metabolic process (GO:0044236)	28/62	ACE,COL16A1,CTSS,COL15A1,COL5A3,COL4A1,COL1A1,COL5A1,COL5A2,COL6A1,PEPD,COL6A3,COL11A1,COL14A1,MRC2,COL6A2,COL12A1,COL1A2,COL18A1,MMP10,COL4A2,TNXB,TRAM2,SERPINH1,MMP11,COL3A1,CTSK,MMP2	4.9932136132115074e-08	0.00020482162241393603	8.03222048682102e-06
26	negative regulation of cell motility (GO:2000146)	37/96	DAG1,THY1,CXCL12,ADIPOQ,ARPIN,NF1,RRAS,LRP1,PTPRU,PBLD,PTEN,PTPN23,SULF1,MIA3,CCL21,TPM1,CYP1B1,PODN,FGF2,PTPRK,NF2,VCL,MMRN2,SFRP1,PKP2,SP100,NR2F2,CLIC4,TIMP1,BCL2,IGFBP5,ENG,DPEP1,COL3A1,PTPRG,DPYSL3,ILK	6.628481478963024e-08	0.00027190031026706323	1.0070381861743083e-05
27	vesicle coating (GO:0006901)	18/31	COPB1,SEC24C,TMED10,SEC13,SEC24D,SEC16A,COPG1,TMED9,AP2B1,COPE,SEC24A,HIP1,COPZ1,SEC23A,ARCN1,COPA,COPB2,SEC31A	1.0221041789213445e-07	0.00041926713419353554	1.4973826221197697e-05
28	negative regulation of locomotion (GO:0040013)	40/111	DAG1,THY1,ADIPOQ,CXCL12,ARPIN,NF1,RRAS,LRP1,PTPRU,PBLD,PTEN,PTPN23,SULF1,MIA3,CCL21,TPM1,CYP1B1,PODN,FGF2,PTPRK,NF2,VCL,MMRN2,SFRP1,NRP1,PKP2,SP100,NR2F2,CLIC4,APCS,TIMP1,BCL2,IGFBP5,ENG,DPEP1,COL3A1,PTPRG,DPYSL3,ILK,SNX3	1.6926304203522656e-07	0.0006943169984284993	2.3941965463051702e-05
29	collagen catabolic process (GO:0030574)	24/51	COL16A1,CTSS,COL15A1,COL5A3,COL4A1,COL1A1,COL5A1,COL5A2,COL6A1,PEPD,COL6A3,COL11A1,COL14A1,MRC2,COL6A2,COL12A1,COL1A2,COL18A1,MMP10,COL4A2,MMP11,COL3A1,CTSK,MMP2	1.731140976786384e-07	0.0007101140286777748	2.3670467622592492e-05
30	multicellular organismal catabolic process (GO:0044243)	25/55	ACE,COL16A1,CTSS,COL15A1,COL5A3,COL4A1,COL1A1,COL5A1,COL5A2,COL6A1,PEPD,COL6A3,COL11A1,COL14A1,MRC2,COL6A2,COL12A1,COL1A2,COL18A1,MMP10,COL4A2,MMP11,COL3A1,CTSK,MMP2	2.2299498454120057e-07	0.0009147254265880047	2.9507271825419508e-05
31	cell-substrate adhesion (GO:0031589)	36/97	DAG1,ITGB5,NID1,ITGA7,JAM3,ITGB1,SORBS1,NID2,LYVE1,COL5A3,ECM2,CD34,SNED1,SORBS3,LIMS1,PEAK1,CCL21,LAMC1,FERMT2,ANTXR1,LAMB1,VCL,THBS3,ITGA1,ITGA11,SGCE,TNXB,PARVA,RAB1A,LAMA5,COL3A1,ILK,FBLN5,ITGA8,ITGA5,EPDR1	3.0165813631210404e-07	0.0012374016751522507	3.8668802348507834e-05
32	neuron projection guidance (GO:0097485)	57/186	DAG1,AP2A2,CXCL12,MYH11,ITGB1,MATN2,EPHB2,RRAS,CAP2,NRP2,DPYSL2,COL5A3,NFIB,CRMP1,CNTN4,MYL12B,SPTAN1,LAMA2,COL4A1,MYL6,COL5A1,COL5A2,SPTBN1,AP2B1,ITGA9,ABLIM3,COL6A1,LAMC1,PTPN11,ANK2,TUBB3,FGFR1,PGRMC1,L1CAM,COL6A3,ROCK2,LAMB1,PLXNC1,ALCAM,COL6A2,OPHN1,NRP1,MAPK3,ITGA1,ACTB,RHOB,TGFB2,COL4A2,LAMB2,DOCK1,TLN1,COL3A1,DPYSL3,MYH10,AGRN,ITGA5,NCAM1	3.0592538025557256e-07	0.0012549059098083586	3.745987790472713e-05
33	axon guidance (GO:0007411)	57/186	DAG1,AP2A2,CXCL12,MYH11,ITGB1,MATN2,EPHB2,RRAS,CAP2,NRP2,DPYSL2,COL5A3,NFIB,CRMP1,CNTN4,MYL12B,SPTAN1,LAMA2,COL4A1,MYL6,COL5A1,COL5A2,SPTBN1,AP2B1,ITGA9,ABLIM3,COL6A1,LAMC1,PTPN11,ANK2,TUBB3,FGFR1,PGRMC1,L1CAM,COL6A3,ROCK2,LAMB1,PLXNC1,ALCAM,COL6A2,OPHN1,NRP1,MAPK3,ITGA1,ACTB,RHOB,TGFB2,COL4A2,LAMB2,DOCK1,TLN1,COL3A1,DPYSL3,MYH10,AGRN,ITGA5,NCAM1	3.0592538025557256e-07	0.0012549059098083586	3.745987790472713e-05
34	cell junction organization (GO:0034330)	43/127	CDH11,THY1,MYADM,PRKCA,ITGB1,FLNC,SORBS1,CDH5,FLNA,CDH13,CADM1,MTDH,LIMS1,ARHGEF7,ARHGAP6,LAMC1,ANK2,LIMS2,CDH2,PKP4,FERMT2,PTPRK,NF2,EPB41L3,VCL,MPZ,PKP2,ACTN1,ACTB,TGFB2,TLN2,RAB8B,ARL2,PARVA,TLN1,BCL2,LAMA5,TGFB3,ILK,RSU1,TNS1,ITGA5,GJA1	4.420033644740559e-07	0.0018130978010725773	5.1802794316359354e-05
35	cell junction assembly (GO:0034329)	37/103	CDH11,THY1,PRKCA,ITGB1,FLNC,SORBS1,CDH5,FLNA,CDH13,CADM1,MTDH,LIMS1,ARHGEF7,ARHGAP6,LAMC1,ANK2,LIMS2,CDH2,PKP4,FERMT2,PTPRK,EPB41L3,VCL,PKP2,ACTN1,ACTB,TLN2,ARL2,PARVA,TLN1,BCL2,LAMA5,ILK,RSU1,TNS1,ITGA5,GJA1	5.355453484622523e-07	0.002196807019392159	6.1022417205337754e-05
36	cellular component assembly involved in morphogenesis (GO:0010927)	29/73	TRAF3IP1,DMD,MYH11,FLNA,CEP89,RAB23,TTC30A,ABLIM3,OBSL1,ANK2,EPB41L3,IFT140,E2F4,IFT57,TMF1,SEC23IP,FIG4,MTMR2,RAB8B,PDGFRA,TMOD1,RAB1A,TBC1D20,LAMA5,MYH10,ILK,RAB8A,TTC26,PDGFRB	8.281974835047547e-07	0.003397266077336504	9.181800209017578e-05
37	developmental maturation (GO:0021700)	23/53	DAG1,PRKACA,RB1,RUNX2,CDH5,MECP2,PTEN,L3MBTL3,CCL21,FGFR1,ALDH1A2,ANG,PALM,PDE3A,STXBP1,SCARF1,PGR,RECK,GNAQ,ARCN1,MMP2,CLN5,GJA1	1.8528991504110428e-06	0.007600592314986098	0.00020001558723647624
38	regulation of muscle contraction (GO:0006937)	18/36	PPP1R12B,DMD,PRKACA,ADRA2A,CNN1,SLC8A1,PRKCA,HDAC4,CAV1,HSPB6,SRI,ASPH,PRKG1,PDE5A,ANK2,ANXA6,GSTM2,TPM1	2.0144927066226734e-06	0.008263449082566206	0.0002118833098093899
39	Golgi transport vesicle coating (GO:0048200)	9/11	COPB1,TMED10,COPG1,TMED9,COPE,COPZ1,ARCN1,COPA,COPB2	2.6351718088713606e-06	0.010809474759990322	0.0002669006113577857
40	COPI coating of Golgi vesicle (GO:0048205)	9/11	COPB1,TMED10,COPG1,TMED9,COPE,COPZ1,ARCN1,COPA,COPB2	2.6351718088713606e-06	0.010809474759990322	0.0002669006113577857
41	cell-cell junction organization (GO:0045216)	35/101	CDH11,THY1,MYADM,PRKCA,ITGB1,SORBS1,CDH5,CDH13,CADM1,MTDH,LIMS1,ARHGEF7,ARHGAP6,ANK2,LIMS2,CDH2,PKP4,FERMT2,PTPRK,NF2,EPB41L3,VCL,MPZ,PKP2,ACTN1,ACTB,TGFB2,TLN2,RAB8B,ARL2,TLN1,BCL2,LAMA5,TGFB3,GJA1	2.8217408376385335e-06	0.011574780915993264	0.00027559002180936343
42	post-translational protein modification (GO:0043687)	45/144	STT3A,MAGT1,ST6GAL1,SEC24A,C1GALT1C1,PRKCSH,LMAN1,SEC31A,ALG5,SEC24C,GALNT10,CALR,RPN2,C1GALT1,GMPPA,GFPT1,ALG6,MOGS,MUC16,STT3B,SUMF2,FUT8,PDIA3,MUC5AC,DAD1,SEC23A,MUC13,MUC6,DDOST,MUC5B,MAN1C1,SUMO1,SEC24D,SEC13,PMM2,EIF5A2,GALNT7,MLEC,CANX,GMPPB,GANAB,MGAT5,PGM3,GALNT4,GALNT6	2.984415423491885e-06	0.012242072067163712	0.0002846993503991561
43	calcium ion homeostasis (GO:0055074)	33/94	PRKACA,HEXB,LPAR1,CXCL12,NPTN,SLC8A1,PRKCA,CCDC47,ITGB1,CUL5,ITPR1,RGN,CALR,CCL21,TGM2,ANK2,CD55,FGF2,WFS1,TRIM24,JPH2,ESR1,GNA13,CAV1,MCUR1,PDGFRA,TMBIM6,HERPUD1,BCL2,PKD2,EDNRA,CCL14,GJA1	3.90751923867551e-06	0.01602864391704694	0.00036428736175106685
44	divalent inorganic cation homeostasis (GO:0072507)	34/100	PRKACA,HEXB,LPAR1,CXCL12,NPTN,SLC8A1,PRKCA,CCDC47,ITGB1,CUL5,ITPR1,RGN,CALR,CCL21,TGM2,ANK2,CD55,FGF2,WFS1,TRIM24,JPH2,ESR1,GNA13,CAV1,MCUR1,PDGFRA,TMBIM6,HERPUD1,BCL2,SLC39A14,PKD2,EDNRA,CCL14,GJA1	6.305860410427902e-06	0.025866639403575253	0.0005748142089683389
45	cellular divalent inorganic cation homeostasis (GO:0072503)	32/92	PRKACA,HEXB,LPAR1,CXCL12,NPTN,SLC8A1,PRKCA,ITGB1,CUL5,ITPR1,RGN,CALR,CCL21,ANK2,TGM2,CD55,FGF2,WFS1,JPH2,ESR1,GNA13,CAV1,MCUR1,PDGFRA,TMBIM6,HERPUD1,BCL2,SLC39A14,PKD2,EDNRA,CCL14,GJA1	6.82782946528102e-06	0.028007756466582743	0.0006088642710126683
46	positive regulation of cell development (GO:0010720)	47/158	DMD,TRIOBP,XRCC6,ADIPOQ,CXCL12,LPAR1,MYADM,NPTN,NEGR1,CAMK1D,ITGB1,EPHB2,TGFB1I1,RAP1B,CUL7,COL1A1,CALR,LIMS1,ARHGEF7,OBSL1,FGFR1,PDE5A,PTK7,NRP1,MAP1B,PRKD1,XRCC5,CAMK1,ASPA,BIN1,TGFB2,FIG4,TIMP2,UTRN,PALM,SCARF1,PDE3A,TCF12,BCL2,SERPINF1,TGFB3,DPYSL3,ILK,GLIPR2,S1PR2,STK25,WWTR1	8.141413807942279e-06	0.03339607944017923	0.0007105548817059411
47	sulfur compound metabolic process (GO:0006790)	53/186	SMS,BGN,HEXB,SUOX,GSTA1,GSTM5,GSTM3,GGT7,PCCB,PRELP,SUCLA2,CNDP2,APIP,ACSS1,GPC4,IDUA,CHST14,MAMDC2,CHPF,SULF1,GSR,ENPP1,MLYCD,FMOD,SDC3,B3GAT3,GSTM2,PCYOX1,GGT5,DCN,SLC25A1,VCAN,GNS,ACLY,AHCY,GLB1,LUM,SDC2,PAPSS2,OGN,ACSL4,HSPG2,SLC26A2,ACAN,TST,DPEP1,MPST,PCCA,OMD,GALNS,AGRN,HEXA,EXTL2	8.848285704860222e-06	0.03629566796133663	0.0007561597491945132
48	cellular calcium ion homeostasis (GO:0006874)	31/89	PRKACA,HEXB,LPAR1,CXCL12,NPTN,SLC8A1,PRKCA,ITGB1,CUL5,ITPR1,RGN,CALR,CCL21,ANK2,TGM2,CD55,FGF2,WFS1,JPH2,ESR1,GNA13,CAV1,MCUR1,PDGFRA,TMBIM6,HERPUD1,BCL2,PKD2,EDNRA,CCL14,GJA1	9.167481937111692e-06	0.03760501090603216	0.0007674492021639217
49	cell-matrix adhesion (GO:0007160)	27/73	DAG1,NID1,ITGB5,ITGA7,JAM3,ITGB1,SORBS1,NID2,LYVE1,COL5A3,ECM2,CD34,SNED1,LIMS1,CCL21,FERMT2,VCL,THBS3,ITGA1,ITGA11,SGCE,TNXB,COL3A1,ILK,FBLN5,ITGA8,EPDR1	9.710881910974079e-06	0.03983403759881567	0.0007966807519763134
50	extracellular fibril organization (GO:0043206)	8/10	MFAP4,TNXB,MUC5AC,COL5A1,COL3A1,MFAP5,ILK,CST3	1.36427912383372e-05	0.0559627296596592	0.0010973084246991998
51	chondroitin sulfate metabolic process (GO:0030204)	15/30	IDUA,GPC4,BGN,CHPF,HEXB,CHST14,MAMDC2,DCN,HSPG2,VCAN,SDC2,SDC3,AGRN,HEXA,B3GAT3	1.4545295444052605e-05	0.059664801911503786	0.0011474000367596882
52	keratan sulfate metabolic process (GO:0042339)	11/18	HEXB,ACAN,GNS,OMD,GLB1,LUM,PRELP,OGN,GALNS,HEXA,FMOD	1.745299785900166e-05	0.07159219721762482	0.0013507961739174493
53	regulation of system process (GO:0044057)	38/122	DMD,ACE,ADRA2A,PRKACA,ADIPOQ,SLC8A1,PRKCA,GJA1,SRI,MECP2,PTEN,HDAC4,ASPH,PTPN11,ANK2,LMCD1,ANXA6,PDE5A,GSTM2,TPM1,COL14A1,CNN1,GNAO1,MGLL,PKP2,PRKG1,TMF1,TGFB2,FIG4,MTMR2,CAV1,DES,RAB8B,PPP1R12B,PI16,HSPB6,FTO,HSPB7	1.8803694167559147e-05	0.07713275347532762	0.0014283843236171782
54	positive regulation of phospholipase activity (GO:0010518)	18/41	ANG,PRKACA,ITPR1,FGF2,PRKACB,LPAR1,PDGFRA,PRKAR2B,PRKCA,ESR1,GNAQ,EDNRA,ARHGAP6,PRKAR2A,GNA13,ARF4,FGFR1,PDGFRB	2.0144057126741152e-05	0.0826309223338922	0.0015023804060707673
55	aminoglycan biosynthetic process (GO:0006023)	19/45	BGN,UGDH,PRELP,GPC4,CHPF,CHST14,SDC3,FMOD,B3GAT3,DCN,VCAN,LUM,SDC2,OGN,HSPG2,ACAN,OMD,AGRN,PDGFRB	2.3423029992773218e-05	0.09608126903035574	0.0017005534341655883
56	glycosaminoglycan biosynthetic process (GO:0006024)	19/45	BGN,UGDH,PRELP,GPC4,CHPF,CHST14,SDC3,FMOD,B3GAT3,DCN,VCAN,LUM,SDC2,OGN,HSPG2,ACAN,OMD,AGRN,PDGFRB	2.3423029992773218e-05	0.09608126903035574	0.0017005534341655883
