	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
10	negative regulation of viral genome replication (GO:0045071)	18/30	ZC3HAV1,ISG20,OASL,IFITM3,RNASEL,EIF2AK2,MX1,IFIT1,TNIP1,ISG15,FAM111A,RSAD2,IFI16,ADAR,OAS1,PARP10,APOBEC3A,OAS3	3.67149529251108e-09	1.4568493320683965e-05	1.3244084836985423e-06
11	cellular response to cytokine stimulus (GO:0071345)	67/246	RPS6KA5,TREX1,USP18,KEAP1,DUOX1,IRF5,PLP2,HLA-F,IFNGR1,GBP6,DUOX2,YBX3,UBE2E1,TUBA4A,RIPK1,UBE2L6,IKBKB,IFIT3,PML,ZC3H15,OAS3,PSMB8,HERC5,HLA-E,OASL,POM121,KPNA1,TXNDC17,RPS6KA4,UBC,HLA-G,IRF7,B2M,STAT1,MCM2,ADAR,NUP35,ISG20,DAB2IP,STAT2,XAF1,UBA7,IRF6,HLA-C,RNASEL,MX1,OAS2,TRAF2,GBP1,ISG15,IL1RAP,CXCL10,KPNA4,OSMR,OAS1,TRADD,GBP2,FLNB,IFITM3,EIF4A1,IFIT1,NUP153,NEDD4,IFI35,EIF4G1,CD74,MX2	6.749376817633758e-09	2.678152721237075e-05	2.1425221769896604e-06
12	response to other organism (GO:0051707)	67/246	BCL10,TRIM25,ITGA2,IRF5,IFNGR1,GBP6,EIF2AK2,DHX36,S100A9,DUOX2,IFIH1,RSAD2,ABCE1,IKBKB,IFIT3,SLC25A6,ENO1,PML,ZC3HAV1,OAS3,CXADR,TRIM22,HERC5,ABCF3,OASL,SERPINB3,S100A7,IRF7,STAT1,FAM111A,ADAR,ISG20,DHX58,CD36,APOBEC3B,STAT2,S100A14,NCK1,SLC20A2,RNASEL,IFI44L,OAS2,MX1,GBP1,ISG15,DDX3X,HSPA1A,CXCL10,IFI44,PLD1,BAIAP2,IFI16,BAK1,OAS1,DDX58,APOBEC3A,BAIAP2L1,TRIM5,IFITM3,IFIT1,IKBKG,SLC1A5,SMAD3,DDX60,HSPB1,S100A8,MX2	6.749376817633758e-09	2.678152721237075e-05	2.1425221769896604e-06
13	keratinocyte differentiation (GO:0030216)	20/38	CSTA,NOTCH1,ST14,EPHA2,JAG1,EVPL,SPRR1B,S100A7,SPRR1A,IVL,TXNIP,DSP,TGM1,IRF6,SPRR3,ANXA1,MAP2K1,CERS3,SCEL,TP63	1.1223006884083926e-08	4.453289131604502e-05	3.18092080828893e-06
14	keratinization (GO:0031424)	13/18	CDH3,SFN,TGM1,EVPL,SHARPIN,SPRR1B,KRT17,SPRR1A,IVL,SPRR3,PPL,CASP14,SPRR2D	2.1861408225145322e-08	8.674606783737664e-05	5.783071189158442e-06
15	regulation of viral genome replication (GO:0045069)	21/44	TARBP2,EIF2AK2,RSAD2,OAS3,ZC3HAV1,OASL,FAM111A,ADAR,ISG20,PARP10,PPIH,PPIA,MX1,RNASEL,TNIP1,ISG15,IFI16,OAS1,APOBEC3A,IFITM3,IFIT1	4.539936362345512e-08	0.00018014467485786992	1.125904217861687e-05
16	epidermal cell differentiation (GO:0009913)	22/48	CSTA,NOTCH1,ST14,CTNNB1,EPHA2,JAG1,EVPL,SPRR1B,S100A7,SPRR1A,IVL,TXNIP,DSP,TGM1,IRF6,SPRR3,ERCC2,ANXA1,MAP2K1,CERS3,SCEL,TP63	5.457811164902321e-08	0.0002165659470233241	1.2739173354313183e-05
17	negative regulation of viral process (GO:0048525)	23/52	TRIM25,EIF2AK2,JUN,TRIM26,RSAD2,PML,ZC3HAV1,OAS3,OASL,FAM111A,ADAR,ISG20,PARP10,RNASEL,MX1,TNIP1,ISG15,IFI16,OAS1,APOBEC3A,TRIM5,IFITM3,IFIT1	6.205099899307813e-08	0.000246218364004534	1.367879800025189e-05
18	regulation of epidermis development (GO:0045682)	16/29	HPSE,ALOX15B,SFN,TMEM79,EZH2,CDH3,KEAP1,PRKCH,NOTCH1,KRT17,TRIM16,KDF1,TP63,TFAP2C,TRADD,NAB1	1.417677889821692e-07	0.0005625345866812474	2.9607083509539337e-05
19	telomere maintenance via semi-conservative replication (GO:0032201)	13/20	POLD2,PRIM1,POLD3,RFC4,PCNA,POLE2,POLE,PRIM2,POLA2,RFC5,RPA1,POLD1,RFC2	1.516870254092503e-07	0.0006018941168239052	3.009470584119526e-05
20	DNA replication (GO:0006260)	39/125	TYMP,TREX1,RBBP7,RFC4,CHAF1A,POLE2,MCM3AP,CHAF1B,RFC2,MCM3,POLD2,GINS2,MCM4,GINS4,POLE,MCM2,MCM7,FAM111A,POLA2,SLBP,MCM6,GINS3,ATR,PPIA,HUS1,MCM5,TNKS1BP1,CDK1,POLD1,RRM1,NOL8,CDK2,POLD3,RRM2,NASP,RPA1,RFC5,RECQL,CHTF18	2.336569866181168e-07	0.0009271509229006875	4.415004394765179e-05
21	mitotic cell cycle (GO:0000278)	74/307	CSNK1E,RFC4,MAD2L1,SMC4,PCNA,ARPP19,POLE2,RANGAP1,CDK4,UBE2E1,TUBA4A,SMC2,KIF2C,RFC2,PSMA4,AURKB,MCM3,PRIM1,GINS2,POLD2,PSMB8,CENPH,PSMD10,KNTC1,MCM4,POM121,PSME4,GINS4,UBC,CCNA2,POLE,CENPL,PRIM2,POLA2,MCM7,CSNK1D,NCAPD2,MCM2,CLIP1,CDKN1A,MCM6,CCNB1,NUP35,MASTL,NCAPG,NDC80,ENSA,NUF2,AJUBA,PSMB9,MCM5,INCENP,ANKLE2,CKS1B,ZWILCH,UBE2C,CDK1,RRM1,POLD1,PSME2,CCNE2,PKMYT1,POLD3,CDK2,RRM2,NUP153,PSMB3,PSMD9,RPA1,RFC5,YWHAG,NDE1,CDKN2A,CDC20	2.827179312206564e-07	0.0011218247510835647	5.0992034140162034e-05
22	epithelial cell differentiation (GO:0030855)	41/144	ITGA2,CSTA,RXRA,ELF3,PCNA,NOTCH1,ST14,JUN,CTNNB1,EPHA2,KRT14,JAG1,KRT4,F11R,EVPL,SPRR1B,S100A7,KRT16,TDRD7,IVL,SPRR1A,TXNIP,DSP,TGM1,MTSS1,FOXL2,IRF6,SPRR3,ERCC2,CDK1,ANXA1,RAB10,MAP2K1,TAGLN2,EHF,CBR1,SMAD3,CERS3,SCEL,PTK6,TP63	1.722579420362513e-06	0.006835195139998452	0.00029718239739123705
23	G1/S transition of mitotic cell cycle (GO:0000082)	34/112	PCNA,CDK4,POLE2,PSMA4,MCM3,PRIM1,PSMB8,PSMD10,MCM4,UBC,POLE,PRIM2,MCM2,MCM7,POLA2,CCNB1,CDKN1A,MCM6,PPAT,IQGAP3,CUL2,PSMB9,MCM5,CKS1B,CDK1,PSME2,CCNE2,CDK2,PKMYT1,RRM2,PSMB3,PSMD9,RPA1,CDKN2A	2.7546871207178676e-06	0.0109305984950085	0.00044614687734728566
24	cell cycle G1/S phase transition (GO:0044843)	34/112	PCNA,CDK4,POLE2,PSMA4,MCM3,PRIM1,PSMB8,PSMD10,MCM4,UBC,POLE,PRIM2,MCM2,MCM7,POLA2,CCNB1,CDKN1A,MCM6,PPAT,IQGAP3,CUL2,PSMB9,MCM5,CKS1B,CDK1,PSME2,CCNE2,CDK2,PKMYT1,RRM2,PSMB3,PSMD9,RPA1,CDKN2A	2.7546871207178676e-06	0.0109305984950085	0.00044614687734728566
25	telomere maintenance via recombination (GO:0000722)	13/24	POLD2,PRIM1,POLD3,RFC4,POLE2,PCNA,POLE,PRIM2,POLA2,RFC5,RPA1,POLD1,RFC2	2.876087892911783e-06	0.011412316759073955	0.00043893525996438286
26	positive regulation of epidermis development (GO:0045684)	10/15	TMEM79,ALOX15B,SFN,HPSE,PRKCH,NOTCH1,KRT17,TRIM16,KDF1,TRADD	3.1918855782458868e-06	0.012665401974479679	0.0004690889620177659
27	DNA replication initiation (GO:0006270)	12/21	MCM3,PRIM1,CCNE2,MCM4,POLE,POLE2,MCM5,PRIM2,POLA2,MCM7,MCM2,MCM6	3.306439977492178e-06	0.013119953830688962	0.0004685697796674629
28	telomere maintenance via telomere lengthening (GO:0010833)	14/29	POLD2,PRIM1,POLD3,RFC4,POLE2,PCNA,POLE,TNKS1BP1,PRIM2,POLA2,RFC5,RPA1,POLD1,RFC2	7.003960973798193e-06	0.02779171714403123	0.0009583350739321113
29	negative regulation of multi-organism process (GO:0043901)	27/84	TARBP2,TRIM25,TPST2,EIF2AK2,JUN,TRIM26,RSAD2,PML,ZC3HAV1,OAS3,OASL,FAM111A,ADAR,ISG20,DHX58,CD36,PARP10,RNASEL,MX1,TNIP1,ISG15,IFI16,OAS1,APOBEC3A,TRIM5,IFITM3,IFIT1	8.958316450017679e-06	0.03554659967367015	0.0011848866557890051
30	mitotic recombination (GO:0006312)	13/27	POLD2,PRIM1,POLD3,RFC4,POLE2,PCNA,POLE,PRIM2,POLA2,RFC5,RPA1,POLD1,RFC2	1.5552964933099436e-05	0.06171416485453857	0.001990779511436728
31	defense response to other organism (GO:0098542)	42/162	TRIM25,IRF5,GBP6,EIF2AK2,S100A9,RSAD2,IFIT3,PML,ZC3HAV1,OAS3,CXADR,HERC5,TRIM22,ABCF3,OASL,S100A7,STAT1,FAM111A,ADAR,ISG20,DHX58,CD36,APOBEC3B,STAT2,S100A14,RNASEL,IFI44L,OAS2,MX1,GBP1,ISG15,CXCL10,PLD1,IFI16,OAS1,APOBEC3A,TRIM5,IFITM3,IFIT1,DDX60,S100A8,MX2	1.7161211465615205e-05	0.06809568709556113	0.0021279902217362853
32	nucleotide-excision repair, DNA gap filling (GO:0006297)	10/19	POLD2,POLD3,RFC4,PCNA,POLE2,POLE,RFC5,RPA1,POLD1,RFC2	5.848508004536668e-05	0.23206879762001498	0.00703238780666712
33	regulation of viral process (GO:0050792)	30/111	TARBP2,TRIM25,EIF2AK2,JUN,TRIM26,RSAD2,PML,ZC3HAV1,OAS3,OASL,FAM111A,ADAR,ISG20,PARP10,PPIH,PPIA,RNASEL,MX1,TNIP1,ISG15,ELL,ERCC2,IFI16,OAS1,POLR2E,APOBEC3A,TRIM5,IFITM3,IFIT1,VPS4B	0.0001191189396779692	0.4726639526421818	0.01390188096006417
34	tissue morphogenesis (GO:0048729)	36/145	RXRA,CA9,NOTCH1,PRKD2,KRT17,NR3C1,CTNNB1,SPINT1,EPHA2,LIN7C,PML,JAG1,IGF1R,NRAS,SERPINB5,DDR1,CTNNBIP1,EGFR,DVL3,NCKAP1,DSP,RBM15,MTSS1,PLXNA1,TACSTD2,SRC,KDF1,TFAP2C,DLG1,PSEN1,CELSR1,EGLN1,JUP,SMAD3,TP63,LUZP1	0.00017462560894480916	0.6929144162930028	0.019797554751228647
35	interferon-gamma-mediated signaling pathway (GO:0060333)	17/50	HLA-E,OASL,IRF5,HLA-F,IRF6,IFNGR1,HLA-C,OAS2,HLA-G,IRF7,B2M,GBP1,STAT1,OAS3,OAS1,GBP2,PML	0.00018855085421404753	0.7481697895213406	0.020782494153370572
36	regulation of type I interferon production (GO:0032479)	23/79	TRIM25,TREX1,ZBP1,IRF5,DHX36,IFIH1,CTNNB1,RIPK1,UBE2L6,IKBKB,ZC3HAV1,HERC5,UBC,IRF7,DHX58,UBA7,ISG15,DDX3X,IFI16,LRRFIP1,POLR2E,DDX58,IKBKG	0.0002216760815739847	0.8796106916855713	0.023773261937447873
37	regulation of epidermal cell differentiation (GO:0045604)	9/18	ALOX15B,SFN,EZH2,KEAP1,PRKCH,NOTCH1,TRIM16,KDF1,TP63	0.00023141279079763155	0.918245953885002	0.02416436720750005
38	cell cycle phase transition (GO:0044770)	46/203	CSNK1E,CDK4,PCNA,ARPP19,POLE2,TUBA4A,PSMA4,MCM3,PRIM1,PSMB8,PSMD10,MCM4,UBC,POLE,CCNA2,PRIM2,MCM2,CSNK1D,MCM7,POLA2,CCNB1,CDKN1A,MCM6,MASTL,PPAT,ENSA,AJUBA,IQGAP3,CUL2,PSMB9,MCM5,CKS1B,TIPIN,CDK1,PSME2,CCNE2,CDK2,PKMYT1,YWHAG,RRM2,PSMB3,PSMD9,RPA1,CIT,NDE1,CDKN2A	0.0002441018987816544	0.9685963343656047	0.024835803445271913
39	mitotic cell cycle phase transition (GO:0044772)	45/200	CSNK1E,CDK4,PCNA,ARPP19,POLE2,TUBA4A,PSMA4,MCM3,PRIM1,PSMB8,PSMD10,MCM4,UBC,POLE,CCNA2,PRIM2,MCM2,CSNK1D,MCM7,POLA2,CCNB1,CDKN1A,MCM6,MASTL,PPAT,ENSA,AJUBA,IQGAP3,CUL2,PSMB9,MCM5,CKS1B,CDK1,PSME2,CCNE2,CDK2,PKMYT1,YWHAG,RRM2,PSMB3,PSMD9,RPA1,CIT,NDE1,CDKN2A	0.000335698757392487	1.0	0.03330131673333471
40	morphogenesis of an epithelium (GO:0002009)	32/128	CA9,NOTCH1,PRKD2,KRT17,NR3C1,CTNNB1,SPINT1,EPHA2,LIN7C,PML,JAG1,IGF1R,NRAS,SERPINB5,DDR1,CTNNBIP1,EGFR,DVL3,RBM15,MTSS1,PLXNA1,TACSTD2,SRC,KDF1,TFAP2C,DLG1,PSEN1,CELSR1,JUP,SMAD3,TP63,LUZP1	0.00034367463106182755	1.0	0.033260998440325165
41	positive regulation of cytokine production (GO:0001819)	40/172	BCL10,TREX1,ZBP1,IRF5,EIF2AK2,DHX36,PRKD2,IFIH1,CTNNB1,RIPK1,RSAD2,IKBKB,CASP1,ZC3HAV1,ALOX15B,RAB7B,IL36A,UBC,HLA-G,IRF7,SEMA7A,MAPK13,DHX58,CD36,PANX1,HPSE,TRAF2,TRIM16,DDX3X,IFI16,IL36G,LRRFIP1,DDX58,POLR2E,IKBKG,CD274,REL,SMAD3,HSPB1,CD74	0.00034662571961330187	1.0	0.0327478775101329
42	regulation of cytokine production (GO:0001817)	55/259	BCL10,TRIM25,RPS6KA5,TREX1,ZBP1,IRF5,EIF2AK2,GSTP1,DHX36,PRKD2,IFIH1,CTNNB1,RIPK1,RSAD2,UBE2L6,IKBKB,CASP1,ZC3HAV1,ALOX15B,HERC5,PRNP,RAB7B,IL36A,RPS6KA4,UBC,HLA-G,IRF7,SEMA7A,MAPK13,DHX58,CD36,PANX1,HPSE,UBA7,TRAF2,TRIM16,ISG15,DDX3X,TSPO,IQGAP1,IFI16,ANXA1,IL36G,LRRFIP1,POLR2E,FURIN,DDX58,CDH3,IKBKG,CD274,REL,SMAD3,HSPB1,CD2AP,CD74	0.00037345580020720347	1.0	0.03446215384237636
43	peptide cross-linking (GO:0018149)	9/19	CSTA,EVPL,TGM1,SPRR1B,IVL,SPRR1A,SPRR3,ANXA1,DSP	0.0003870477304746698	1.0	0.03490466805735204
44	regulation of symbiosis, encompassing mutualism through parasitism (GO:0043903)	31/124	TARBP2,TRIM25,EIF2AK2,JUN,TRIM26,RSAD2,PML,ZC3HAV1,OAS3,OASL,FAM111A,ADAR,ISG20,CD36,PARP10,PPIH,PPIA,RNASEL,MX1,TNIP1,ISG15,ELL,ERCC2,IFI16,OAS1,POLR2E,APOBEC3A,TRIM5,IFITM3,IFIT1,VPS4B	0.0004226814353201321	1.0	0.037271109674450756
45	positive regulation of type I interferon production (GO:0032481)	18/58	ZC3HAV1,DHX58,TREX1,ZBP1,IRF5,UBC,DHX36,POLR2E,IKBKG,IRF7,CTNNB1,IFIH1,DDX3X,RIPK1,IFI16,IKBKB,LRRFIP1,DDX58	0.0004465702806511774	1.0	0.03852154073095374
46	positive regulation of proteolysis (GO:0045862)	34/141	BCL10,BCAP31,CASP7,FAM162A,CASP8,KEAP1,CSNK1E,DLGAP5,SNX33,S100A9,DNAJB2,RIPK1,CASP1,PML,PACSIN3,PSMD10,PSME4,LRRK2,CSNK1D,DAB2IP,FOXL2,TRAF2,DDX3X,IFI16,BAK1,TNFSF10,TRADD,PSEN1,TAF1,FURIN,TBC1D10A,SMAD3,S100A8,CDKN2A	0.0004681385961982084	1.0	0.039522849993925344
47	regulation of mitotic cell cycle (GO:0007346)	51/239	MAD2L1,DLGAP5,CDK4,UBE2E1,AURKB,PSMA4,PML,MTA3,IGF1R,PSMB8,PSMD10,KNTC1,SBDS,PSME4,UBC,CCNA2,EGFR,PSMG2,CCNB1,CDKN1A,PPP2R5C,TOM1L2,EZH2,CDC123,TPX2,HUS1,ZFYVE19,PSMB9,CDK13,DDX3X,ERCC2,ZWILCH,UBE2C,ANXA1,TAOK3,TIPIN,DLG1,CDK1,PSME2,POLD1,CDK2,PKMYT1,KIF20B,PSMB3,PSMD9,SMAD3,TP63,CIT,ANLN,CDKN2A,CDC20	0.0005348079913300014	1.0	0.04421079394994678
48	antigen processing and presentation of endogenous antigen (GO:0019883)	6/10	HLA-E,TAP2,HLA-C,TAP1,CD74,TAPBP	0.0007924791033228106	1.0	0.0635264056966649
49	positive regulation of epidermal cell differentiation (GO:0045606)	6/10	ALOX15B,SFN,PRKCH,NOTCH1,TRIM16,KDF1	0.0007924791033228106	1.0	0.0635264056966649
50	cellular response to interferon-gamma (GO:0071346)	18/61	PML,HLA-E,OASL,IRF5,HLA-F,IRF6,GBP6,IFNGR1,HLA-C,HLA-G,IRF7,B2M,OAS2,STAT1,GBP1,OAS1,GBP2,OAS3	0.0008739102773415698	1.0	0.06799364667630096
51	sterol biosynthetic process (GO:0016126)	11/29	NSDHL,MVD,SQLE,CYB5R1,PMVK,MVK,DHCR24,DHCR7,FDPS,EBP,MSMO1	0.0009075605376483776	1.0	0.0692538502574762
52	positive regulation of protein maturation (GO:1903319)	34/146	BCL10,BCAP31,CASP7,FAM162A,CASP8,KEAP1,CSNK1E,DLGAP5,SNX33,S100A9,DNAJB2,RIPK1,CASP1,PML,PACSIN3,PSMD10,PSME4,LRRK2,CSNK1D,DAB2IP,FOXL2,TRAF2,DDX3X,IFI16,BAK1,TNFSF10,TRADD,PSEN1,TAF1,FURIN,TBC1D10A,SMAD3,S100A8,CDKN2A	0.0009123637335125799	1.0	0.06766839802949379
53	positive regulation of protein processing (GO:0010954)	34/146	BCL10,BCAP31,CASP7,FAM162A,CASP8,KEAP1,CSNK1E,DLGAP5,SNX33,S100A9,DNAJB2,RIPK1,CASP1,PML,PACSIN3,PSMD10,PSME4,LRRK2,CSNK1D,DAB2IP,FOXL2,TRAF2,DDX3X,IFI16,BAK1,TNFSF10,TRADD,PSEN1,TAF1,FURIN,TBC1D10A,SMAD3,S100A8,CDKN2A	0.0009123637335125799	1.0	0.06766839802949379
54	regulation of peptidase activity (GO:0052547)	46/215	BCL10,BCAP31,CSTA,FAM162A,CASP7,CASP8,DNAJB6,PAK2,IGBP1,A2ML1,S100A9,SERPINB8,SPINT1,RIPK1,SERPINB4,CASP1,PML,SFN,SERPINB5,SERPINB2,CDH1,PSME4,SERPINB3,S100A8,SERPINB12,RPS6KA1,CSTB,FOXL2,CD109,SRC,TRAF2,DHCR24,DDX3X,IFI16,BAK1,TNFSF10,TRADD,FURIN,ANXA8,TBC1D10A,XIAP,SMAD3,ECM1,SERPINB13,CAST,CDKN2A	0.0009269413882856483	1.0	0.06687460779486278
55	regulation of endopeptidase activity (GO:0052548)	44/205	BCL10,BCAP31,CSTA,FAM162A,CASP7,CASP8,DNAJB6,PAK2,IGBP1,A2ML1,S100A9,SERPINB8,SPINT1,RIPK1,SERPINB4,CASP1,PML,SFN,SERPINB5,SERPINB2,CDH1,SERPINB3,S100A8,SERPINB12,RPS6KA1,CSTB,FOXL2,CD109,SRC,TRAF2,DHCR24,DDX3X,IFI16,BAK1,TNFSF10,TRADD,FURIN,ANXA8,TBC1D10A,XIAP,SMAD3,SERPINB13,CAST,CDKN2A	0.0011079230615246136	1.0	0.07850426264517263
56	reproductive structure development (GO:0048608)	25/99	EIF2S2,PHLDA2,CSDE1,CTNNB1,YBX3,ALOX15B,ING2,JUNB,SOX15,CTNNA1,NSDHL,MAP3K4,FOXL2,SRC,DHCR24,TFAP2C,DLG1,RRM1,TNFSF10,BAK1,MAP2K1,EGLN1,EIF2B2,NCOA4,FKBP4	0.001262017113388302	1.0	0.08785410361271548
57	cholesterol biosynthetic process (GO:0006695)	10/26	NSDHL,MVD,SQLE,PMVK,MVK,DHCR24,DHCR7,FDPS,EBP,MSMO1	0.0013674708818203537	1.0	0.09355386998384764
58	negative regulation of mitotic cell cycle (GO:0045930)	34/150	MAD2L1,UBE2E1,AURKB,PSMA4,PML,PSMB8,PSMD10,KNTC1,PSME4,UBC,CCNA2,EGFR,PSMG2,CCNB1,CDKN1A,PPP2R5C,TOM1L2,EZH2,HUS1,ZFYVE19,PSMB9,TAOK3,TIPIN,ZWILCH,UBE2C,DLG1,CDK1,PSME2,CDK2,PSMB3,PSMD9,SMAD3,TP63,CDC20	0.001499890161498997	1.0	0.10087396882759356
59	regulation of spindle organization (GO:0090224)	4/5	SBDS,CCNB1,AURKB,TPX2	0.0015028626000304884	1.0	0.09856791399869386
60	keratinocyte proliferation (GO:0043616)	4/5	FERMT1,SDR16C5,IRF6,TP63	0.0015028626000304884	1.0	0.09856791399869386
61	regulation of cysteine-type endopeptidase activity (GO:2000116)	29/122	BCL10,BCAP31,CASP7,FAM162A,CASP8,DNAJB6,PAK2,IGBP1,S100A9,RIPK1,CASP1,PML,SFN,CDH1,RPS6KA1,FOXL2,SRC,TRAF2,DHCR24,DDX3X,IFI16,BAK1,TNFSF10,TRADD,TBC1D10A,XIAP,SMAD3,S100A8,CDKN2A	0.0015073943278479127	1.0	0.09647323698226641
62	response to interferon-alpha (GO:0035455)	6/11	IFITM3,EIF2AK2,ADAR,OAS1,IFIT3,MX2	0.0015438626656075556	1.0	0.09647318200205954
63	cardiac septum morphogenesis (GO:0060411)	6/11	EGLN1,RBM15,DHRS3,NOTCH1,DVL3,JAG1	0.0015438626656075556	1.0	0.09647318200205954
64	response to interferon-gamma (GO:0034341)	19/69	IRF5,HLA-F,GBP6,IFNGR1,OAS3,PML,HLA-E,OASL,HLA-G,IRF7,B2M,STAT1,IRF6,HLA-C,OAS2,GBP1,OAS1,GBP2,IFITM3	0.0015914472042756814	1.0	0.09715173087024467
65	DNA replication-dependent nucleosome assembly (GO:0006335)	5/8	CHAF1A,HAT1,NASP,ASF1B,CHAF1B	0.001786036228905822	1.0	0.10577599636266122
66	negative regulation of inclusion body assembly (GO:0090084)	5/8	HSPA2,DNAJB6,HSPA1A,DNAJB1,DNAJB2	0.001786036228905822	1.0	0.10577599636266122
67	DNA replication-dependent nucleosome organization (GO:0034723)	5/8	CHAF1A,HAT1,NASP,ASF1B,CHAF1B	0.001786036228905822	1.0	0.10577599636266122
