	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
10	Salivary secretion_Homo sapiens_hsa04970	16/40	ATP2B1,GUCY1A2,BST1,PRKACA,ITPR1,PRKACB,AQP5,PRKCA,CALM3,SLC12A2,GNAQ,PLCB4,PRKG1,CST3,ATP2B3,MUC5B	0.00022066528379246987	0.05913829605638193	0.005376208732398358
11	Amoebiasis_Homo sapiens_hsa05146	23/70	PRKACA,PRKACB,PRKCA,LAMA4,SERPINB6,LAMC3,LAMA2,COL4A1,COL1A1,LAMC1,LAMB1,VCL,COL1A2,ACTN1,TGFB2,COL4A2,LAMB2,GNAQ,LAMA5,TGFB3,COL3A1,PLCB4,GNA11	0.00034341072554887233	0.09203407444709778	0.007669506203924816
12	Regulation of actin cytoskeleton_Homo sapiens_hsa04810	39/143	ITGB5,ITGA7,CRKL,PIP4K2B,GNG12,ITGB1,RRAS,GSN,MYL12B,ARHGEF7,ITGA9,MYLK,FGFR1,MRAS,RRAS2,ROCK2,IQGAP2,FGF2,CFL2,VCL,PPP1R12C,TMSB4X,MAPK3,ACTN1,ITGA1,ACTB,ITGA11,GNA13,PDGFRB,CRK,PPP1R12B,PDGFRA,DOCK1,GNA12,MYH10,ITGA8,ITGA5,PPP1R12A,ABI2	0.0003573160689771454	0.09576070648587497	0.007366208191221151
13	PI3K-Akt signaling pathway_Homo sapiens_hsa04151	44/169	PRKAA1,ITGB5,TNC,ITGA7,THBS4,LPAR1,PRKCA,LAMA4,GNG12,ITGB1,LAMC3,HSP90B1,LAMA2,PTEN,COL4A1,COL1A1,ITGA9,COL6A1,LAMC1,FGFR1,PIK3AP1,COL6A3,FGF2,LAMB1,RBL2,COL6A2,THBS3,COL1A2,MAPK3,ITGA1,ITGA11,COL4A2,INSR,PDGFRA,LAMB2,TNXB,BCL2,IRS1,THBS2,LAMA5,AKT3,ITGA8,ITGA5,PDGFRB	0.0004694389732457971	0.1258096448298736	0.00898640320213383
14	Oxytocin signaling pathway_Homo sapiens_hsa04921	26/86	CACNA2D1,PRKAA1,PRKACA,PRKACB,PRKCA,CAMK1D,GNAI2,GUCY1A2,ITPR1,MYL6,CALM3,MYLK,NFATC4,NPR2,ROCK2,GNAO1,PPP1R12C,MAPK3,ACTB,CAMK1,MYL6B,PPP1R12B,GNAQ,PLCB4,PRKAG1,PPP1R12A	0.0006305501475193508	0.16898743953518602	0.011265829302345735
15	Proteoglycans in cancer_Homo sapiens_hsa05205	37/140	ITGB5,PRKACA,PRKACB,IGF2,PRKCA,NUDT16L1,ITGB1,FLNC,RRAS,FLNA,ITPR1,CAV2,PTPN11,HPSE2,FGFR1,ANK2,MRAS,RRAS2,ROCK2,FGF2,PPP1R12C,DCN,TIMP3,ESR1,MAPK3,ACTB,LUM,SDC2,TGFB2,CAV1,HSPG2,PPP1R12B,COL21A1,AKT3,MMP2,ITGA5,PPP1R12A	0.0009533442284353857	0.25549625322068337	0.01596851582629271
16	Glutathione metabolism_Homo sapiens_hsa00480	15/42	HPGDS,GPX3,GPX8,SMS,GGT5,ANPEP,GSR,GPX7,GSTA1,GSTM5,GSTM3,GGT7,GSTT2B,MGST3,GSTM2	0.0013941829978279788	0.37364104341789833	0.021978884906935198
17	Thyroid hormone synthesis_Homo sapiens_hsa04918	13/34	GPX3,GPX8,PRKACA,ITPR1,PRKACB,GSR,GPX7,PRKCA,GNAQ,CANX,PLCB4,HSP90B1,PDIA4	0.0014004212095438786	0.37531288415775943	0.020850715786542195
18	Other glycan degradation_Homo sapiens_hsa00511	7/13	HEXB,FUCA1,MAN2B2,FUCA2,GLB1,HEXA,AGA	0.001821047675469602	0.48804077702585336	0.02568635668557123
19	Olfactory transduction_Homo sapiens_hsa04740	8/17	ARRB1,PRKACA,PRKACB,SLC8A1,CALM3,PDE2A,PRKG1,NCALD	0.002573357492945839	0.6896598081094849	0.03448299040547425
20	Glycosphingolipid biosynthesis - ganglio series_Homo sapiens_hsa00604	4/5	HEXA,GLB1,HEXB,SLC33A1	0.002810839961206378	0.7533051096033092	0.03587167188587187
21	N-Glycan biosynthesis_Homo sapiens_hsa00510	13/37	ALG5,MAN1C1,RPN2,STT3A,STT3B,FUT8,ST6GAL1,ALG6,GANAB,MGAT5,DAD1,MOGS,DDOST	0.0033762013006741597	0.9048219485806748	0.041128270390030676
22	Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961	11/29	ATP2B1,DNM1,PRKACA,PRKACB,AP2A2,SLC8A1,PRKCA,ESR1,GNAQ,AP2B1,PLCB4	0.003475704629459484	0.9314888406951417	0.040499514812832246
23	Gap junction_Homo sapiens_hsa04540	16/51	GUCY1A2,PRKACA,ITPR1,PDGFRA,PRKACB,LPAR1,PRKCA,GNAQ,MAPK3,GNAI2,PLCB4,PRKG1,GNA11,TUBB3,GJA1,PDGFRB	0.0044598219224187335	1.0	0.04980134480034252
24	Mucin type O-Glycan biosynthesis_Homo sapiens_hsa00512	7/15	GALNT10,C1GALT1,GALNT7,C1GALT1C1,GALNT4,ST6GALNAC1,GALNT6	0.005091697077199235	1.0	0.054582992667575804
25	Selenocompound metabolism_Homo sapiens_hsa00450	6/12	SEPHS1,SCLY,TXNRD2,SEPHS2,PAPSS2,TXNRD1	0.0063020099086425925	1.0	0.06495917905831596
26	Propanoate metabolism_Homo sapiens_hsa00640	10/27	ACSS3,ECHDC1,MLYCD,PCCB,ECHS1,PCCA,ACAT1,SUCLA2,ALDH6A1,ACSS1	0.006406860932988739	1.0	0.062437772001490255
27	Morphine addiction_Homo sapiens_hsa05032	10/27	PDE3A,ARRB1,PRKACA,GNAO1,PRKACB,PRKCA,PDE2A,PDE8B,GNG12,GNAI2	0.006406860932988739	1.0	0.062437772001490255
28	Circadian entrainment_Homo sapiens_hsa04713	13/40	GUCY1A2,PRKACA,ITPR1,GNAO1,PRKACB,PRKCA,CALM3,GNAQ,MAPK3,GNG12,GNAI2,PLCB4,PRKG1	0.007176319924479297	1.0	0.06631909447449834
29	Pentose and glucuronate interconversions_Homo sapiens_hsa00040	7/16	GUSB,DCXR,UGDH,CRYL1,AKR1A1,ALDH2,AKR1B1	0.00782177698347566	1.0	0.06987454105238255
30	Amino sugar and nucleotide sugar metabolism_Homo sapiens_hsa00520	13/41	HEXB,GNPDA2,UGDH,GMPPA,PMM2,PGM1,GALK1,GMDS,GMPPB,GFPT1,CYB5R3,PGM3,HEXA	0.00900911631232254	1.0	0.07664898957785526
31	Long-term depression_Homo sapiens_hsa04730	13/41	GUCY1A2,ITPR1,GNAO1,PRKCA,GNAQ,GNAZ,MAPK3,GNA12,GNAI2,PLCB4,PRKG1,GNA13,GNA11	0.00900911631232254	1.0	0.07664898957785526
32	Platelet activation_Homo sapiens_hsa04611	23/88	PRKACA,PRKACB,GNAI2,ITGB1,RAP1B,GUCY1A2,MYL12B,ITPR1,COL1A1,MYLK,ROCK2,COL1A2,MAPK3,ACTB,PRKG1,GNA13,TLN2,TLN1,GNAQ,PLCB4,COL3A1,AKT3,PPP1R12A	0.009413893721520357	1.0	0.0764522277990138
33	Aldosterone synthesis and secretion_Homo sapiens_hsa04925	12/37	PRKACA,ITPR1,PRKACB,PRKCA,PDE2A,CALM3,GNAQ,CAMK1D,PRKD1,PLCB4,CAMK1,GNA11	0.009804639484605264	1.0	0.07728362887865327
34	Arginine and proline metabolism_Homo sapiens_hsa00330	11/33	SMS,PYCR2,CKMT2,CKB,ALDH2,PYCR1,MAOB,L3HYPDH,CNDP2,ALDH18A1,AOC1	0.010571587916288242	1.0	0.07869959893236803
35	Renin secretion_Homo sapiens_hsa04924	11/33	GUCY1A2,PDE3A,ACE,PRKACA,ITPR1,PRKACB,CALM3,GNAQ,EDNRA,GNAI2,PLCB4	0.010571587916288242	1.0	0.07869959893236803
36	Chemical carcinogenesis_Homo sapiens_hsa05204	11/33	HPGDS,CYP1B1,ADH1B,GSTA1,GSTM5,GSTM3,SULT1A3,EPHX1,GSTT2B,MGST3,GSTM2	0.010571587916288242	1.0	0.07869959893236803
37	Renin-angiotensin system_Homo sapiens_hsa04614	6/15	PREP,ACE,ANPEP,CTSA,CMA1,CPA3	0.022258602517710557	1.0	0.1549429993440631
38	Histidine metabolism_Homo sapiens_hsa00340	6/15	ALDH2,MAOB,ASPA,HNMT,CNDP2,AOC1	0.022258602517710557	1.0	0.1549429993440631
39	Metabolic pathways_Homo sapiens_hsa01100	143/770	STT3A,ACAD8,NME3,ISYNA1,ST6GAL1,GGT7,MTHFD1L,CERS5,ME3,CNDP2,ACSS1,GALNT10,PTGDS,ENO2,GFPT1,SARDH,CHDH,QDPR,B3GAT3,ASPA,PYGB,IVD,SGSH,SCLY,PFAS,PCCA,PLCB4,GANAB,MGAT5,PGM3,GALNS,HEXA,EXTL2,CDIPT,DLAT,AOC1,UGDH,CHKB,AMPD2,SUCLA2,ACO1,BST1,MLYCD,ENPP1,NNMT,ALG6,MOGS,TM7SF2,STT3B,MGLL,HAAO,ACLY,AHCY,MAOB,DAD1,CYP27A1,MTMR2,SLC33A1,PCYT2,SEPHS1,ANPEP,PMM2,PDXP,LAMA5,ALDH2,PGK2,GALNT6,ACADSB,SMS,ADH1B,CKMT2,INPP5A,PCCB,C1GALT1C1,APIP,RFK,IDUA,RGN,CHPF,RPN2,C1GALT1,GMDS,GALK1,HGD,GDA,ALDH1A2,GGT5,CRYL1,GALC,AGPAT1,ACSM3,GLB1,PTGIS,PAPSS2,ASAH1,ACADVL,DDOST,GUSB,GNPDA2,GALNT7,GMPPB,MPST,PYCR1,GALNT4,AUH,HPGDS,PYGM,HEXB,NT5E,CKB,ALDH1A1,ECHS1,GRHPR,ALDH6A1,QPRT,ALG5,ACSS3,GMPPA,PGM1,PYCR2,AKR1A1,SEPHS2,CMBL,IMPDH2,HPSE2,DCXR,FUT8,TK2,GANC,GNS,AOC3,ST6GALNAC1,ACSL4,UPRT,MTMR6,MAN1C1,LPIN1,TST,HIBADH,ACAT1,AKR1B1,H6PD,ALDH18A1	0.022320467697232473	1.0	0.14954713357145757
40	Sulfur metabolism_Homo sapiens_hsa00920	4/8	SUOX,TST,PAPSS2,MPST	0.026299711854409595	1.0	0.17191031163370174
41	Starch and sucrose metabolism_Homo sapiens_hsa00500	8/24	GUSB,PYGM,UGDH,PGM1,GANC,ENPP1,PGM2L1,PYGB	0.02771731836080245	1.0	0.17686288858797755
42	Gastric acid secretion_Homo sapiens_hsa04971	10/33	PRKACA,ITPR1,PRKACB,PRKCA,CALM3,GNAQ,GNAI2,MYLK,ACTB,PLCB4	0.028557377497643813	1.0	0.17593970504295497
43	Metabolism of xenobiotics by cytochrome P450_Homo sapiens_hsa00980	10/33	HPGDS,CYP1B1,ADH1B,GSTA1,GSTM5,GSTM3,EPHX1,GSTT2B,MGST3,GSTM2	0.028557377497643813	1.0	0.17593970504295497
44	Pathways in cancer_Homo sapiens_hsa05200	45/215	TPM3,PRKACA,PRKACB,CTBP2,CXCL12,DAPK1,LPAR1,PRKCA,CRKL,RB1,LAMA4,GNG12,GNAI2,ITGB1,LAMC3,ETS1,LAMA2,PTEN,COL4A1,APPL1,LAMC1,FGFR1,ROCK2,FGF2,LAMB1,CTBP1,MAPK3,GNA13,TGFB2,COL4A2,CRK,PDGFRA,LAMB2,BCL2,GNAQ,LAMA5,GNA12,PLCB4,EDNRA,TGFB3,AKT3,MMP2,GNA11,HSP90B1,PDGFRB	0.030047044805210327	1.0	0.17894684461769705
45	Drug metabolism - cytochrome P450_Homo sapiens_hsa00982	9/29	HPGDS,ADH1B,GSTA1,GSTM5,GSTM3,MAOB,GSTT2B,MGST3,GSTM2	0.03182419422988954	1.0	0.18541052290457383
46	Retrograde endocannabinoid signaling_Homo sapiens_hsa04723	11/39	PRKACA,ITPR1,GNAO1,PRKACB,PRKCA,MGLL,GNAQ,MAPK3,GNG12,GNAI2,PLCB4	0.037048624677581396	1.0	0.2112559875232301
47	Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	18/74	CADM1,CLDN3,CD34,ALCAM,JAM3,NCAM1,NEGR1,MPZ,VCAN,ITGA9,ITGB1,SDC2,CLDN5,SDC3,CDH5,ITGA8,CDH2,L1CAM	0.03980086623648745	1.0	0.2222215031537216
48	Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261	17/69	ATP2B1,TPM3,CACNA2D1,PRKACA,PRKACB,BCL2,TPM4,SLC8A1,PRKCA,CALM3,GNAQ,MAPK3,GNAI2,AKT3,PLCB4,ATP2B3,TPM1	0.04017641113777737	1.0	0.21974037112090478
49	Mineral absorption_Homo sapiens_hsa04978	6/17	ATP2B1,SLC8A1,SLC34A2,ATOX1,SLC31A1,HEPH	0.04151616722629053	1.0	0.22032342211179923
50	Protein export_Homo sapiens_hsa03060	6/17	SEC62,SRP14,SEC11A,SPCS1,SEC61A1,SPCS2	0.04151616722629053	1.0	0.22032342211179923
51	Pancreatic secretion_Homo sapiens_hsa04972	11/40	ATP2B1,BST1,ITPR1,RAB8A,PRKCA,SLC12A2,GNAQ,PLCB4,CPA3,RAP1B,ATP2B3	0.0440014151689746	1.0	0.22677652433240755
52	beta-Alanine metabolism_Homo sapiens_hsa00410	7/22	SMS,MLYCD,AOC3,ALDH2,ECHS1,ALDH6A1,CNDP2	0.04907090058340486	1.0	0.24813210106325476
53	Tight junction_Homo sapiens_hsa04530	19/81	CLDN3,JAM3,PRKCA,MYH11,GNAI2,RRAS,MYL12B,SPTAN1,PTEN,MRAS,RRAS2,EPB41L3,ACTN1,ACTB,RAB3B,AKT3,MYH10,CLDN5,EPB41L2	0.04936081381156478	1.0	0.24497589076850668
54	Cholinergic synapse_Homo sapiens_hsa04725	13/51	PRKACA,ITPR1,GNAO1,PRKACB,BCL2,PRKCA,GNAQ,MAPK3,GNG12,GNAI2,AKT3,PLCB4,GNA11	0.053017056215420584	1.0	0.25833765574059486
55	Malaria_Homo sapiens_hsa05144	8/27	THBS4,THBS3,THBS2,TGFB3,SDC2,LRP1,CD81,TGFB2	0.054115625934659545	1.0	0.256690048681217
56	Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923	8/27	INSR,PRKACA,PRKACB,MGLL,IRS1,GNAI2,AKT3,PRKG1	0.054115625934659545	1.0	0.256690048681217
57	Taste transduction_Homo sapiens_hsa04742	3/6	ENTPD2,PRKACA,PRKACB	0.05548070576460233	1.0	0.2563591231881625
58	Rap1 signaling pathway_Homo sapiens_hsa04015	24/110	LPAR1,CRKL,PRKCA,GNAI2,ITGB1,RRAS,RAP1B,CALM3,FGFR1,MRAS,FGF2,GNAO1,MAPK3,PRKD1,ACTB,CRK,INSR,TLN2,PDGFRA,TLN1,GNAQ,PLCB4,AKT3,PDGFRB	0.06329600055308328	1.0	0.28751403641061557
59	Leukocyte transendothelial migration_Homo sapiens_hsa04670	17/73	MYL12B,CLDN3,ROCK2,THY1,CXCL12,JAM3,VCL,PRKCA,ACTN1,GNAI2,ITGB1,ACTB,CLDN5,PTPN11,MMP2,CDH5,RAP1B	0.06432781996908844	1.0	0.2873309291952617
60	Calcium signaling pathway_Homo sapiens_hsa04020	15/63	ATP2B1,PRKACA,ITPR1,PDGFRA,PRKACB,SLC8A1,PRKCA,CALM3,GNAQ,EDNRA,PLCB4,MYLK,GNA11,ATP2B3,PDGFRB	0.06716822438753343	1.0	0.2950997399321141
61	Valine, leucine and isoleucine degradation_Homo sapiens_hsa00280	11/43	IVD,ACADSB,ACAD8,ALDH2,PCCB,ECHS1,PCCA,HIBADH,ACAT1,ALDH6A1,AUH	0.07004671382463566	1.0	0.3027825694355219
62	Tryptophan metabolism_Homo sapiens_hsa00380	7/24	CYP1B1,HAAO,ALDH2,ECHS1,ACAT1,MAOB,AOC1	0.07496221288073714	1.0	0.31888687384186587
63	Serotonergic synapse_Homo sapiens_hsa04726	12/50	CYP4X1,PRKACA,ITPR1,GNAO1,PRKACB,PRKCA,GNAQ,MAPK3,GNG12,GNAI2,PLCB4,MAOB	0.09040637121141884	1.0	0.37857667944781637
64	PPAR signaling pathway_Homo sapiens_hsa03320	10/40	PLTP,CPT1A,ADIPOQ,FADS2,FABP3,SORBS1,ILK,CYP27A1,ACSL4,SLC27A1	0.09303177206736239	1.0	0.3835771525238942
65	Fatty acid metabolism_Homo sapiens_hsa01212	9/35	ACADSB,CPT1A,PECR,FADS2,ECHS1,FADS1,ACAT1,ACSL4,ACADVL	0.09339589245818918	1.0	0.37924392695143483
66	Small cell lung cancer_Homo sapiens_hsa05222	14/61	LAMA2,COL4A1,PTEN,LAMB1,LAMB2,BCL2,COL4A2,LAMA4,RB1,LAMA5,AKT3,ITGB1,LAMC1,LAMC3	0.09650457708331352	1.0	0.38601830833325407
67	cAMP signaling pathway_Homo sapiens_hsa04024	17/77	ATP2B1,PPP1R1B,ROCK2,ABCC4,PDE3A,PRKACA,PRKACB,CALM3,MAPK3,EDNRA,GNAI2,AKT3,RRAS,RAP1B,ATP2B3,PPP1R12A,RRAS2	0.09683103912519196	1.0	0.3816282130228154
68	Cocaine addiction_Homo sapiens_hsa05030	5/16	PPP1R1B,PRKACA,PRKACB,GNAI2,MAOB	0.09748805771463406	1.0	0.37864926764524537
69	Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960	6/21	INSR,PRKCA,IRS1,SLC9A3R2,MAPK3,HSD11B2	0.10441263800553184	1.0	0.3997512426497505
70	MAPK signaling pathway_Homo sapiens_hsa04010	26/128	CACNA2D1,ARRB1,PRKACA,PRKACB,CRKL,PRKCA,GNG12,NF1,FLNC,RRAS,RAP1B,FLNA,MAP2K4,FGFR1,MRAS,RRAS2,FGF2,MAPK3,TGFB2,CRK,PDGFRA,DUSP3,GNA12,TGFB3,AKT3,PDGFRB	0.11000478237855965	1.0	0.4152293194007604
71	Taurine and hypotaurine metabolism_Homo sapiens_hsa00430	2/4	GGT7,GGT5	0.12202519140026348	1.0	0.45420487910098073
72	Glucagon signaling pathway_Homo sapiens_hsa04922	13/58	PRKAA1,SIRT1,PRKACA,PYGM,ITPR1,PRKACB,CPT1A,CALM3,GNAQ,AKT3,PLCB4,PRKAG1,PYGB	0.12304602005234687	1.0	0.4517305941647803
73	MicroRNAs in cancer_Homo sapiens_hsa05206	21/102	TNC,CRKL,PRKCA,PTEN,SIRT1,HDAC4,TPM1,CYP1B1,TIMP3,TGFB2,CRK,ZEB2,PDGFRA,VIM,TNXB,BCL2,RECK,IRS1,ATM,ITGA5,PDGFRB	0.12610005261237073	1.0	0.4566866770285859
74	Amphetamine addiction_Homo sapiens_hsa05031	7/27	PPP1R1B,SIRT1,PRKACA,PRKACB,PRKCA,CALM3,MAOB	0.12619421995861202	1.0	0.450934012652107
75	Fatty acid degradation_Homo sapiens_hsa00071	8/33	ACADSB,CPT1A,ALDH2,ECHS1,ACAT1,ACSL4,ADH1B,ACADVL	0.14361172058056204	1.0	0.5064202778367187
76	Bile secretion_Homo sapiens_hsa04976	6/23	ABCB11,ABCC4,PRKACA,PRKACB,EPHX1,ABCC3	0.1477481439716788	1.0	0.5142402933040249
77	Bacterial invasion of epithelial cells_Homo sapiens_hsa05100	13/60	DNM1,DOCK1,ARHGAP10,VCL,ELMO2,CRKL,CAV2,CRK,ITGB1,ACTB,ILK,CAV1,ITGA5	0.14976860120665664	1.0	0.5145895528638972
78	Phospholipase D signaling pathway_Homo sapiens_hsa04072	17/82	INSR,DNM1,PDGFRA,LPAR1,GAB2,PRKCA,AGPAT1,GNA12,PLCB4,MAPK3,PDGFRB,AKT3,RRAS,GNA13,PTPN11,MRAS,RRAS2	0.14978692609368452	1.0	0.5081379264950311
79	Ras signaling pathway_Homo sapiens_hsa04014	22/111	PRKACA,PRKACB,PRKCA,GNG12,NF1,RRAS,RAP1B,ETS1,GAB2,CALM3,PTPN11,FGFR1,MRAS,RRAS2,FGF2,MAPK3,INSR,PDGFRA,AKT3,RASA3,RASA4,PDGFRB	0.16026166244467735	1.0	0.5368765691896692
80	Ascorbate and aldarate metabolism_Homo sapiens_hsa00053	3/9	ALDH2,UGDH,RGN	0.1615681407499242	1.0	0.534571132357774
81	Melanoma_Homo sapiens_hsa05218	8/34	PTEN,FGF2,PDGFRA,MAPK3,RB1,AKT3,FGFR1,PDGFRB	0.16312362615684192	1.0	0.5331357537808981
82	Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080	4/14	EDNRA,S1PR2,ADRA2A,LPAR1	0.17246727659178915	1.0	0.5568822906819216
83	Long-term potentiation_Homo sapiens_hsa04720	9/40	PRKACA,ITPR1,PRKACB,PRKCA,CALM3,GNAQ,MAPK3,PLCB4,RAP1B	0.17660826047113332	1.0	0.5634644500745681
84	Glycosphingolipid biosynthesis - globo series_Homo sapiens_hsa00603	2/5	HEXA,HEXB	0.1824264482135234	1.0	0.5718162353359565
85	Cyanoamino acid metabolism_Homo sapiens_hsa00460	2/5	GGT7,GGT5	0.1824264482135234	1.0	0.5718162353359565
86	Lysosome_Homo sapiens_hsa04142	19/96	HEXB,CTSS,AP1M2,IDUA,GGA2,CTSZ,GNS,GALC,GLB1,ASAH1,AGA,GUSB,SGSH,CTSA,FUCA1,CTSK,GALNS,HEXA,CLN5	0.18354914363305935	1.0	0.5654157528006886
87	SNARE interactions in vesicular transport_Homo sapiens_hsa04130	7/30	SEC22B,STX18,BET1L,USE1,BET1,STX2,STX7	0.1909380139322975	1.0	0.5814930424301789
88	Estrogen signaling pathway_Homo sapiens_hsa04915	13/63	PRKACA,ITPR1,GNAO1,PRKACB,CALM3,ESR1,MAPK3,GNAQ,GNAI2,AKT3,PLCB4,MMP2,HSP90B1	0.19504328215604166	1.0	0.5873213440204401
89	Adipocytokine signaling pathway_Homo sapiens_hsa04920	9/41	PRKAA1,CPT1A,ADIPOQ,PRKAG1,IRS1,AKT3,SLC2A4,PTPN11,ACSL4	0.19637323944223084	1.0	0.5847558685613096
90	Glyoxylate and dicarboxylate metabolism_Homo sapiens_hsa00630	5/20	PCCB,PCCA,GRHPR,ACAT1,ACO1	0.20369407597172104	1.0	0.5998902457189148
91	Vibrio cholerae infection_Homo sapiens_hsa05110	7/31	PRKACA,PRKACB,PRKCA,SLC12A2,ACTB,SEC61A1,PDIA4	0.21502806349452128	1.0	0.6263860980057793
92	Melanogenesis_Homo sapiens_hsa04916	9/42	PRKACA,GNAO1,PRKACB,PRKCA,CALM3,GNAQ,MAPK3,GNAI2,PLCB4	0.21702115396383065	1.0	0.6253942931430818
93	Insulin secretion_Homo sapiens_hsa04911	6/26	PRKACA,PRKACB,PRKCA,GNAQ,PLCB4,GNA11	0.22485901733385363	1.0	0.6410874111220508
94	Insulin resistance_Homo sapiens_hsa04931	13/65	INSR,PRKAA1,PTEN,PTPN11,PYGM,CPT1A,IRS1,GFPT1,AKT3,SLC2A4,PRKAG1,SLC27A1,PYGB	0.22832923034964564	1.0	0.6441287761442634
95	Galactose metabolism_Homo sapiens_hsa00052	5/21	PGM1,GANC,GALK1,GLB1,AKR1B1	0.23471952533615517	1.0	0.6518635522289077
