	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
10	cell-substrate adherens junction (GO:0005924)	95/322	ITGA7,RRAS,DOCK7,FAP,PEAK1,TGM2,LIMS2,CDH2,L1CAM,PDLIM7,CAPN5,RRAS2,ANXA6,TSPAN4,MCAM,MPRIP,ALCAM,TPM4,PDIA3,ACTN1,ITGA1,TLN1,TNS1,LPP,REXO2,DAG1,ITGB5,TNC,FLNC,GSN,FLNA,EHD3,ARHGEF2,FHL3,PGM5,CNN1,VCL,NRP1,CAV1,TSPAN9,GNA12,ANXA5,ITGA8,ITGA5,PPP1R12A,FHL1,THY1,ITGB1,SORBS1,LRP1,CSRP1,SNTB1,SORBS3,LIMS1,ARHGEF7,FERMT2,MRC2,PTK7,FBLN7,MAPK3,ACTB,CD99L2,ITGA11,GNA13,CD81,RHOB,HSPG2,TLN2,PARVA,SYNPO2,ADD1,ILK,RSU1,P4HB,PRKAR2A,EPB41L2,GJA1,AKAP12,PDGFRB,TRIOBP,DPP4,TGFB1I1,CDH13,CALR,SNTB2,TNS3,AIF1L,NEXN,SLC9A3R2,PPIB,HYOU1,VIM,ENG,PALLD,HSP90B1	3.264547038606384e-10	1.5180143729519685e-07	1.3800130663199715e-08
11	anchoring junction (GO:0070161)	104/365	ITGA7,RRAS,DOCK7,FAP,SPTAN1,PEAK1,TGM2,ANXA6,LIMS2,CDH2,L1CAM,PKP4,PDLIM7,CAPN5,RRAS2,TSPAN4,MCAM,MPRIP,ALCAM,TPM4,PDIA3,ACTN1,ITGA1,DES,TLN1,TNS1,LPP,ABI2,REXO2,DAG1,ITGB5,TNC,FLNC,GSN,FLNA,EHD3,SYNM,ARHGEF2,FHL3,PGM5,CNN1,VCL,NRP1,PKP2,CAV1,TSPAN9,GNA12,ANXA5,ITGA8,ITGA5,PPP1R12A,FHL1,THY1,JAM3,ITGB1,SORBS1,LRP1,CSRP1,SNTB1,SORBS3,LIMS1,ARHGEF7,FERMT2,NF2,MRC2,PTK7,FBLN7,MAPK3,ACTB,CD99L2,ITGA11,GNA13,CD81,RHOB,HSPG2,TLN2,PARVA,SYNPO2,ADD1,ILK,RSU1,P4HB,PRKAR2A,EPB41L2,GJA1,AKAP12,PDGFRB,TRIOBP,DPP4,TGFB1I1,CDH13,CALR,SNTB2,TNS3,AIF1L,NEXN,SLC9A3R2,PPIB,HYOU1,VIM,ENG,UBA1,PALLD,HSP90B1	4.1757698000582527e-10	1.9417329570270876e-07	1.618110797522573e-08
12	endoplasmic reticulum lumen (GO:0005788)	41/97	GPX8,COL16A1,COL28A1,COL15A1,PRKCSH,RNASET2,RCN1,COL5A3,COL4A1,COL1A1,CALR,ERLEC1,COL5A1,COL5A2,ASPH,COL6A1,COL6A3,COL11A1,COL14A1,GPX7,COL6A2,COL12A1,SUMF2,PDIA3,DNAJC10,COL1A2,COL18A1,PPIB,COL4A2,PDIA4,HYOU1,SERPINH1,CANX,COL21A1,COL3A1,GANAB,COL22A1,P4HB,CRTAP,LRPAP1,HSP90B1	4.908532133581497e-10	2.2824674421153964e-07	1.7557441862426128e-08
13	extracellular space (GO:0005615)	135/516	ADIPOQ,CXCL12,IGF2,EFEMP1,VWA1,FUCA2,TGFBI,S100A13,FAP,PTGDS,PROM1,ENO2,COPA,CFD,AEBP1,CTSZ,IGFBP2,PODN,CFL2,SIAE,ACTN1,SOD3,LUM,GOLM1,GPX3,TIMP2,IGFBP7,PI16,CTSK,CPXM1,CCL14,AOC1,DAG1,TNC,ACE,COL15A1,GSN,ABI3BP,MECP2,SFRP4,SULF1,ENPP1,SPARCL1,LTBP2,SSC5D,FSTL1,LAMC1,SERPINA5,COL14A1,CLEC11A,PIGR,NRP1,COL18A1,MMP10,ANGPTL2,MUC13,CHID1,PXDN,ANPEP,TNXB,LAMA5,PTPRG,DPYSL3,CST3,JAM3,FBLN1,CTSS,MFGE8,SERPINB6,BPIFB1,PTN,CTF1,NUCB2,FMOD,ANG,MMRN2,COL6A2,COL1A2,VCAN,LGALS1,PTGIS,SPON1,ACTB,OGN,APCS,MMP2,GGH,HSPG2,TIMP1,C1QTNF7,SERPINH1,PODXL,SH3BGRL,DPEP1,PAM,COL3A1,TPSAB1,TGFB3,CRTAP,FBLN5,PLTP,THBS4,LTBP4,DPT,RNASET2,CILP,CDH13,COL1A1,CALR,AKR1A1,CCL21,LRRC17,QSOX1,LMCD1,COL6A3,LAMB1,CPQ,FGF2,DCN,COL12A1,FBN1,SFRP1,LGALS3,TGFB2,MUC5B,PCOLCE,WFDC2,ENG,TST,SERPINF1,FABP3,SORL1,LGALS3BP,AKR1B1,AGRN	5.797788505958174e-10	2.6959716552705505e-07	1.9256940394789648e-08
14	adherens junction (GO:0005912)	101/354	ITGA7,RRAS,DOCK7,FAP,SPTAN1,PEAK1,TGM2,LIMS2,CDH2,L1CAM,PDLIM7,CAPN5,RRAS2,ANXA6,TSPAN4,MCAM,MPRIP,ALCAM,TPM4,PDIA3,ACTN1,ITGA1,DES,TLN1,TNS1,LPP,ABI2,REXO2,DAG1,ITGB5,TNC,FLNC,GSN,FLNA,EHD3,SYNM,ARHGEF2,FHL3,PGM5,CNN1,VCL,NRP1,PKP2,CAV1,TSPAN9,GNA12,ANXA5,ITGA8,ITGA5,PPP1R12A,FHL1,THY1,ITGB1,SORBS1,LRP1,CSRP1,SNTB1,SORBS3,LIMS1,ARHGEF7,FERMT2,NF2,MRC2,PTK7,FBLN7,MAPK3,ACTB,CD99L2,ITGA11,GNA13,CD81,RHOB,HSPG2,TLN2,PARVA,SYNPO2,ADD1,ILK,RSU1,P4HB,PRKAR2A,EPB41L2,GJA1,AKAP12,PDGFRB,TRIOBP,DPP4,TGFB1I1,CDH13,CALR,SNTB2,TNS3,AIF1L,NEXN,SLC9A3R2,PPIB,HYOU1,VIM,ENG,PALLD,HSP90B1	6.98701987860374e-10	3.2489642435507394e-07	2.1659761623671597e-08
15	focal adhesion (GO:0005925)	93/320	RRAS,DOCK7,FAP,PEAK1,TGM2,LIMS2,CDH2,L1CAM,PDLIM7,CAPN5,RRAS2,ANXA6,TSPAN4,MCAM,MPRIP,ALCAM,TPM4,PDIA3,ACTN1,ITGA1,TLN1,TNS1,LPP,REXO2,DAG1,ITGB5,TNC,FLNC,GSN,FLNA,EHD3,ARHGEF2,FHL3,PGM5,CNN1,VCL,NRP1,CAV1,TSPAN9,GNA12,ANXA5,ITGA8,FHL1,ITGA5,PPP1R12A,THY1,ITGB1,LRP1,CSRP1,SNTB1,SORBS3,LIMS1,ARHGEF7,FERMT2,MRC2,PTK7,FBLN7,MAPK3,ACTB,CD99L2,ITGA11,GNA13,CD81,RHOB,HSPG2,TLN2,PARVA,SYNPO2,ADD1,ILK,RSU1,P4HB,PRKAR2A,EPB41L2,GJA1,AKAP12,PDGFRB,TRIOBP,DPP4,TGFB1I1,CDH13,CALR,SNTB2,TNS3,AIF1L,NEXN,SLC9A3R2,PPIB,HYOU1,VIM,ENG,PALLD,HSP90B1	1.2055074810660514e-09	5.605609786957139e-07	3.503506116848212e-08
16	contractile fiber part (GO:0044449)	34/78	TPM3,DAG1,DMD,SLC8A1,MYH11,FLNC,SRI,LMAN1,HABP4,SYNE1,MYL12B,SPTAN1,SYNM,HDAC4,FHL3,OBSL1,SORBS2,PGM5,ANK2,TPM1,NEXN,LDB3,CFL2,VCL,TPM4,JPH2,ACTN1,BIN1,MYL6B,DES,KRT8,SYNPO2,ILK,MMP2	5.729928766478215e-09	2.66441687641237e-06	1.567304044948453e-07
17	dystrophin-associated glycoprotein complex (GO:0016010)	11/12	SNTB1,SGCD,DMD,UTRN,DAG1,KRT8,SNTB2,SSPN,SGCE,SGCB,PGM5	1.679826095039379e-08	7.811191341933112e-06	4.339550745518396e-07
18	Golgi lumen (GO:0005796)	23/48	BGN,PRELP,GPC4,SDC3,FMOD,MUC16,DCN,VCAN,MUC5AC,GOLIM4,SOD3,LUM,SDC2,OGN,MUC13,MUC6,HSPG2,MUC5B,MMP11,ACAN,SDF4,OMD,AGRN	2.0683909700545325e-07	9.618018010753576e-05	5.062114742501883e-06
19	sarcolemma (GO:0042383)	21/44	DAG1,DMD,BGN,ITGA7,SSPN,SLC8A1,ITGB1,FLNC,LAMA2,SGCD,SLC2A4,COL6A1,PGM5,ANK2,COL6A3,COL6A2,SGCB,DES,UTRN,CA4,KRT8	7.621192928877534e-07	0.00035438547119280534	1.7719273559640267e-05
20	vesicle coat (GO:0030120)	16/29	SCYL1,COPB1,SEC24C,SEC24D,COPG1,TMED7,COPE,SEC24A,SEC23B,COPZ1,SEC23A,ARCN1,NCALD,COPA,COPB2,SEC31A	1.3690684181636389e-06	0.0006366168144460921	3.031508640219486e-05
21	fibrillar collagen trimer (GO:0005583)	9/11	COL11A1,COL1A1,TNXB,COL1A2,COL5A1,COL5A2,COL3A1,LUM,COL5A3	2.6351718088713606e-06	0.0012253548911251827	5.446021738334145e-05
22	basal lamina (GO:0005605)	9/11	ANG,NID1,LAMB2,ENTPD1,ENTPD2,LAMA4,LAMA5,AGRN,HSPG2	2.6351718088713606e-06	0.0012253548911251827	5.446021738334145e-05
23	COPI vesicle coat (GO:0030126)	9/12	SCYL1,COPB1,COPG1,TMED7,COPE,COPZ1,ARCN1,COPA,COPB2	9.04126681728885e-06	0.004204189070039315	0.00017517454458497147
24	synapse (GO:0045202)	31/90	DMD,PRKACA,ITGA7,ADRA2A,CTBP2,DTNB,MAP1S,PICK1,ITGB1,SNTB1,DENND1A,SARM1,SNTB2,ITSN1,HDAC4,FARP1,PPP1R9B,CDH2,MGLL,MAP1B,RABAC1,DES,TLN2,UTRN,SUMO1,LAMB2,NEFM,MPST,MYH10,AGRN,ITGA5	1.1882270754100993e-05	0.005525255900656962	0.00022101023602627846
25	endoplasmic reticulum-Golgi intermediate compartment (GO:0005793)	17/38	SCYL1,LMAN1,TMED10,PDIA6,CA4,SEC22B,ANPEP,PROM1,SEC23IP,SERPINH1,TMED9,TMED7,P4HB,GOLGA3,NUCB2,GOLGB1,ERGIC1	2.5325188153856925e-05	0.01177621249154347	0.00045293124967474887
26	membrane coat (GO:0030117)	20/50	AP2A2,TMED7,COPE,SEC24A,SEC31A,SCYL1,DNM1,SEC24C,COPB1,AP2B1,EPS15L1,COPZ1,COPA,COPG1,SEC23B,SEC23A,COPB2,SEC24D,ARCN1,NCALD	3.7099924037057033e-05	0.017251464677231522	0.00063894313619376
27	COPII vesicle coat (GO:0030127)	7/9	SEC24C,SEC24D,TMED7,SEC24A,SEC23B,SEC23A,SEC31A	6.909028304405878e-05	0.032126981615487334	0.001127262512824117
28	oligosaccharyltransferase complex (GO:0008250)	7/9	RPN2,STT3A,MAGT1,STT3B,OSTC,DAD1,DDOST	6.909028304405878e-05	0.032126981615487334	0.001127262512824117
29	cell-cell junction (GO:0005911)	53/201	ABCB11,DAG1,CLDN3,DPP4,JAM3,SLC8A1,STARD10,MYADM,ADD3,STX2,CGNL1,ITGB1,SORBS1,CDH5,RAP1B,PTPRU,SGSM3,CADM1,SPTAN1,SPECC1L,MTDH,LIMS1,ARHGEF2,ABI2,MYLK,OBSL1,DBN1,PGM5,ANK2,CDH2,PKP4,PTPRK,EPB41L3,VCL,EPCAM,PTK7,PKP2,ACTN1,PRKD1,CLMP,CLIC4,DES,TLN2,KRT8,TLN1,PODXL,PKD2,UBA1,CLDN5,ILK,ITGA5,GJA1,AOC1	9.065440697475338e-05	0.04215429924326032	0.0014051433081086774
30	Z disc (GO:0030018)	19/49	DMD,SLC8A1,SRI,SPTAN1,MYL12B,HDAC4,FHL3,OBSL1,SORBS2,PGM5,ANK2,NEXN,LDB3,JPH2,ACTN1,BIN1,DES,KRT8,SYNPO2	9.547849279596876e-05	0.044397499150125475	0.0014321773919395312
31	axon (GO:0030424)	24/70	PRPH,PDE2A,NF1,EPHB2,NRP2,DPYSL2,DOCK7,NFIB,CADM1,CNTN4,PTPRK,KIF13B,ALCAM,NRP1,ACTB,SYDE1,TGFB2,BIN1,MTMR2,PALM,UCHL1,NEFM,CANX,MYH10	0.00012227456854347368	0.056857674372715265	0.001776802324147352
32	fascia adherens (GO:0005916)	7/10	TLN2,SPTAN1,VCL,ACTN1,GJA1,CDH2,DES	0.00019846776392407588	0.09228751022469528	0.00279659121893016
33	microfibril (GO:0001527)	6/8	MFAP4,FBN2,FBN1,MFAP5,MFAP2,THSD4	0.0003404611583625423	0.15831443863858216	0.004656307018781828
34	endoplasmic reticulum membrane (GO:0005789)	65/272	STT3A,MAGT1,SEC11A,FKBP7,SEC24A,CERS5,SRI,LMAN1,SEC31A,HSP90B1,TMEM38B,ALG5,SEC24C,ITPR1,PTGDS,RPN2,MTDH,SYVN1,ALG6,FADS2,FADS1,ATL1,ASPH,MIA3,LMAN2L,SPCS2,MOGS,TM7SF2,CYP1B1,ERLIN2,WFS1,FKBP11,MGLL,JPH2,FKBP2,AGPAT1,CYB5R3,PTGIS,DAD1,SEC23A,CANT1,ACSL4,SLC33A1,DDOST,SLC39A7,PCYT2,PDIA6,JAGN1,SEC24D,HERPUD1,ERLIN1,BCL2,SEC13,LPIN1,PKD2,MLEC,FKBP10,CANX,ZFYVE21,SPCS1,TBC1D20,UBA1,MGST3,GJA1,CDIPT	0.00035372909777785423	0.1644840304667022	0.004699543727620064
35	plasma membrane region (GO:0098590)	46/177	PRKAA1,DAG1,ARRB1,ADRA2A,PRPH,THY1,DPP4,MYO1C,SLC8A1,AQP5,STX2,CDH13,CADM1,CD34,PROM1,MTDH,CAV2,ENPP1,AKR1A1,ITGA9,PDZD11,ANK2,MYOF,CDH2,IGFBP2,CD55,ABCC4,EPCAM,SLC12A2,SLC9A3R2,MAPK3,PTGIS,MUC13,HEPH,CAV1,PLVAP,INSR,PALM,CA4,PODXL,PKD2,IRS1,SLC34A2,EHD2,GJA1,PDGFRB	0.0003681853677420834	0.17120619600006878	0.0047557276666685775
36	fibril (GO:0043205)	7/11	MFAP4,FBN2,FBN1,MUC5AC,MFAP5,MFAP2,THSD4	0.0004705425754532777	0.21880229758577413	0.005913575610426328
37	actomyosin (GO:0042641)	16/44	PDLIM7,TPM3,MYL12B,MYO1C,TPM4,HDAC4,MYH11,FHL3,MYLK,PGM5,SORBS1,ABLIM3,MYH10,DBN1,TPM1,FERMT2	0.0007778163115171288	0.3616845848554649	0.009518015390933287
38	actin filament bundle (GO:0032432)	15/40	PDLIM7,TPM3,MYL12B,MYO1C,TPM4,VIL1,MYH11,FHL3,MYLK,SORBS1,ABLIM3,MYH10,PGM5,TPM1,FERMT2	0.0007778999664239044	0.36172348438711555	0.009274961138131168
39	Golgi membrane (GO:0000139)	46/183	ZDHHC17,ARRB1,GJA1,ST6GAL1,SEC24A,AP1M2,C1GALT1C1,LMAN1,SEC31A,GOLPH3,COPB1,SEC24C,CHST14,GALNT10,CHPF,C1GALT1,COG2,CAV2,GOLGA3,B3GAT3,TMED10,SEC16A,COPG1,TMED9,FUT8,RHBDD2,SEC23A,NUMA1,FIG4,CAV1,SLC33A1,MAN1C1,SEC24D,SEC13,SLC35C1,RAB1A,GALNT7,BET1,MGAT5,GALNT4,GLIPR2,GOLGB1,SLC35A1,RAB8A,GALNT6,NCAM1	0.0008069219615503186	0.37521871212089813	0.009380467803022452
